"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0001822","GO:0001822","kidney development",0.0564102564102564,"331/20772",3.45496696662957e-07,0.000130880430454049,0.000112741027332123,"ENSG00000101384/ENSG00000188064/ENSG00000187210/ENSG00000106571/ENSG00000008196/ENSG00000066468/ENSG00000134245/ENSG00000120156/ENSG00000137203/ENSG00000164056/ENSG00000125398/ENSG00000074181/ENSG00000115596/ENSG00000162738/ENSG00000115884/ENSG00000077943/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778/ENSG00000091879/ENSG00000169174",22,15
"GO:0021543","GO:0021543","pallium development",0.0435897435897436,"213/20772",6.19116543003752e-07,0.000214988219558053,0.00018519187821428,"ENSG00000170370/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000154342/ENSG00000064309/ENSG00000162992/ENSG00000137285/ENSG00000152977/ENSG00000184845/ENSG00000112333/ENSG00000117394/ENSG00000137267/ENSG00000138772/ENSG00000118193/ENSG00000171450/ENSG00000138795",17,31
"GO:0048880","GO:0048880","sensory system development",0.0641025641025641,"436/20772",8.74216811888056e-07,0.000280220111933656,0.000241382941582046,"ENSG00000101384/ENSG00000188064/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000167081/ENSG00000008196/ENSG00000075213/ENSG00000123307/ENSG00000134245/ENSG00000064309/ENSG00000138061/ENSG00000137203/ENSG00000162992/ENSG00000164056/ENSG00000125398/ENSG00000070961/ENSG00000112333/ENSG00000140873/ENSG00000115596/ENSG00000091664/ENSG00000075711/ENSG00000184254/ENSG00000049449",25,5
"GO:0061351","GO:0061351","neural precursor cell proliferation",0.0358974358974359,"153/20772",1.20825217123053e-06,0.000340325661859525,0.000293158149101583,"ENSG00000170370/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000066468/ENSG00000154342/ENSG00000123307/ENSG00000106278/ENSG00000064309/ENSG00000138798/ENSG00000104290/ENSG00000112333/ENSG00000118193/ENSG00000138795",14,70
"GO:0009952","GO:0009952","anterior/posterior pattern specification",0.0435897435897436,"224/20772",1.24858813947168e-06,0.000340325661859525,0.000293158149101583,"ENSG00000170370/ENSG00000007372/ENSG00000198435/ENSG00000106571/ENSG00000167081/ENSG00000115507/ENSG00000154342/ENSG00000163132/ENSG00000134245/ENSG00000064309/ENSG00000162992/ENSG00000188290/ENSG00000120149/ENSG00000106003/ENSG00000163909/ENSG00000138795/ENSG00000005102",17,32
"GO:0072073","GO:0072073","kidney epithelium development",0.0358974358974359,"154/20772",1.30674600186043e-06,0.000340325661859525,0.000293158149101583,"ENSG00000101384/ENSG00000188064/ENSG00000106571/ENSG00000008196/ENSG00000066468/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000115596/ENSG00000115884/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778",14,71
"GO:0001654","GO:0001654","eye development",0.0615384615384615,"419/20772",1.47787863827596e-06,0.000362254134452702,0.000312047440032262,"ENSG00000101384/ENSG00000188064/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000167081/ENSG00000008196/ENSG00000123307/ENSG00000134245/ENSG00000064309/ENSG00000138061/ENSG00000137203/ENSG00000162992/ENSG00000164056/ENSG00000125398/ENSG00000070961/ENSG00000112333/ENSG00000140873/ENSG00000115596/ENSG00000091664/ENSG00000075711/ENSG00000184254/ENSG00000049449",24,9
"GO:0150063","GO:0150063","visual system development",0.0615384615384615,"423/20772",1.74463809454277e-06,0.00040388371888665,0.000347907362712914,"ENSG00000101384/ENSG00000188064/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000167081/ENSG00000008196/ENSG00000123307/ENSG00000134245/ENSG00000064309/ENSG00000138061/ENSG00000137203/ENSG00000162992/ENSG00000164056/ENSG00000125398/ENSG00000070961/ENSG00000112333/ENSG00000140873/ENSG00000115596/ENSG00000091664/ENSG00000075711/ENSG00000184254/ENSG00000049449",24,10
"GO:0072006","GO:0072006","nephron development",0.0358974358974359,"161/20772",2.22229507217845e-06,0.00048046287916307,0.000413873016797663,"ENSG00000101384/ENSG00000188064/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000120156/ENSG00000125398/ENSG00000074181/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778/ENSG00000091879",14,72
"GO:0021766","GO:0021766","hippocampus development",0.0282051282051282,"98/20772",2.30603733699578e-06,0.00048046287916307,0.000413873016797663,"ENSG00000170370/ENSG00000106571/ENSG00000154342/ENSG00000162992/ENSG00000152977/ENSG00000184845/ENSG00000112333/ENSG00000138772/ENSG00000118193/ENSG00000171450/ENSG00000138795",11,156
"GO:0007411","GO:0007411","axon guidance",0.0435897435897436,"236/20772",2.55247372808569e-06,0.000483461728406049,0.000416456239845561,"ENSG00000144857/ENSG00000172020/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000075213/ENSG00000108231/ENSG00000104290/ENSG00000118263/ENSG00000138623/ENSG00000137285/ENSG00000154134/ENSG00000074181/ENSG00000067141/ENSG00000184144/ENSG00000143355/ENSG00000168280",17,33
"GO:0097485","GO:0097485","neuron projection guidance",0.0435897435897436,"236/20772",2.55247372808569e-06,0.000483461728406049,0.000416456239845561,"ENSG00000144857/ENSG00000172020/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000075213/ENSG00000108231/ENSG00000104290/ENSG00000118263/ENSG00000138623/ENSG00000137285/ENSG00000154134/ENSG00000074181/ENSG00000067141/ENSG00000184144/ENSG00000143355/ENSG00000168280",17,34
"GO:0021846","GO:0021846","cell proliferation in forebrain",0.0153846153846154,"23/20772",3.24689204825119e-06,0.000588252137611422,0.000506723198376959,"ENSG00000170370/ENSG00000106571/ENSG00000184486/ENSG00000066468/ENSG00000154342/ENSG00000118193",6,529
"GO:0090596","GO:0090596","sensory organ morphogenesis",0.0487179487179487,"296/20772",3.64969379676168e-06,0.000633678085462746,0.000545853326620935,"ENSG00000101384/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000115507/ENSG00000008196/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000134245/ENSG00000064309/ENSG00000104290/ENSG00000137203/ENSG00000152977/ENSG00000125398/ENSG00000077943/ENSG00000126778/ENSG00000184254",19,20
"GO:0072080","GO:0072080","nephron tubule development",0.0282051282051282,"104/20772",4.15186822740262e-06,0.000692033396143469,0.00059612086970286,"ENSG00000101384/ENSG00000188064/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778",11,157
"GO:0016055","GO:0016055","Wnt signaling pathway",0.0641025641025641,"485/20772",5.81403469598325e-06,0.000926926370156002,0.00079845879838631,"ENSG00000188064/ENSG00000198435/ENSG00000106571/ENSG00000111432/ENSG00000066468/ENSG00000154342/ENSG00000075290/ENSG00000115457/ENSG00000134245/ENSG00000100592/ENSG00000169862/ENSG00000138798/ENSG00000104290/ENSG00000125398/ENSG00000060237/ENSG00000087095/ENSG00000141753/ENSG00000115596/ENSG00000162738/ENSG00000115884/ENSG00000156299/ENSG00000118503/ENSG00000138795/ENSG00000106829/ENSG00000100281",25,6
"GO:0061326","GO:0061326","renal tubule development",0.0282051282051282,"108/20772",6.00600239841902e-06,0.000926926370156002,0.00079845879838631,"ENSG00000101384/ENSG00000188064/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778",11,158
"GO:0198738","GO:0198738","cell-cell signaling by wnt",0.0641025641025641,"487/20772",6.24323875352768e-06,0.000929127710212494,0.000800355043215391,"ENSG00000188064/ENSG00000198435/ENSG00000106571/ENSG00000111432/ENSG00000066468/ENSG00000154342/ENSG00000075290/ENSG00000115457/ENSG00000134245/ENSG00000100592/ENSG00000169862/ENSG00000138798/ENSG00000104290/ENSG00000125398/ENSG00000060237/ENSG00000087095/ENSG00000141753/ENSG00000115596/ENSG00000162738/ENSG00000115884/ENSG00000156299/ENSG00000118503/ENSG00000138795/ENSG00000106829/ENSG00000100281",25,7
"GO:0043010","GO:0043010","camera-type eye development",0.0538461538461538,"367/20772",6.82822208150508e-06,0.000976620047566582,0.000841265169237504,"ENSG00000101384/ENSG00000188064/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000008196/ENSG00000123307/ENSG00000134245/ENSG00000064309/ENSG00000138061/ENSG00000137203/ENSG00000162992/ENSG00000164056/ENSG00000125398/ENSG00000070961/ENSG00000112333/ENSG00000115596/ENSG00000091664/ENSG00000075711/ENSG00000184254/ENSG00000049449",21,16
"GO:0021872","GO:0021872","forebrain generation of neurons",0.0205128205128205,"54/20772",7.03110185433104e-06,0.000976620047566582,0.000841265169237504,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000173376/ENSG00000112333/ENSG00000138795",8,334
"GO:0060485","GO:0060485","mesenchyme development",0.0512820512820513,"344/20772",8.94698919494816e-06,0.00120264851533384,0.00103596716994137,"ENSG00000101384/ENSG00000189120/ENSG00000066468/ENSG00000154342/ENSG00000185650/ENSG00000075213/ENSG00000163132/ENSG00000112175/ENSG00000110880/ENSG00000138623/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000156299/ENSG00000163909/ENSG00000138795/ENSG00000126778/ENSG00000005102/ENSG00000157927/ENSG00000144730",20,18
"GO:0007405","GO:0007405","neuroblast proliferation",0.0230769230769231,"74/20772",9.95568204867131e-06,0.00129641647177542,0.00111673933506478,"ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000123307/ENSG00000064309/ENSG00000104290/ENSG00000112333/ENSG00000138795",9,270
"GO:0045665","GO:0045665","negative regulation of neuron differentiation",0.0230769230769231,"75/20772",1.11281562149174e-05,0.00140518263477458,0.00121043102688576,"ENSG00000101384/ENSG00000007372/ENSG00000106571/ENSG00000250366/ENSG00000154342/ENSG00000125398/ENSG00000112333/ENSG00000074181/ENSG00000184144",9,271
"GO:0048663","GO:0048663","neuron fate commitment",0.0230769230769231,"76/20772",1.24164667185735e-05,0.00152174755342046,0.00131084060403515,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000064218/ENSG00000125398/ENSG00000074181/ENSG00000126778/ENSG00000198795",9,272
"GO:0060537","GO:0060537","muscle tissue development",0.058974358974359,"445/20772",1.3182455936376e-05,0.0015694655396251,0.00135194510505389,"ENSG00000008196/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000064309/ENSG00000112175/ENSG00000198947/ENSG00000167196/ENSG00000078114/ENSG00000125398/ENSG00000120149/ENSG00000152413/ENSG00000162772/ENSG00000154639/ENSG00000109819/ENSG00000078328/ENSG00000175183/ENSG00000077943/ENSG00000075711/ENSG00000163909/ENSG00000138795/ENSG00000126778/ENSG00000096696",23,13
"GO:0060070","GO:0060070","canonical Wnt signaling pathway",0.0487179487179487,"325/20772",1.38599192712186e-05,0.00160428565564355,0.00138193931914782,"ENSG00000188064/ENSG00000198435/ENSG00000106571/ENSG00000111432/ENSG00000066468/ENSG00000154342/ENSG00000075290/ENSG00000115457/ENSG00000134245/ENSG00000169862/ENSG00000138798/ENSG00000104290/ENSG00000125398/ENSG00000060237/ENSG00000141753/ENSG00000115596/ENSG00000115884/ENSG00000138795/ENSG00000106829",19,21
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis",0.0307692307692308,"142/20772",1.5740667369805e-05,0.00177273948459399,0.00152704625123855,"ENSG00000189120/ENSG00000154342/ENSG00000163132/ENSG00000134245/ENSG00000100592/ENSG00000064218/ENSG00000104290/ENSG00000164056/ENSG00000125398/ENSG00000162738/ENSG00000156299/ENSG00000126778",12,110
"GO:0048762","GO:0048762","mesenchymal cell differentiation",0.0435897435897436,"278/20772",2.2138616187392e-05,0.00240757326810462,0.00207389510167273,"ENSG00000101384/ENSG00000189120/ENSG00000066468/ENSG00000075213/ENSG00000163132/ENSG00000112175/ENSG00000110880/ENSG00000138623/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000156299/ENSG00000163909/ENSG00000138795/ENSG00000126778/ENSG00000157927/ENSG00000144730",17,35
"GO:0072009","GO:0072009","nephron epithelium development",0.0282051282051282,"124/20772",2.25330831428078e-05,0.00240757326810462,0.00207389510167273,"ENSG00000101384/ENSG00000188064/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000163909/ENSG00000126778",11,159
"GO:0001657","GO:0001657","ureteric bud development",0.0256410256410256,"103/20772",2.42528894503426e-05,0.00252654475848944,0.0021763777112018,"ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000115596/ENSG00000115884/ENSG00000075711/ENSG00000105696/ENSG00000126778",10,211
"GO:0048568","GO:0048568","embryonic organ development",0.0615384615384615,"497/20772",2.60057539998399e-05,0.0025575007041762,0.00220304331053284,"ENSG00000188064/ENSG00000007372/ENSG00000165891/ENSG00000106571/ENSG00000167081/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000185650/ENSG00000163132/ENSG00000112175/ENSG00000104290/ENSG00000137203/ENSG00000162992/ENSG00000137285/ENSG00000152977/ENSG00000125398/ENSG00000162738/ENSG00000077943/ENSG00000075711/ENSG00000138795/ENSG00000120254/ENSG00000126778/ENSG00000184254",24,11
"GO:0072163","GO:0072163","mesonephric epithelium development",0.0256410256410256,"104/20772",2.63912959634213e-05,0.0025575007041762,0.00220304331053284,"ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000115596/ENSG00000115884/ENSG00000075711/ENSG00000105696/ENSG00000126778",10,212
"GO:0072164","GO:0072164","mesonephric tubule development",0.0256410256410256,"104/20772",2.63912959634213e-05,0.0025575007041762,0.00220304331053284,"ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000115596/ENSG00000115884/ENSG00000075711/ENSG00000105696/ENSG00000126778",10,213
"GO:0001823","GO:0001823","mesonephros development",0.0256410256410256,"108/20772",3.6639347859593e-05,0.00346991278479373,0.00298899943065101,"ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000115596/ENSG00000115884/ENSG00000075711/ENSG00000105696/ENSG00000126778",10,214
"GO:0042471","GO:0042471","ear morphogenesis",0.0282051282051282,"132/20772",4.03516682851051e-05,0.00373656448320073,0.00321869447607505,"ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000104290/ENSG00000137203/ENSG00000152977/ENSG00000125398/ENSG00000077943/ENSG00000126778/ENSG00000184254",11,160
"GO:0060713","GO:0060713","labyrinthine layer morphogenesis",0.0128205128205128,"22/20772",4.60162472135765e-05,0.00411388632951962,0.00354372131500939,"ENSG00000188064/ENSG00000066468/ENSG00000185650/ENSG00000112175/ENSG00000138795",5,707
"GO:0042472","GO:0042472","inner ear morphogenesis",0.0256410256410256,"111/20772",4.64009257229235e-05,0.00411388632951962,0.00354372131500939,"ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000104290/ENSG00000137203/ENSG00000152977/ENSG00000125398/ENSG00000077943/ENSG00000126778/ENSG00000184254",10,215
"GO:0043583","GO:0043583","ear development",0.0384615384615385,"240/20772",5.21779047629457e-05,0.00448173937894488,0.00386059168711607,"ENSG00000101384/ENSG00000106571/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000112175/ENSG00000104290/ENSG00000137203/ENSG00000162992/ENSG00000152977/ENSG00000125398/ENSG00000077943/ENSG00000126778/ENSG00000184254",15,55
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube",0.0333333333333333,"186/20772",5.27010390132707e-05,0.00448173937894488,0.00386059168711607,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000138798/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000126778",13,85
"GO:0010092","GO:0010092","specification of animal organ identity",0.0153846153846154,"37/20772",5.98851652485321e-05,0.00499082967181267,0.00429912449468409,"ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778",6,530
"GO:0021542","GO:0021542","dentate gyrus development",0.0128205128205128,"24/20772",7.20112814797777e-05,0.00583256101709157,0.0050241958921052,"ENSG00000170370/ENSG00000162992/ENSG00000184845/ENSG00000112333/ENSG00000138795",5,708
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation",0.0179487179487179,"55/20772",7.27845387302044e-05,0.00583256101709157,0.0050241958921052,"ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000064309/ENSG00000138798/ENSG00000104290/ENSG00000112333",7,401
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium",0.0307692307692308,"167/20772",7.79734724389638e-05,0.00613048037081438,0.00528082504502218,"ENSG00000188064/ENSG00000066468/ENSG00000134245/ENSG00000112175/ENSG00000104290/ENSG00000137203/ENSG00000125398/ENSG00000115596/ENSG00000162738/ENSG00000120254/ENSG00000126778/ENSG00000184254",12,111
"GO:0021871","GO:0021871","forebrain regionalization",0.0128205128205128,"25/20772",8.86345768771499e-05,0.00674220605394784,0.00580776846752356,"ENSG00000188064/ENSG00000170370/ENSG00000007372/ENSG00000106571/ENSG00000134245",5,709
"GO:0071300","GO:0071300","cellular response to retinoic acid",0.0205128205128205,"76/20772",8.89900007120545e-05,0.00674220605394784,0.00580776846752356,"ENSG00000188064/ENSG00000111432/ENSG00000066468/ENSG00000154342/ENSG00000075290/ENSG00000125398/ENSG00000115596/ENSG00000120899",8,335
"GO:0072132","GO:0072132","mesenchyme morphogenesis",0.0179487179487179,"57/20772",9.18263761948108e-05,0.00677442510530452,0.005835522112106,"ENSG00000154342/ENSG00000163132/ENSG00000112175/ENSG00000125398/ENSG00000120149/ENSG00000163909/ENSG00000138795",7,402
"GO:0002335","GO:0002335","mature B cell differentiation",0.0153846153846154,"40/20772",9.42924540695134e-05,0.00677442510530452,0.005835522112106,"ENSG00000147251/ENSG00000100097/ENSG00000106003/ENSG00000113916/ENSG00000120899/ENSG00000172175",6,531
"GO:0048665","GO:0048665","neuron fate specification",0.0153846153846154,"40/20772",9.42924540695134e-05,0.00677442510530452,0.005835522112106,"ENSG00000182968/ENSG00000106571/ENSG00000184486/ENSG00000064218/ENSG00000125398/ENSG00000126778",6,532
"GO:0048562","GO:0048562","embryonic organ morphogenesis",0.0435897435897436,"313/20772",9.70356550501754e-05,0.00685334872193358,0.00590350729208026,"ENSG00000007372/ENSG00000106571/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000104290/ENSG00000137203/ENSG00000162992/ENSG00000152977/ENSG00000125398/ENSG00000162738/ENSG00000077943/ENSG00000075711/ENSG00000120254/ENSG00000126778/ENSG00000184254",17,36
"GO:0021987","GO:0021987","cerebral cortex development",0.0282051282051282,"146/20772",0.000101009404115241,0.00701510311580352,0.0060428432988241,"ENSG00000170370/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000064309/ENSG00000137285/ENSG00000112333/ENSG00000117394/ENSG00000137267/ENSG00000118193/ENSG00000171450",11,161
"GO:0030901","GO:0030901","midbrain development",0.0230769230769231,"100/20772",0.000111678868384522,0.0076289482714476,0.00657161244505989,"ENSG00000125492/ENSG00000148798/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000114450/ENSG00000148672/ENSG00000104290",9,273
"GO:0048745","GO:0048745","smooth muscle tissue development",0.0128205128205128,"27/20772",0.000130584758055141,0.00877655946477055,0.0075601702031924,"ENSG00000008196/ENSG00000125398/ENSG00000077943/ENSG00000075711/ENSG00000126778",5,710
"GO:0048839","GO:0048839","inner ear development",0.0333333333333333,"205/20772",0.000141218744220804,0.00934061122489035,0.00804604708091801,"ENSG00000101384/ENSG00000106571/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000104290/ENSG00000137203/ENSG00000162992/ENSG00000152977/ENSG00000125398/ENSG00000077943/ENSG00000126778/ENSG00000184254",13,86
"GO:0060993","GO:0060993","kidney morphogenesis",0.0230769230769231,"104/20772",0.000151047604820541,0.00983461514511244,0.00847158441509944,"ENSG00000188064/ENSG00000187210/ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",9,274
"GO:0060669","GO:0060669","embryonic placenta morphogenesis",0.0128205128205128,"28/20772",0.000156539613991061,0.0100353934077039,0.0086445357685752,"ENSG00000188064/ENSG00000066468/ENSG00000185650/ENSG00000112175/ENSG00000138795",5,711
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",0.0358974358974359,"238/20772",0.000174479235254598,0.0110159844440289,0.00948922156647814,"ENSG00000188064/ENSG00000007372/ENSG00000124171/ENSG00000120156/ENSG00000111913/ENSG00000164056/ENSG00000151474/ENSG00000142945/ENSG00000107560/ENSG00000111962/ENSG00000075711/ENSG00000120899/ENSG00000047849/ENSG00000147065",14,73
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation",0.0128205128205128,"29/20772",0.000186258282714511,0.0114137980010496,0.00983190006279387,"ENSG00000007372/ENSG00000106571/ENSG00000064309/ENSG00000104290/ENSG00000112333",5,712
"GO:0003401","GO:0003401","axis elongation",0.0128205128205128,"29/20772",0.000186258282714511,0.0114137980010496,0.00983190006279387,"ENSG00000066468/ENSG00000154342/ENSG00000164056/ENSG00000125398/ENSG00000126778",5,713
