"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","12/556","57/20772",2.83700494261104e-08,9.33012905474235e-06,7.68067304101597e-06,"ENSG00000109906/ENSG00000110693/ENSG00000118523/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000134532/ENSG00000143797/ENSG00000115380/ENSG00000124813/ENSG00000019549/ENSG00000178573",12
"GO:0048880","GO:0048880","sensory system development","34/556","436/20772",2.88730784187429e-08,9.33012905474235e-06,7.68067304101597e-06,"ENSG00000173482/ENSG00000148516/ENSG00000148204/ENSG00000125378/ENSG00000165323/ENSG00000026025/ENSG00000166949/ENSG00000146648/ENSG00000171791/ENSG00000138696/ENSG00000132688/ENSG00000166225/ENSG00000113721/ENSG00000064393/ENSG00000128791/ENSG00000150625/ENSG00000204227/ENSG00000109846/ENSG00000101489/ENSG00000138829/ENSG00000136603/ENSG00000132386/ENSG00000115380/ENSG00000164690/ENSG00000114315/ENSG00000122641/ENSG00000138061/ENSG00000160111/ENSG00000138083/ENSG00000070193/ENSG00000134138/ENSG00000178573/ENSG00000157796/ENSG00000154928",34
"GO:0003002","GO:0003002","regionalization","34/556","450/20772",6.22071216342388e-08,1.87616678848864e-05,1.54448278134692e-05,"ENSG00000080298/ENSG00000109906/ENSG00000148204/ENSG00000163093/ENSG00000125378/ENSG00000168283/ENSG00000143147/ENSG00000166949/ENSG00000111783/ENSG00000081479/ENSG00000075223/ENSG00000138696/ENSG00000166225/ENSG00000153266/ENSG00000138036/ENSG00000064393/ENSG00000185551/ENSG00000147257/ENSG00000204227/ENSG00000125798/ENSG00000129514/ENSG00000164690/ENSG00000114315/ENSG00000185920/ENSG00000138083/ENSG00000136352/ENSG00000070193/ENSG00000105996/ENSG00000039139/ENSG00000188290/ENSG00000179981/ENSG00000154099/ENSG00000157796/ENSG00000151023",34
"GO:0061035","GO:0061035","regulation of cartilage development","13/556","76/20772",1.02818208029454e-07,2.9071848320328e-05,2.39322907900136e-05,"ENSG00000109906/ENSG00000110693/ENSG00000118523/ENSG00000142871/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000134532/ENSG00000143797/ENSG00000115380/ENSG00000124813/ENSG00000019549/ENSG00000178573",13
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","20/556","192/20772",2.41677088723781e-07,6.43145381991991e-05,5.29444916349682e-05,"ENSG00000173482/ENSG00000148516/ENSG00000071246/ENSG00000125378/ENSG00000101940/ENSG00000125266/ENSG00000113140/ENSG00000069702/ENSG00000139687/ENSG00000168874/ENSG00000137801/ENSG00000153071/ENSG00000185551/ENSG00000147257/ENSG00000179222/ENSG00000132386/ENSG00000185920/ENSG00000019549/ENSG00000170477/ENSG00000136327",20
"GO:0051216","GO:0051216","cartilage development","21/556","215/20772",3.59704241893458e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000139219/ENSG00000148516/ENSG00000109906/ENSG00000110693/ENSG00000118523/ENSG00000142871/ENSG00000125378/ENSG00000169231/ENSG00000166949/ENSG00000138696/ENSG00000139687/ENSG00000134532/ENSG00000143797/ENSG00000128791/ENSG00000151348/ENSG00000115380/ENSG00000170891/ENSG00000124813/ENSG00000152785/ENSG00000019549/ENSG00000178573",21
"GO:0010631","GO:0010631","epithelial cell migration","30/556","397/20772",3.73587025627656e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000100345/ENSG00000132669/ENSG00000131375/ENSG00000116977/ENSG00000094631/ENSG00000125266/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000137801/ENSG00000185551/ENSG00000127603/ENSG00000169057/ENSG00000124181/ENSG00000166974/ENSG00000132386/ENSG00000114861/ENSG00000138061/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000169242/ENSG00000126016/ENSG00000105976/ENSG00000239697/ENSG00000048052",30
"GO:0007411","GO:0007411","axon guidance","22/556","236/20772",4.26491554519485e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000173482/ENSG00000157851/ENSG00000075223/ENSG00000187323/ENSG00000114554/ENSG00000129116/ENSG00000138696/ENSG00000094631/ENSG00000153266/ENSG00000125266/ENSG00000145147/ENSG00000196576/ENSG00000164690/ENSG00000185920/ENSG00000136352/ENSG00000169242/ENSG00000105996/ENSG00000141736/ENSG00000091129/ENSG00000182580/ENSG00000010810/ENSG00000154928",22
"GO:0097485","GO:0097485","neuron projection guidance","22/556","236/20772",4.26491554519485e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000173482/ENSG00000157851/ENSG00000075223/ENSG00000187323/ENSG00000114554/ENSG00000129116/ENSG00000138696/ENSG00000094631/ENSG00000153266/ENSG00000125266/ENSG00000145147/ENSG00000196576/ENSG00000164690/ENSG00000185920/ENSG00000136352/ENSG00000169242/ENSG00000105996/ENSG00000141736/ENSG00000091129/ENSG00000182580/ENSG00000010810/ENSG00000154928",22
"GO:0090132","GO:0090132","epithelium migration","30/556","400/20772",4.38268369134616e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000100345/ENSG00000132669/ENSG00000131375/ENSG00000116977/ENSG00000094631/ENSG00000125266/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000137801/ENSG00000185551/ENSG00000127603/ENSG00000169057/ENSG00000124181/ENSG00000166974/ENSG00000132386/ENSG00000114861/ENSG00000138061/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000169242/ENSG00000126016/ENSG00000105976/ENSG00000239697/ENSG00000048052",30
"GO:0035270","GO:0035270","endocrine system development","17/556","147/20772",4.38629670887679e-07,8.62765491780808e-05,7.10238798901879e-05,"ENSG00000080298/ENSG00000125378/ENSG00000166949/ENSG00000170558/ENSG00000082701/ENSG00000150347/ENSG00000002330/ENSG00000125798/ENSG00000178919/ENSG00000164690/ENSG00000114315/ENSG00000138061/ENSG00000138083/ENSG00000136352/ENSG00000070193/ENSG00000010310/ENSG00000124766",17
"GO:0031589","GO:0031589","cell-substrate adhesion","30/556","401/20772",4.62040589124467e-07,8.7094651049962e-05,7.16973510667704e-05,"ENSG00000197702/ENSG00000129474/ENSG00000118523/ENSG00000142871/ENSG00000172638/ENSG00000127990/ENSG00000169231/ENSG00000166949/ENSG00000137103/ENSG00000171791/ENSG00000152377/ENSG00000082701/ENSG00000006210/ENSG00000132669/ENSG00000167601/ENSG00000111859/ENSG00000151422/ENSG00000160963/ENSG00000083457/ENSG00000134318/ENSG00000137801/ENSG00000153071/ENSG00000127603/ENSG00000108861/ENSG00000092445/ENSG00000169242/ENSG00000182580/ENSG00000173517/ENSG00000154928/ENSG00000122861",30
"GO:0090130","GO:0090130","tissue migration","30/556","405/20772",5.69602250240545e-07,0.000103075223203529,8.48527478463599e-05,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000100345/ENSG00000132669/ENSG00000131375/ENSG00000116977/ENSG00000094631/ENSG00000125266/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000137801/ENSG00000185551/ENSG00000127603/ENSG00000169057/ENSG00000124181/ENSG00000166974/ENSG00000132386/ENSG00000114861/ENSG00000138061/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000169242/ENSG00000126016/ENSG00000105976/ENSG00000239697/ENSG00000048052",30
"GO:0042692","GO:0042692","muscle cell differentiation","31/556","435/20772",8.47239248984574e-07,0.000143217629677682,0.000117898453580818,"ENSG00000162909/ENSG00000148516/ENSG00000110693/ENSG00000150593/ENSG00000125378/ENSG00000023902/ENSG00000172638/ENSG00000163110/ENSG00000165410/ENSG00000148677/ENSG00000170558/ENSG00000171791/ENSG00000100345/ENSG00000154721/ENSG00000166225/ENSG00000125266/ENSG00000108946/ENSG00000113721/ENSG00000139687/ENSG00000169057/ENSG00000103335/ENSG00000164690/ENSG00000114861/ENSG00000131477/ENSG00000114315/ENSG00000116741/ENSG00000070193/ENSG00000148814/ENSG00000069667/ENSG00000124006/ENSG00000048052",31
"GO:0043542","GO:0043542","endothelial cell migration","25/556","306/20772",8.54747126723568e-07,0.000143217629677682,0.000117898453580818,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000100345/ENSG00000132669/ENSG00000116977/ENSG00000125266/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000137801/ENSG00000185551/ENSG00000169057/ENSG00000124181/ENSG00000132386/ENSG00000114861/ENSG00000138061/ENSG00000019549/ENSG00000138798/ENSG00000169242/ENSG00000126016/ENSG00000105976/ENSG00000239697/ENSG00000048052",25
"GO:0016055","GO:0016055","Wnt signaling pathway","33/556","485/20772",1.05346508416156e-06,0.000164292928618753,0.000135247889956059,"ENSG00000205269/ENSG00000114019/ENSG00000159461/ENSG00000171016/ENSG00000198873/ENSG00000166949/ENSG00000170558/ENSG00000146648/ENSG00000150457/ENSG00000144560/ENSG00000082701/ENSG00000150764/ENSG00000161202/ENSG00000153071/ENSG00000018408/ENSG00000127603/ENSG00000147257/ENSG00000166025/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000164690/ENSG00000104964/ENSG00000187123/ENSG00000173218/ENSG00000188906/ENSG00000100592/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000106483/ENSG00000087095/ENSG00000124766",33
"GO:0061448","GO:0061448","connective tissue development","24/556","289/20772",1.0577057686904e-06,0.000164292928618753,0.000135247889956059,"ENSG00000139219/ENSG00000148516/ENSG00000109906/ENSG00000110693/ENSG00000118523/ENSG00000142871/ENSG00000125378/ENSG00000169231/ENSG00000166949/ENSG00000150347/ENSG00000138696/ENSG00000113721/ENSG00000139687/ENSG00000134532/ENSG00000143797/ENSG00000128791/ENSG00000151348/ENSG00000129514/ENSG00000115380/ENSG00000170891/ENSG00000124813/ENSG00000152785/ENSG00000019549/ENSG00000178573",24
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","26/556","331/20772",1.08947565397051e-06,0.000164292928618753,0.000135247889956059,"ENSG00000072415/ENSG00000148516/ENSG00000148204/ENSG00000137575/ENSG00000142871/ENSG00000125378/ENSG00000166949/ENSG00000081479/ENSG00000150457/ENSG00000150938/ENSG00000176973/ENSG00000069702/ENSG00000137801/ENSG00000153071/ENSG00000064393/ENSG00000128791/ENSG00000147257/ENSG00000138829/ENSG00000136603/ENSG00000164690/ENSG00000114315/ENSG00000122641/ENSG00000152785/ENSG00000136352/ENSG00000070193/ENSG00000106483",26
"GO:0198738","GO:0198738","cell-cell signaling by wnt","33/556","487/20772",1.15335335142857e-06,0.00016831517941493,0.000138559054579092,"ENSG00000205269/ENSG00000114019/ENSG00000159461/ENSG00000171016/ENSG00000198873/ENSG00000166949/ENSG00000170558/ENSG00000146648/ENSG00000150457/ENSG00000144560/ENSG00000082701/ENSG00000150764/ENSG00000161202/ENSG00000153071/ENSG00000018408/ENSG00000127603/ENSG00000147257/ENSG00000166025/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000164690/ENSG00000104964/ENSG00000187123/ENSG00000173218/ENSG00000188906/ENSG00000100592/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000106483/ENSG00000087095/ENSG00000124766",33
"GO:0061036","GO:0061036","positive regulation of cartilage development","8/556","33/20772",1.9275192734319e-06,0.000272503037281435,0.000224327736493489,"ENSG00000109906/ENSG00000110693/ENSG00000142871/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000134532/ENSG00000124813",8
"GO:0044782","GO:0044782","cilium organization","29/556","410/20772",2.22162787743811e-06,0.000304564985379697,0.000250721512930655,"ENSG00000197702/ENSG00000080298/ENSG00000163093/ENSG00000188026/ENSG00000130202/ENSG00000111783/ENSG00000082701/ENSG00000106477/ENSG00000111859/ENSG00000136811/ENSG00000094631/ENSG00000138036/ENSG00000018408/ENSG00000165115/ENSG00000079974/ENSG00000105792/ENSG00000188316/ENSG00000160188/ENSG00000162543/ENSG00000171811/ENSG00000125354/ENSG00000197748/ENSG00000152582/ENSG00000150977/ENSG00000183833/ENSG00000039139/ENSG00000154099/ENSG00000157796/ENSG00000112981",29
"GO:0021537","GO:0021537","telencephalon development","24/556","302/20772",2.29851107681532e-06,0.000305837179750368,0.000251768798444972,"ENSG00000072415/ENSG00000167552/ENSG00000125378/ENSG00000185924/ENSG00000111783/ENSG00000170558/ENSG00000146648/ENSG00000082701/ENSG00000096093/ENSG00000150764/ENSG00000002330/ENSG00000170390/ENSG00000153266/ENSG00000145147/ENSG00000147526/ENSG00000164690/ENSG00000114861/ENSG00000114315/ENSG00000122641/ENSG00000188906/ENSG00000138083/ENSG00000136352/ENSG00000039139/ENSG00000182580",24
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","25/556","325/20772",2.55161137397227e-06,0.000329813995881444,0.000271506798228989,"ENSG00000205269/ENSG00000159461/ENSG00000171016/ENSG00000166949/ENSG00000170558/ENSG00000146648/ENSG00000150457/ENSG00000082701/ENSG00000150764/ENSG00000161202/ENSG00000153071/ENSG00000018408/ENSG00000147257/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000164690/ENSG00000104964/ENSG00000187123/ENSG00000188906/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000106483/ENSG00000124766",25
"GO:0050770","GO:0050770","regulation of axonogenesis","17/556","167/20772",2.63917331313242e-06,0.000330324298607851,0.000271926885493642,"ENSG00000171533/ENSG00000170558/ENSG00000082701/ENSG00000103260/ENSG00000075223/ENSG00000150764/ENSG00000187323/ENSG00000203879/ENSG00000114554/ENSG00000094631/ENSG00000145147/ENSG00000180370/ENSG00000196576/ENSG00000127603/ENSG00000136603/ENSG00000169242/ENSG00000182580",17
"GO:0034329","GO:0034329","cell junction assembly","32/556","483/20772",2.70159130161151e-06,0.000330324298607851,0.000271926885493642,"ENSG00000150471/ENSG00000129474/ENSG00000075618/ENSG00000137575/ENSG00000113361/ENSG00000163110/ENSG00000166949/ENSG00000170558/ENSG00000171791/ENSG00000107186/ENSG00000151422/ENSG00000125266/ENSG00000155366/ENSG00000134318/ENSG00000125249/ENSG00000137801/ENSG00000131409/ENSG00000180370/ENSG00000158258/ENSG00000196576/ENSG00000127603/ENSG00000150625/ENSG00000169057/ENSG00000108861/ENSG00000140557/ENSG00000131477/ENSG00000196338/ENSG00000019549/ENSG00000091129/ENSG00000182580/ENSG00000173517/ENSG00000154928",32
"GO:0021953","GO:0021953","central nervous system neuron differentiation","18/556","186/20772",2.79422010945249e-06,0.000332659257241133,0.000273849051170164,"ENSG00000072415/ENSG00000152377/ENSG00000162374/ENSG00000187323/ENSG00000170390/ENSG00000114554/ENSG00000138696/ENSG00000153266/ENSG00000145147/ENSG00000164690/ENSG00000114315/ENSG00000185920/ENSG00000122641/ENSG00000136352/ENSG00000069667/ENSG00000182580/ENSG00000124766/ENSG00000154928",18
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","26/556","351/20772",3.22861584509566e-06,0.000374519438031097,0.000308308849121416,"ENSG00000205269/ENSG00000159461/ENSG00000166949/ENSG00000170558/ENSG00000146648/ENSG00000150457/ENSG00000144560/ENSG00000082701/ENSG00000150764/ENSG00000153071/ENSG00000018408/ENSG00000127603/ENSG00000147257/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000164690/ENSG00000104964/ENSG00000187123/ENSG00000188906/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000106483/ENSG00000087095/ENSG00000124766",26
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","22/556","267/20772",3.36649661558161e-06,0.000380750767222281,0.000313438553313888,"ENSG00000205269/ENSG00000159461/ENSG00000166949/ENSG00000170558/ENSG00000146648/ENSG00000150457/ENSG00000082701/ENSG00000153071/ENSG00000018408/ENSG00000147257/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000164690/ENSG00000104964/ENSG00000187123/ENSG00000188906/ENSG00000019549/ENSG00000138798/ENSG00000070193/ENSG00000106483/ENSG00000124766",22
"GO:0051962","GO:0051962","positive regulation of nervous system development","24/556","312/20772",4.04051559488877e-06,0.000437573707055993,0.000360215872205338,"ENSG00000171533/ENSG00000134352/ENSG00000081479/ENSG00000006210/ENSG00000103260/ENSG00000150764/ENSG00000203879/ENSG00000114554/ENSG00000094631/ENSG00000145147/ENSG00000131409/ENSG00000158258/ENSG00000196576/ENSG00000127603/ENSG00000169057/ENSG00000140557/ENSG00000136603/ENSG00000132386/ENSG00000164690/ENSG00000114315/ENSG00000196338/ENSG00000182580/ENSG00000124006/ENSG00000154928",24
"GO:0051099","GO:0051099","positive regulation of binding","18/556","191/20772",4.07379061297232e-06,0.000437573707055993,0.000360215872205338,"ENSG00000160360/ENSG00000125378/ENSG00000159461/ENSG00000183283/ENSG00000082701/ENSG00000087274/ENSG00000157657/ENSG00000139687/ENSG00000189060/ENSG00000064393/ENSG00000148737/ENSG00000169251/ENSG00000114315/ENSG00000262655/ENSG00000188906/ENSG00000115896/ENSG00000138798/ENSG00000105976",18
"GO:0060993","GO:0060993","kidney morphogenesis","13/556","104/20772",4.15907811746412e-06,0.000437573707055993,0.000360215872205338,"ENSG00000171456/ENSG00000125378/ENSG00000171791/ENSG00000113721/ENSG00000018408/ENSG00000147257/ENSG00000179222/ENSG00000164690/ENSG00000114315/ENSG00000185920/ENSG00000188906/ENSG00000070193/ENSG00000124766",13
"GO:0031018","GO:0031018","endocrine pancreas development","9/556","48/20772",4.37174033812767e-06,0.00044949439294749,0.000370029122399418,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000002330/ENSG00000125798/ENSG00000114315/ENSG00000010310/ENSG00000124766",9
"GO:0071772","GO:0071772","response to BMP","18/556","193/20772",4.71881872393766e-06,0.000464085563197695,0.000382040747031841,"ENSG00000139219/ENSG00000148204/ENSG00000150593/ENSG00000142871/ENSG00000125378/ENSG00000081479/ENSG00000150938/ENSG00000138696/ENSG00000069702/ENSG00000064393/ENSG00000128791/ENSG00000147257/ENSG00000136603/ENSG00000114315/ENSG00000124813/ENSG00000122641/ENSG00000152785/ENSG00000106483",18
"GO:0071773","GO:0071773","cellular response to BMP stimulus","18/556","193/20772",4.71881872393766e-06,0.000464085563197695,0.000382040747031841,"ENSG00000139219/ENSG00000148204/ENSG00000150593/ENSG00000142871/ENSG00000125378/ENSG00000081479/ENSG00000150938/ENSG00000138696/ENSG00000069702/ENSG00000064393/ENSG00000128791/ENSG00000147257/ENSG00000136603/ENSG00000114315/ENSG00000124813/ENSG00000122641/ENSG00000152785/ENSG00000106483",18
"GO:0048568","GO:0048568","embryonic organ development","32/556","497/20772",4.899998823025e-06,0.000471650950539683,0.000388268663737121,"ENSG00000139219/ENSG00000148516/ENSG00000148204/ENSG00000071246/ENSG00000163093/ENSG00000142871/ENSG00000125378/ENSG00000168283/ENSG00000187079/ENSG00000166949/ENSG00000184557/ENSG00000146648/ENSG00000007866/ENSG00000132688/ENSG00000166225/ENSG00000112320/ENSG00000064393/ENSG00000185551/ENSG00000138829/ENSG00000178919/ENSG00000115380/ENSG00000164690/ENSG00000114315/ENSG00000124813/ENSG00000185920/ENSG00000138083/ENSG00000070193/ENSG00000169242/ENSG00000105996/ENSG00000179981/ENSG00000154099/ENSG00000157796",32
