"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","12/444","106/20772",2.81155712125678e-06,0.0010717144554027,0.000997631943121543,"ENSG00000163710/ENSG00000172819/ENSG00000121207/ENSG00000005022/ENSG00000119411/ENSG00000096717/ENSG00000120659/ENSG00000008083/ENSG00000105193/ENSG00000163002/ENSG00000080345/ENSG00000117139",12
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","12/444","107/20772",3.10637409988049e-06,0.00108541888339991,0.00101038904932955,"ENSG00000163710/ENSG00000172819/ENSG00000121207/ENSG00000005022/ENSG00000119411/ENSG00000096717/ENSG00000120659/ENSG00000008083/ENSG00000105193/ENSG00000163002/ENSG00000080345/ENSG00000117139",12
"GO:0000470","GO:0000470","maturation of LSU-rRNA","6/444","24/20772",8.95046381469414e-06,0.00284885440533935,0.00265192667854904,"ENSG00000197498/ENSG00000147604/ENSG00000198042/ENSG00000067533/ENSG00000261236/ENSG00000142207",6
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","9/444","65/20772",9.51203474236845e-06,0.00284885440533935,0.00265192667854904,"ENSG00000177098/ENSG00000080709/ENSG00000018625/ENSG00000119782/ENSG00000046604/ENSG00000113569/ENSG00000198626/ENSG00000154639/ENSG00000096696",9
"GO:0006413","GO:0006413","translational initiation","12/444","135/20772",3.3849014805971e-05,0.00946192793876243,0.00880786995793267,"ENSG00000142541/ENSG00000106263/ENSG00000092345/ENSG00000130741/ENSG00000178982/ENSG00000085760/ENSG00000107581/ENSG00000181163/ENSG00000149273/ENSG00000083845/ENSG00000104408/ENSG00000155506",12
"GO:0035148","GO:0035148","tube formation","13/444","170/20772",7.77318211926447e-05,0.0203133135274839,0.0189091509809357,"ENSG00000170561/ENSG00000166145/ENSG00000172819/ENSG00000104332/ENSG00000165731/ENSG00000153094/ENSG00000121897/ENSG00000125850/ENSG00000138182/ENSG00000147862/ENSG00000149418/ENSG00000106078/ENSG00000171863",13
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity","5/444","22/20772",8.50599468358965e-05,0.0203133135274839,0.0189091509809357,"ENSG00000154473/ENSG00000116670/ENSG00000122406/ENSG00000171863/ENSG00000142676",5
"GO:1904667","GO:1904667","negative regulation of ubiquitin protein ligase activity","4/444","12/20772",8.89643916958925e-05,0.0203133135274839,0.0189091509809357,"ENSG00000116670/ENSG00000122406/ENSG00000171863/ENSG00000142676",4
"GO:0061337","GO:0061337","cardiac conduction","10/444","106/20772",9.20469728171222e-05,0.0203133135274839,0.0189091509809357,"ENSG00000177098/ENSG00000080709/ENSG00000018625/ENSG00000119782/ENSG00000046604/ENSG00000113569/ENSG00000118160/ENSG00000198626/ENSG00000154639/ENSG00000096696",10
"GO:0048732","GO:0048732","gland development","24/444","483/20772",0.00012654317851374,0.0265297773754055,0.0246959003120498,"ENSG00000039068/ENSG00000130707/ENSG00000198931/ENSG00000172819/ENSG00000241186/ENSG00000004478/ENSG00000156925/ENSG00000104332/ENSG00000103067/ENSG00000215021/ENSG00000105707/ENSG00000120659/ENSG00000153094/ENSG00000128951/ENSG00000008083/ENSG00000117595/ENSG00000147862/ENSG00000172216/ENSG00000115738/ENSG00000106078/ENSG00000145545/ENSG00000100889/ENSG00000074047/ENSG00000117139",24
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","6/444","38/20772",0.000142523088305362,0.0284571099649705,0.0264900055857785,"ENSG00000171858/ENSG00000198042/ENSG00000120800/ENSG00000067533/ENSG00000261236/ENSG00000142207",6
"GO:0045216","GO:0045216","cell-cell junction organization","15/444","233/20772",0.000157744399844093,0.0300646485702855,0.0279864227091816,"ENSG00000158769/ENSG00000184697/ENSG00000039068/ENSG00000174607/ENSG00000181885/ENSG00000010278/ENSG00000134873/ENSG00000164251/ENSG00000140832/ENSG00000105289/ENSG00000046604/ENSG00000189143/ENSG00000204936/ENSG00000154639/ENSG00000096696",15
"GO:0002183","GO:0002183","cytoplasmic translational initiation","6/444","40/20772",0.000191143408897899,0.0345957094745994,0.0322042729691878,"ENSG00000142541/ENSG00000106263/ENSG00000130741/ENSG00000178982/ENSG00000107581/ENSG00000104408",6
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","5/444","26/20772",0.000198019801428663,0.0345957094745994,0.0322042729691878,"ENSG00000175707/ENSG00000172819/ENSG00000117595/ENSG00000125850/ENSG00000147862",5
"GO:0001838","GO:0001838","embryonic epithelial tube formation","11/444","141/20772",0.000229244608863431,0.0357583987974436,0.0332865911207704,"ENSG00000170561/ENSG00000166145/ENSG00000172819/ENSG00000104332/ENSG00000165731/ENSG00000121897/ENSG00000125850/ENSG00000138182/ENSG00000149418/ENSG00000106078/ENSG00000171863",11
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","12/444","165/20772",0.00023267103191473,0.0357583987974436,0.0332865911207704,"ENSG00000182866/ENSG00000136943/ENSG00000096717/ENSG00000109861/ENSG00000104332/ENSG00000165731/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000171863/ENSG00000142676/ENSG00000131653",12
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","9/444","97/20772",0.000233034036094908,0.0357583987974436,0.0332865911207704,"ENSG00000171858/ENSG00000120800/ENSG00000137154/ENSG00000181163/ENSG00000168028/ENSG00000083845/ENSG00000105193/ENSG00000172809/ENSG00000171863",9
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","5/444","27/20772",0.000238787304156552,0.0357583987974436,0.0332865911207704,"ENSG00000215021/ENSG00000120659/ENSG00000172216/ENSG00000115738/ENSG00000117139",5
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","12/444","167/20772",0.000260092128025036,0.0376057342347922,0.0350062290641319,"ENSG00000170561/ENSG00000175707/ENSG00000166145/ENSG00000172819/ENSG00000104332/ENSG00000165731/ENSG00000121897/ENSG00000125850/ENSG00000138182/ENSG00000149418/ENSG00000106078/ENSG00000171863",12
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","6/444","44/20772",0.000327099564180753,0.0457176157536633,0.0425573748765696,"ENSG00000158825/ENSG00000084774/ENSG00000198931/ENSG00000178035/ENSG00000128951/ENSG00000128050",6
