"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000470","GO:0000470","maturation of LSU-rRNA","7/467","24/20772",6.89769592546106e-07,0.000267379776601509,0.00024851507329532,"ENSG00000197498/ENSG00000147604/ENSG00000198042/ENSG00000067533/ENSG00000138442/ENSG00000261236/ENSG00000142207",7
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","8/467","38/20772",1.66231294577089e-06,0.000590675200063924,0.000549000722879597,"ENSG00000171858/ENSG00000198042/ENSG00000120800/ENSG00000067533/ENSG00000138442/ENSG00000261236/ENSG00000142207/ENSG00000120158",8
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","12/467","106/20772",4.71255685119713e-06,0.00154571864719266,0.00143666206840139,"ENSG00000163710/ENSG00000172819/ENSG00000121207/ENSG00000005022/ENSG00000119411/ENSG00000096717/ENSG00000120659/ENSG00000008083/ENSG00000105193/ENSG00000163002/ENSG00000080345/ENSG00000117139",12
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","12/467","107/20772",5.20140903623283e-06,0.00158420058074977,0.00147242894897869,"ENSG00000163710/ENSG00000172819/ENSG00000121207/ENSG00000005022/ENSG00000119411/ENSG00000096717/ENSG00000120659/ENSG00000008083/ENSG00000105193/ENSG00000163002/ENSG00000080345/ENSG00000117139",12
"GO:0000466","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/467","27/20772",2.47793781512959e-05,0.00704395122914171,0.00654697254313186,"ENSG00000171858/ENSG00000120800/ENSG00000138442/ENSG00000261236/ENSG00000142207/ENSG00000120158",6
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","5/467","17/20772",2.78210033677721e-05,0.00741429739751126,0.00689118932103039,"ENSG00000197498/ENSG00000147604/ENSG00000138442/ENSG00000261236/ENSG00000142207",5
"GO:0006413","GO:0006413","translational initiation","12/467","135/20772",5.50914597471903e-05,0.0138182343742364,0.0128433031546855,"ENSG00000142541/ENSG00000106263/ENSG00000092345/ENSG00000130741/ENSG00000178982/ENSG00000085760/ENSG00000107581/ENSG00000181163/ENSG00000149273/ENSG00000083845/ENSG00000104408/ENSG00000155506",12
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","10/467","97/20772",6.57247404536604e-05,0.0155694607385782,0.0144709735560252,"ENSG00000171858/ENSG00000120800/ENSG00000137154/ENSG00000181163/ENSG00000168028/ENSG00000083845/ENSG00000105193/ENSG00000172809/ENSG00000171863/ENSG00000120158",10
"GO:0048732","GO:0048732","gland development","25/467","483/20772",0.000107087826364552,0.021964625809008,0.0204149343761516,"ENSG00000039068/ENSG00000130707/ENSG00000198931/ENSG00000172819/ENSG00000241186/ENSG00000004478/ENSG00000156925/ENSG00000104332/ENSG00000103067/ENSG00000215021/ENSG00000105707/ENSG00000120659/ENSG00000153094/ENSG00000128951/ENSG00000008083/ENSG00000117595/ENSG00000147862/ENSG00000172216/ENSG00000115738/ENSG00000106078/ENSG00000145545/ENSG00000141655/ENSG00000100889/ENSG00000074047/ENSG00000117139",25
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity","5/467","22/20772",0.000107894414937136,0.021964625809008,0.0204149343761516,"ENSG00000154473/ENSG00000116670/ENSG00000122406/ENSG00000171863/ENSG00000142676",5
"GO:1904667","GO:1904667","negative regulation of ubiquitin protein ligase activity","4/467","12/20772",0.000108174751873632,0.021964625809008,0.0204149343761516,"ENSG00000116670/ENSG00000122406/ENSG00000171863/ENSG00000142676",4
"GO:0035148","GO:0035148","tube formation","13/467","170/20772",0.000128586269783131,0.0249223570161487,0.0231639859202626,"ENSG00000170561/ENSG00000166145/ENSG00000172819/ENSG00000104332/ENSG00000165731/ENSG00000153094/ENSG00000121897/ENSG00000125850/ENSG00000138182/ENSG00000147862/ENSG00000149418/ENSG00000106078/ENSG00000171863",13
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","5/467","26/20772",0.000250254796090805,0.0432407635793871,0.040189956274413,"ENSG00000175707/ENSG00000172819/ENSG00000117595/ENSG00000125850/ENSG00000147862",5
"GO:0002183","GO:0002183","cytoplasmic translational initiation","6/467","40/20772",0.00025095655772161,0.0432407635793871,0.040189956274413,"ENSG00000142541/ENSG00000106263/ENSG00000130741/ENSG00000178982/ENSG00000107581/ENSG00000104408",6
"GO:1901655","GO:1901655","cellular response to ketone","10/467","114/20772",0.000253522300535806,0.0432407635793871,0.040189956274413,"ENSG00000130707/ENSG00000168671/ENSG00000111319/ENSG00000096717/ENSG00000104332/ENSG00000196139/ENSG00000145545/ENSG00000155506/ENSG00000100889/ENSG00000078295",10
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","5/467","27/20772",0.000301499209258875,0.0475741117137298,0.0442175695176737,"ENSG00000215021/ENSG00000120659/ENSG00000172216/ENSG00000115738/ENSG00000117139",5
"GO:0010232","GO:0010232","vascular transport","9/467","96/20772",0.000312400358345318,0.0475741117137298,0.0442175695176737,"ENSG00000155380/ENSG00000158296/ENSG00000070214/ENSG00000018625/ENSG00000165349/ENSG00000130203/ENSG00000118160/ENSG00000003989/ENSG00000176463",9
"GO:0150104","GO:0150104","transport across blood-brain barrier","9/467","96/20772",0.000312400358345318,0.0475741117137298,0.0442175695176737,"ENSG00000155380/ENSG00000158296/ENSG00000070214/ENSG00000018625/ENSG00000165349/ENSG00000130203/ENSG00000118160/ENSG00000003989/ENSG00000176463",9
