"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001763","GO:0001763","morphogenesis of a branching structure","21/412","233/20772",9.03889954394659e-09,3.2753685074701e-06,2.7341589912359e-06,"ENSG00000075223/ENSG00000205213/ENSG00000129514/ENSG00000163251/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000115310/ENSG00000136541/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",21
"GO:0035270","GO:0035270","endocrine system development","16/412","147/20772",3.91396080708758e-08,1.30008731475426e-05,1.08526579922841e-05,"ENSG00000125798/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000010310/ENSG00000114251/ENSG00000124766/ENSG00000138083/ENSG00000110492/ENSG00000151617/ENSG00000134853",16
"GO:0048762","GO:0048762","mesenchymal cell differentiation","22/412","278/20772",4.25876981043655e-08,1.30580434341539e-05,1.0900381676753e-05,"ENSG00000075223/ENSG00000092421/ENSG00000125798/ENSG00000129514/ENSG00000170381/ENSG00000148737/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000070193/ENSG00000115310/ENSG00000169242/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250",22
"GO:0010977","GO:0010977","negative regulation of neuron projection development","16/412","150/20772",5.21319039392922e-08,1.48426977930013e-05,1.23901464926393e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000107104/ENSG00000099250",16
"GO:0007018","GO:0007018","microtubule-based movement","28/412","437/20772",5.97858021361301e-08,1.56469685029425e-05,1.30615225493969e-05,"ENSG00000105792/ENSG00000118965/ENSG00000188316/ENSG00000068885/ENSG00000181378/ENSG00000206530/ENSG00000170703/ENSG00000171811/ENSG00000151746/ENSG00000204104/ENSG00000118997/ENSG00000152582/ENSG00000111834/ENSG00000187240/ENSG00000088727/ENSG00000197748/ENSG00000112981/ENSG00000151023/ENSG00000183833/ENSG00000196659/ENSG00000168589/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",28
"GO:0014033","GO:0014033","neural crest cell differentiation","13/412","97/20772",6.2807700965148e-08,1.56469685029425e-05,1.30615225493969e-05,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000151617/ENSG00000099250",13
"GO:0060294","GO:0060294","cilium movement involved in cell motility","16/412","154/20772",7.55624194220207e-08,1.77171649303632e-05,1.47896475413627e-05,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000170703/ENSG00000171811/ENSG00000152582/ENSG00000111834/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",16
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","13/412","102/20772",1.15233345650392e-07,2.55177842090258e-05,2.13013219649644e-05,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000185920/ENSG00000136352/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000138083/ENSG00000187147/ENSG00000136944/ENSG00000204852",13
"GO:0031345","GO:0031345","negative regulation of cell projection organization","18/412","202/20772",1.2459328589695e-07,2.60574335898736e-05,2.17518017211795e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000122417/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000133216/ENSG00000127328/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000107104/ENSG00000099250",18
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","17/412","181/20772",1.30744774660681e-07,2.60574335898736e-05,2.17518017211795e-05,"ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000146678/ENSG00000068885/ENSG00000182704/ENSG00000104964/ENSG00000101311/ENSG00000180730/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000269113/ENSG00000102119",17
"GO:0050771","GO:0050771","negative regulation of axonogenesis","11/412","71/20772",1.43992793053514e-07,2.62216733221989e-05,2.18889031007132e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000177169/ENSG00000114251/ENSG00000099250",11
"GO:0007409","GO:0007409","axonogenesis","28/412","456/20772",1.44725743373903e-07,2.62216733221989e-05,2.18889031007132e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000136603/ENSG00000164690/ENSG00000124205/ENSG00000117632/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000115310/ENSG00000182704/ENSG00000196338/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000177169/ENSG00000141736/ENSG00000162631/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000136327/ENSG00000151617/ENSG00000204852/ENSG00000099250",28
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","23/412","325/20772",1.61374419066749e-07,2.79668884521765e-05,2.33457454768875e-05,"ENSG00000205213/ENSG00000065717/ENSG00000104953/ENSG00000163251/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000188906/ENSG00000146678/ENSG00000070193/ENSG00000177283/ENSG00000104964/ENSG00000187123/ENSG00000101311/ENSG00000162998/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000187147/ENSG00000107104/ENSG00000151617/ENSG00000152284/ENSG00000102119",23
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","12/412","91/20772",2.42760288213892e-07,4.0318437867524e-05,3.36563715370225e-05,"ENSG00000129514/ENSG00000109113/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000124813/ENSG00000070193/ENSG00000185920/ENSG00000187240/ENSG00000116132/ENSG00000204852/ENSG00000141013",12
"GO:0007411","GO:0007411","axon guidance","19/412","236/20772",2.74721742339044e-07,4.21169563447473e-05,3.51577096167497e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000141736/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000151617/ENSG00000099250",19
"GO:0097485","GO:0097485","neuron projection guidance","19/412","236/20772",2.74721742339044e-07,4.21169563447473e-05,3.51577096167497e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000141736/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000151617/ENSG00000099250",19
"GO:0051961","GO:0051961","negative regulation of nervous system development","16/412","173/20772",3.78038295830433e-07,5.36254936309508e-05,4.47646196866495e-05,"ENSG00000075223/ENSG00000108947/ENSG00000131914/ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000163629/ENSG00000114251/ENSG00000006042/ENSG00000100697/ENSG00000099250",16
"GO:0003002","GO:0003002","regionalization","27/412","450/20772",3.83259158712362e-07,5.36254936309508e-05,4.47646196866495e-05,"ENSG00000075223/ENSG00000125798/ENSG00000129514/ENSG00000163251/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000187147/ENSG00000151023/ENSG00000163389/ENSG00000136944/ENSG00000204852/ENSG00000099250/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",27
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","18/412","218/20772",3.90150355067129e-07,5.36254936309508e-05,4.47646196866495e-05,"ENSG00000075223/ENSG00000205213/ENSG00000129514/ENSG00000163251/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",18
"GO:0010975","GO:0010975","regulation of neuron projection development","28/412","480/20772",4.10799426474112e-07,5.45815504641937e-05,4.55627013012164e-05,"ENSG00000075223/ENSG00000108947/ENSG00000092421/ENSG00000132386/ENSG00000170381/ENSG00000116741/ENSG00000136603/ENSG00000163536/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000091409/ENSG00000102383/ENSG00000133216/ENSG00000091129/ENSG00000114315/ENSG00000177169/ENSG00000184304/ENSG00000162631/ENSG00000114251/ENSG00000172260/ENSG00000110492/ENSG00000107104/ENSG00000116132/ENSG00000099250",28
"GO:0060485","GO:0060485","mesenchyme development","23/412","344/20772",4.41647712469065e-07,5.67873478032805e-05,4.7404021022571e-05,"ENSG00000075223/ENSG00000092421/ENSG00000125798/ENSG00000129514/ENSG00000170381/ENSG00000148737/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000070193/ENSG00000115310/ENSG00000169242/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000163389/ENSG00000151617/ENSG00000099250",23
"GO:0021536","GO:0021536","diencephalon development","11/412","81/20772",5.70879771705837e-07,7.11102115631083e-05,5.93602288934918e-05,"ENSG00000170381/ENSG00000111087/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000114251/ENSG00000138083/ENSG00000099250",11
"GO:0014032","GO:0014032","neural crest cell development","11/412","83/20772",7.33554848727904e-07,8.86045341524069e-05,7.39638557202203e-05,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000151617/ENSG00000099250",11
"GO:0007389","GO:0007389","pattern specification process","28/412","495/20772",7.589403996926e-07,8.89746009757266e-05,7.42727740999476e-05,"ENSG00000075223/ENSG00000125798/ENSG00000129514/ENSG00000163251/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000187147/ENSG00000151023/ENSG00000163389/ENSG00000136944/ENSG00000204852/ENSG00000099250/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",28
"GO:0048568","GO:0048568","embryonic organ development","28/412","497/20772",8.21943317911383e-07,9.36076018627078e-05,7.81402354261017e-05,"ENSG00000163251/ENSG00000111087/ENSG00000115380/ENSG00000178919/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000169242/ENSG00000162878/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000248329/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000129173/ENSG00000116132/ENSG00000151617/ENSG00000134853/ENSG00000117318/ENSG00000154099",28
"GO:0048640","GO:0048640","negative regulation of developmental growth","13/412","121/20772",8.60406429360938e-07,9.52661118731305e-05,7.95246995090621e-05,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000115310/ENSG00000177169/ENSG00000117152/ENSG00000114251/ENSG00000099250",13
"GO:0060562","GO:0060562","epithelial tube morphogenesis","24/412","387/20772",9.58926134200105e-07,0.000103304853268152,8.62351496502569e-05,"ENSG00000205213/ENSG00000129514/ENSG00000170381/ENSG00000164161/ENSG00000169641/ENSG00000114861/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000169245/ENSG00000114315/ENSG00000105976/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000151617/ENSG00000204852/ENSG00000099250/ENSG00000154099/ENSG00000075275",24
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","16/412","186/20772",1.00360155477241e-06,0.00010527252098218,8.78776873860274e-05,"ENSG00000205213/ENSG00000129514/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",16
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","8/412","41/20772",1.20551096727285e-06,0.00012320940296281,0.000102850746762469,"ENSG00000152582/ENSG00000197748/ENSG00000112981/ENSG00000188596/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",8
"GO:0050768","GO:0050768","negative regulation of neurogenesis","15/412","167/20772",1.26810432165011e-06,0.000126366595652434,0.000105486256861474,"ENSG00000075223/ENSG00000108947/ENSG00000131914/ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000006042/ENSG00000100697/ENSG00000099250",15
"GO:0048562","GO:0048562","embryonic organ morphogenesis","21/412","313/20772",1.32794413660342e-06,0.000129102081182957,0.000107769741098932,"ENSG00000163251/ENSG00000111087/ENSG00000115380/ENSG00000178919/ENSG00000164690/ENSG00000124813/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000169242/ENSG00000133216/ENSG00000114315/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000116132/ENSG00000151617/ENSG00000134853/ENSG00000154099",21
"GO:0072001","GO:0072001","renal system development","22/412","341/20772",1.42638880917856e-06,0.000135371090318708,0.000113002882852467,"ENSG00000131914/ENSG00000205213/ENSG00000132386/ENSG00000150893/ENSG00000170962/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000162599/ENSG00000070193/ENSG00000185920/ENSG00000114315/ENSG00000204104/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000197410/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000117318",22
"GO:0048732","GO:0048732","gland development","27/412","483/20772",1.50294370509962e-06,0.000139319386244816,0.000116298777278333,"ENSG00000075223/ENSG00000141655/ENSG00000132386/ENSG00000129514/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000115310/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000105976/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000129173/ENSG00000110492/ENSG00000127152/ENSG00000136327/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000154099",27
"GO:0048864","GO:0048864","stem cell development","11/412","90/20772",1.66994574367513e-06,0.000151281903052024,0.000126284653008543,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000151617/ENSG00000099250",11
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","19/412","267/20772",1.78632856554058e-06,0.00015822901471655,0.0001320838501912,"ENSG00000205213/ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000188906/ENSG00000146678/ENSG00000070193/ENSG00000104964/ENSG00000187123/ENSG00000101311/ENSG00000162998/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000187147/ENSG00000107104/ENSG00000102119",19
"GO:0048675","GO:0048675","axon extension","13/412","130/20772",1.95268417803851e-06,0.000169204328992642,0.000141245645006401,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000196338/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000151617/ENSG00000099250",13
"GO:0006858","GO:0006858","extracellular transport","8/412","44/20772",2.12279664054163e-06,0.000176426880438284,0.000147274769341489,"ENSG00000152582/ENSG00000197748/ENSG00000112981/ENSG00000188596/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",8
"GO:0007224","GO:0007224","smoothened signaling pathway","14/412","152/20772",2.12462046693342e-06,0.000176426880438284,0.000147274769341489,"ENSG00000129514/ENSG00000109113/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000124813/ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000114315/ENSG00000187240/ENSG00000116132/ENSG00000204852/ENSG00000141013",14
"GO:0030900","GO:0030900","forebrain development","25/412","434/20772",2.16882015591468e-06,0.000176426880438284,0.000147274769341489,"ENSG00000170381/ENSG00000092445/ENSG00000111087/ENSG00000114861/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000122641/ENSG00000070193/ENSG00000115310/ENSG00000182704/ENSG00000136352/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000183023/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000110492/ENSG00000127152/ENSG00000204852/ENSG00000099250/ENSG00000137343",25
"GO:0001755","GO:0001755","neural crest cell migration","9/412","59/20772",2.27606732216004e-06,0.000181448086922598,0.000151466290638903,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000151617/ENSG00000099250",9
"GO:0010721","GO:0010721","negative regulation of cell development","21/412","325/20772",2.41574506979863e-06,0.000188807055847399,0.000157609291344344,"ENSG00000075223/ENSG00000108947/ENSG00000131914/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000065320/ENSG00000122641/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000141736/ENSG00000162998/ENSG00000114251/ENSG00000006042/ENSG00000110492/ENSG00000100697/ENSG00000099250/ENSG00000154127",21
"GO:0021983","GO:0021983","pituitary gland development","8/412","45/20772",2.53743157088494e-06,0.000194503889260527,0.000162364801529703,"ENSG00000111087/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000114251/ENSG00000138083",8
"GO:0030324","GO:0030324","lung development","16/412","202/20772",2.97320188322173e-06,0.00022360722087777,0.000186659208597098,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000162878/ENSG00000136352/ENSG00000114315/ENSG00000114251/ENSG00000151090/ENSG00000136327/ENSG00000124193/ENSG00000134853/ENSG00000154099/ENSG00000173706/ENSG00000075275",16
"GO:0001822","GO:0001822","kidney development","21/412","331/20772",3.22077122918637e-06,0.000237740631843275,0.000198457268137585,"ENSG00000131914/ENSG00000205213/ENSG00000132386/ENSG00000150893/ENSG00000170962/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000114315/ENSG00000204104/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000197410/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000117318",21
"GO:0060541","GO:0060541","respiratory system development","17/412","228/20772",3.3368831162044e-06,0.00024183302002165,0.000201873445556404,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000162878/ENSG00000136352/ENSG00000114315/ENSG00000152582/ENSG00000114251/ENSG00000151090/ENSG00000136327/ENSG00000124193/ENSG00000134853/ENSG00000154099/ENSG00000173706/ENSG00000075275",17
"GO:0090497","GO:0090497","mesenchymal cell migration","9/412","62/20772",3.48677812588897e-06,0.000241947614033242,0.000201969104486513,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000151617/ENSG00000099250",9
"GO:0030317","GO:0030317","flagellated sperm motility","13/412","137/20772",3.52056237178325e-06,0.000241947614033242,0.000201969104486513,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",13
"GO:0097722","GO:0097722","sperm motility","13/412","137/20772",3.52056237178325e-06,0.000241947614033242,0.000201969104486513,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",13
