"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001764","GO:0001764","neuron migration","14/380","183/20772",7.37062534985779e-06,0.00143727194322227,0.00121227390622661,"ENSG00000150471/ENSG00000167552/ENSG00000165323/ENSG00000004848/ENSG00000152377/ENSG00000006210/ENSG00000150625/ENSG00000167601/ENSG00000168542/ENSG00000187323/ENSG00000107485/ENSG00000196576/ENSG00000153266/ENSG00000185551",14
"GO:0048041","GO:0048041","focal adhesion assembly","10/380","93/20772",7.82074412671189e-06,0.00145242390924649,0.00122505390456013,"ENSG00000129474/ENSG00000171791/ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",10
"GO:0060537","GO:0060537","muscle tissue development","23/380","445/20772",8.67438373996498e-06,0.00153773166299379,0.00129700713815266,"ENSG00000110693/ENSG00000163110/ENSG00000125378/ENSG00000172638/ENSG00000165410/ENSG00000171791/ENSG00000166949/ENSG00000148677/ENSG00000144560/ENSG00000113721/ENSG00000179456/ENSG00000108946/ENSG00000075223/ENSG00000168542/ENSG00000069702/ENSG00000139687/ENSG00000081479/ENSG00000166225/ENSG00000125266/ENSG00000117707/ENSG00000185551/ENSG00000154556/ENSG00000159176",23
"GO:0003281","GO:0003281","ventricular septum development","9/380","77/20772",1.12483216851928e-05,0.00181236214750689,0.00152864553602133,"ENSG00000142871/ENSG00000125378/ENSG00000145147/ENSG00000069702/ENSG00000166847/ENSG00000107485/ENSG00000081479/ENSG00000166225/ENSG00000117707",9
"GO:0031032","GO:0031032","actomyosin structure organization","15/380","216/20772",1.12942171450677e-05,0.00181236214750689,0.00152864553602133,"ENSG00000118523/ENSG00000165410/ENSG00000166949/ENSG00000148677/ENSG00000113721/ENSG00000155366/ENSG00000108946/ENSG00000100345/ENSG00000134318/ENSG00000180370/ENSG00000196776/ENSG00000117707/ENSG00000164741/ENSG00000159176/ENSG00000158106",15
"GO:0071559","GO:0071559","response to transforming growth factor beta","18/380","300/20772",1.16177060737621e-05,0.00181236214750689,0.00152864553602133,"ENSG00000072415/ENSG00000148516/ENSG00000110693/ENSG00000137575/ENSG00000166949/ENSG00000150457/ENSG00000148677/ENSG00000168542/ENSG00000134318/ENSG00000069702/ENSG00000180370/ENSG00000166147/ENSG00000137801/ENSG00000105855/ENSG00000140836/ENSG00000176973/ENSG00000138829/ENSG00000115226",18
"GO:0042060","GO:0042060","wound healing","24/380","495/20772",1.59682644502537e-05,0.00239523966753806,0.00202027637275477,"ENSG00000134352/ENSG00000129474/ENSG00000142871/ENSG00000203618/ENSG00000138119/ENSG00000105767/ENSG00000166949/ENSG00000138722/ENSG00000006210/ENSG00000113721/ENSG00000167601/ENSG00000155366/ENSG00000100345/ENSG00000168542/ENSG00000177697/ENSG00000137801/ENSG00000137076/ENSG00000085063/ENSG00000184500/ENSG00000127603/ENSG00000086062/ENSG00000159176/ENSG00000087460/ENSG00000003436",24
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","20/380","372/20772",1.91233559927212e-05,0.00270566360610364,0.00228210493092412,"ENSG00000118523/ENSG00000075618/ENSG00000197694/ENSG00000165410/ENSG00000166949/ENSG00000111859/ENSG00000006210/ENSG00000113721/ENSG00000145147/ENSG00000151422/ENSG00000155366/ENSG00000151491/ENSG00000150764/ENSG00000134318/ENSG00000180370/ENSG00000196776/ENSG00000117707/ENSG00000164741/ENSG00000167657/ENSG00000158106",20
"GO:0007044","GO:0007044","cell-substrate junction assembly","10/380","103/20772",1.94252771720261e-05,0.00270566360610364,0.00228210493092412,"ENSG00000129474/ENSG00000171791/ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",10
"GO:0060976","GO:0060976","coronary vasculature development","7/380","48/20772",2.50409959858365e-05,0.00320240071212597,0.00270108022277832,"ENSG00000125378/ENSG00000113721/ENSG00000069702/ENSG00000166847/ENSG00000081479/ENSG00000173511/ENSG00000147257",7
"GO:0010632","GO:0010632","regulation of epithelial cell migration","18/380","318/20772",2.53506638453486e-05,0.00320240071212597,0.00270108022277832,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000113140/ENSG00000094631/ENSG00000145147/ENSG00000134318/ENSG00000131375/ENSG00000137801/ENSG00000124181/ENSG00000107485/ENSG00000168874/ENSG00000132669/ENSG00000169057/ENSG00000117707/ENSG00000185551/ENSG00000127603/ENSG00000136960",18
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","17/380","289/20772",2.61164888787941e-05,0.00320240071212597,0.00270108022277832,"ENSG00000173482/ENSG00000148204/ENSG00000129474/ENSG00000150471/ENSG00000244486/ENSG00000113361/ENSG00000165323/ENSG00000130202/ENSG00000105767/ENSG00000006210/ENSG00000170558/ENSG00000158258/ENSG00000129116/ENSG00000196576/ENSG00000153707/ENSG00000131409/ENSG00000165194",17
"GO:0061036","GO:0061036","positive regulation of cartilage development","6/380","33/20772",2.62761084071875e-05,0.00320240071212597,0.00270108022277832,"ENSG00000142871/ENSG00000110693/ENSG00000125378/ENSG00000109906/ENSG00000166949/ENSG00000138696",6
"GO:0002064","GO:0002064","epithelial cell development","15/380","233/20772",2.75869020584405e-05,0.00326027024327024,0.00274989055606464,"ENSG00000171456/ENSG00000134352/ENSG00000080298/ENSG00000188026/ENSG00000125378/ENSG00000026025/ENSG00000082701/ENSG00000136451/ENSG00000170558/ENSG00000151422/ENSG00000134318/ENSG00000129116/ENSG00000166225/ENSG00000117707/ENSG00000086062",15
"GO:0032970","GO:0032970","regulation of actin filament-based process","21/380","415/20772",2.91470521732259e-05,0.00330870904131766,0.00279074649233945,"ENSG00000118523/ENSG00000075618/ENSG00000197694/ENSG00000165410/ENSG00000166949/ENSG00000111859/ENSG00000006210/ENSG00000113721/ENSG00000145147/ENSG00000151422/ENSG00000155366/ENSG00000100345/ENSG00000151491/ENSG00000150764/ENSG00000134318/ENSG00000180370/ENSG00000196776/ENSG00000117707/ENSG00000164741/ENSG00000167657/ENSG00000158106",21
"GO:0043200","GO:0043200","response to amino acid","11/380","131/20772",2.96935426784918e-05,0.00330870904131766,0.00279074649233945,"ENSG00000148516/ENSG00000167552/ENSG00000118523/ENSG00000162909/ENSG00000171791/ENSG00000146648/ENSG00000168542/ENSG00000204262/ENSG00000145431/ENSG00000113742/ENSG00000197565",11
"GO:0001654","GO:0001654","eye development","21/380","419/20772",3.35235412092056e-05,0.00349004341248313,0.00294369383643989,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000171791/ENSG00000146648/ENSG00000166949/ENSG00000026025/ENSG00000150625/ENSG00000113721/ENSG00000138696/ENSG00000166147/ENSG00000107485/ENSG00000166225/ENSG00000204262/ENSG00000138829/ENSG00000132688/ENSG00000117707/ENSG00000101489/ENSG00000156345",21
"GO:0150115","GO:0150115","cell-substrate junction organization","10/380","110/20772",3.44861810287631e-05,0.00349004341248313,0.00294369383643989,"ENSG00000129474/ENSG00000171791/ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",10
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","15/380","238/20772",3.52784772007154e-05,0.00349004341248313,0.00294369383643989,"ENSG00000072415/ENSG00000197702/ENSG00000148204/ENSG00000114019/ENSG00000075618/ENSG00000112186/ENSG00000160360/ENSG00000082701/ENSG00000072422/ENSG00000100345/ENSG00000134318/ENSG00000166025/ENSG00000107485/ENSG00000176973/ENSG00000115694",15
"GO:0022604","GO:0022604","regulation of cell morphogenesis","16/380","267/20772",3.5967082907787e-05,0.00349004341248313,0.00294369383643989,"ENSG00000197702/ENSG00000023902/ENSG00000142279/ENSG00000113140/ENSG00000094631/ENSG00000100345/ENSG00000151491/ENSG00000161202/ENSG00000138771/ENSG00000099864/ENSG00000196576/ENSG00000153707/ENSG00000164741/ENSG00000127603/ENSG00000136960/ENSG00000167657",16
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","8/380","69/20772",3.6813811160546e-05,0.00349004341248313,0.00294369383643989,"ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",8
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","8/380","69/20772",3.6813811160546e-05,0.00349004341248313,0.00294369383643989,"ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",8
"GO:0003007","GO:0003007","heart morphogenesis","16/380","268/20772",3.76240311644754e-05,0.00349004341248313,0.00294369383643989,"ENSG00000197702/ENSG00000171456/ENSG00000139219/ENSG00000142871/ENSG00000150593/ENSG00000125378/ENSG00000163093/ENSG00000166949/ENSG00000148677/ENSG00000145147/ENSG00000075223/ENSG00000069702/ENSG00000107485/ENSG00000081479/ENSG00000117707/ENSG00000164741",16
"GO:0150063","GO:0150063","visual system development","21/380","423/20772",3.84799658299422e-05,0.00349004341248313,0.00294369383643989,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000171791/ENSG00000146648/ENSG00000166949/ENSG00000026025/ENSG00000150625/ENSG00000113721/ENSG00000138696/ENSG00000166147/ENSG00000107485/ENSG00000166225/ENSG00000204262/ENSG00000138829/ENSG00000132688/ENSG00000117707/ENSG00000101489/ENSG00000156345",21
"GO:0021543","GO:0021543","pallium development","14/380","213/20772",4.05539659336027e-05,0.00359455607138751,0.00303184553929446,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000004848/ENSG00000096093/ENSG00000082701/ENSG00000145147/ENSG00000170558/ENSG00000150764/ENSG00000147526/ENSG00000168542/ENSG00000117707/ENSG00000153266/ENSG00000170390",14
"GO:0001822","GO:0001822","kidney development","18/380","331/20772",4.28667733682197e-05,0.00371512035857904,0.00313353606492834,"ENSG00000171456/ENSG00000171016/ENSG00000125378/ENSG00000109906/ENSG00000171791/ENSG00000150347/ENSG00000166949/ENSG00000138792/ENSG00000113721/ENSG00000145147/ENSG00000018408/ENSG00000153936/ENSG00000166147/ENSG00000107485/ENSG00000081479/ENSG00000125266/ENSG00000117707/ENSG00000147257",18
"GO:0051216","GO:0051216","cartilage development","14/380","215/20772",4.49143103256351e-05,0.00377076616895052,0.0031804707902754,"ENSG00000139219/ENSG00000142871/ENSG00000148516/ENSG00000110693/ENSG00000118523/ENSG00000125378/ENSG00000109906/ENSG00000166949/ENSG00000138696/ENSG00000169231/ENSG00000168542/ENSG00000139687/ENSG00000105855/ENSG00000143797",14
"GO:0021537","GO:0021537","telencephalon development","17/380","302/20772",4.5442566651455e-05,0.00377076616895052,0.0031804707902754,"ENSG00000072415/ENSG00000167552/ENSG00000125378/ENSG00000111783/ENSG00000146648/ENSG00000004848/ENSG00000096093/ENSG00000082701/ENSG00000185924/ENSG00000145147/ENSG00000170558/ENSG00000150764/ENSG00000147526/ENSG00000168542/ENSG00000117707/ENSG00000153266/ENSG00000170390",17
"GO:0010631","GO:0010631","epithelial cell migration","20/380","397/20772",4.79210212974197e-05,0.00389358298041535,0.00328406121829905,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000113140/ENSG00000094631/ENSG00000145147/ENSG00000100345/ENSG00000134318/ENSG00000131375/ENSG00000137801/ENSG00000124181/ENSG00000107485/ENSG00000168874/ENSG00000125266/ENSG00000132669/ENSG00000169057/ENSG00000117707/ENSG00000185551/ENSG00000127603/ENSG00000136960",20
"GO:0007517","GO:0007517","muscle organ development","19/380","367/20772",5.13566716851882e-05,0.00400582039144468,0.00337872840034133,"ENSG00000022267/ENSG00000110693/ENSG00000125378/ENSG00000172638/ENSG00000165410/ENSG00000171791/ENSG00000150347/ENSG00000166949/ENSG00000148677/ENSG00000127990/ENSG00000179456/ENSG00000168542/ENSG00000069702/ENSG00000139687/ENSG00000081479/ENSG00000156858/ENSG00000140836/ENSG00000117707/ENSG00000185551",19
"GO:0043010","GO:0043010","camera-type eye development","19/380","367/20772",5.13566716851882e-05,0.00400582039144468,0.00337872840034133,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000146648/ENSG00000166949/ENSG00000026025/ENSG00000150625/ENSG00000113721/ENSG00000138696/ENSG00000166147/ENSG00000107485/ENSG00000166225/ENSG00000138829/ENSG00000132688/ENSG00000117707/ENSG00000101489/ENSG00000156345",19
"GO:0090132","GO:0090132","epithelium migration","20/380","400/20772",5.31963054018529e-05,0.00406795276602404,0.00343113424934552,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000113140/ENSG00000094631/ENSG00000145147/ENSG00000100345/ENSG00000134318/ENSG00000131375/ENSG00000137801/ENSG00000124181/ENSG00000107485/ENSG00000168874/ENSG00000125266/ENSG00000132669/ENSG00000169057/ENSG00000117707/ENSG00000185551/ENSG00000127603/ENSG00000136960",20
"GO:0002062","GO:0002062","chondrocyte differentiation","10/380","116/20772",5.44465746035294e-05,0.00408349309526471,0.00344424181449452,"ENSG00000139219/ENSG00000110693/ENSG00000118523/ENSG00000125378/ENSG00000109906/ENSG00000166949/ENSG00000138696/ENSG00000168542/ENSG00000139687/ENSG00000143797",10
"GO:0060411","GO:0060411","cardiac septum morphogenesis","8/380","73/20772",5.5542007794402e-05,0.00408705340373902,0.00344724477373399,"ENSG00000197702/ENSG00000142871/ENSG00000125378/ENSG00000145147/ENSG00000075223/ENSG00000069702/ENSG00000081479/ENSG00000117707",8
"GO:0048880","GO:0048880","sensory system development","21/380","436/20772",5.94360027644211e-05,0.00424598358162056,0.00358129519367457,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000171791/ENSG00000146648/ENSG00000166949/ENSG00000026025/ENSG00000150625/ENSG00000113721/ENSG00000138696/ENSG00000166147/ENSG00000107485/ENSG00000166225/ENSG00000204262/ENSG00000138829/ENSG00000132688/ENSG00000117707/ENSG00000101489/ENSG00000156345",21
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","8/380","74/20772",6.12941453918099e-05,0.00424598358162056,0.00358129519367457,"ENSG00000166949/ENSG00000108861/ENSG00000134318/ENSG00000137801/ENSG00000137076/ENSG00000164741/ENSG00000127603/ENSG00000167657",8
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","19/380","372/20772",6.15234328919096e-05,0.00424598358162056,0.00358129519367457,"ENSG00000072415/ENSG00000148204/ENSG00000142871/ENSG00000148516/ENSG00000125378/ENSG00000137575/ENSG00000105767/ENSG00000150938/ENSG00000166949/ENSG00000150457/ENSG00000145147/ENSG00000069702/ENSG00000166147/ENSG00000137801/ENSG00000107485/ENSG00000081479/ENSG00000176973/ENSG00000138829/ENSG00000147257",19
"GO:0072001","GO:0072001","renal system development","18/380","341/20772",6.29401281833575e-05,0.00424598358162056,0.00358129519367457,"ENSG00000171456/ENSG00000171016/ENSG00000125378/ENSG00000109906/ENSG00000171791/ENSG00000150347/ENSG00000166949/ENSG00000138792/ENSG00000113721/ENSG00000145147/ENSG00000018408/ENSG00000153936/ENSG00000166147/ENSG00000107485/ENSG00000081479/ENSG00000125266/ENSG00000117707/ENSG00000147257",18
"GO:0090130","GO:0090130","tissue migration","20/380","405/20772",6.31453968548699e-05,0.00424598358162056,0.00358129519367457,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000113140/ENSG00000094631/ENSG00000145147/ENSG00000100345/ENSG00000134318/ENSG00000131375/ENSG00000137801/ENSG00000124181/ENSG00000107485/ENSG00000168874/ENSG00000125266/ENSG00000132669/ENSG00000169057/ENSG00000117707/ENSG00000185551/ENSG00000127603/ENSG00000136960",20
"GO:0021885","GO:0021885","forebrain cell migration","8/380","75/20772",6.75330697752772e-05,0.00446405037497595,0.00376522467524962,"ENSG00000146648/ENSG00000004848/ENSG00000096093/ENSG00000145147/ENSG00000167601/ENSG00000150764/ENSG00000168542/ENSG00000153266",8
"GO:0061035","GO:0061035","regulation of cartilage development","8/380","76/20772",7.42905569054438e-05,0.00482888619885385,0.00407294719876337,"ENSG00000142871/ENSG00000110693/ENSG00000118523/ENSG00000125378/ENSG00000109906/ENSG00000166949/ENSG00000138696/ENSG00000143797",8
"GO:0035051","GO:0035051","cardiocyte differentiation","12/380","171/20772",7.65262191053088e-05,0.00489265991001155,0.00412673744096791,"ENSG00000150593/ENSG00000110693/ENSG00000163110/ENSG00000125378/ENSG00000146648/ENSG00000113721/ENSG00000075223/ENSG00000069702/ENSG00000166225/ENSG00000125266/ENSG00000117707/ENSG00000154556",12
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","7/380","57/20772",7.80833530054327e-05,0.00491169478582561,0.004142792498166,"ENSG00000110693/ENSG00000118523/ENSG00000125378/ENSG00000109906/ENSG00000166949/ENSG00000138696/ENSG00000143797",7
"GO:0021987","GO:0021987","cerebral cortex development","11/380","146/20772",8.02665953113268e-05,0.00496888447165356,0.00419102941266326,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000004848/ENSG00000096093/ENSG00000082701/ENSG00000145147/ENSG00000170558/ENSG00000150764/ENSG00000147526/ENSG00000168542",11
"GO:0001101","GO:0001101","response to acid chemical","11/380","147/20772",8.53628383559056e-05,0.005201797962313,0.00438748141220732,"ENSG00000148516/ENSG00000167552/ENSG00000118523/ENSG00000162909/ENSG00000171791/ENSG00000146648/ENSG00000168542/ENSG00000204262/ENSG00000145431/ENSG00000113742/ENSG00000197565",11
