"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001654","GO:0001654","eye development","21/383","419/20772",3.75849480158818e-05,0.00520696087512331,0.00470953093559328,"ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",21
"GO:0150063","GO:0150063","visual system development","21/383","423/20772",4.31183246387565e-05,0.00575230390180744,0.00520277640377978,"ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",21
"GO:0030317","GO:0030317","flagellated sperm motility","11/383","137/20772",4.82514742730685e-05,0.00599316587350319,0.00542062841652076,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000151023/ENSG00000188316/ENSG00000197748/ENSG00000179397/ENSG00000088727/ENSG00000188596/ENSG00000129295",11
"GO:0097722","GO:0097722","sperm motility","11/383","137/20772",4.82514742730685e-05,0.00599316587350319,0.00542062841652076,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000151023/ENSG00000188316/ENSG00000197748/ENSG00000179397/ENSG00000088727/ENSG00000188596/ENSG00000129295",11
"GO:0099111","GO:0099111","microtubule-based transport","14/383","217/20772",5.40639679113203e-05,0.00629376782676602,0.00569251334750894,"ENSG00000068885/ENSG00000118965/ENSG00000196659/ENSG00000152582/ENSG00000112981/ENSG00000204104/ENSG00000032742/ENSG00000197748/ENSG00000154099/ENSG00000188596/ENSG00000129295/ENSG00000163491/ENSG00000163482/ENSG00000197557",14
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","6/383","37/20772",5.41662417073145e-05,0.00629376782676602,0.00569251334750894,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000075275/ENSG00000136352",6
"GO:0120316","GO:0120316","sperm flagellum assembly","6/383","38/20772",6.33308898595599e-05,0.00697966291290544,0.00631288369486027,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000188596",6
"GO:0048762","GO:0048762","mesenchymal cell differentiation","16/383","278/20772",6.39447185246751e-05,0.00697966291290544,0.00631288369486027,"ENSG00000092421/ENSG00000129514/ENSG00000125798/ENSG00000170381/ENSG00000148737/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000169242/ENSG00000115310/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000136352",16
"GO:0048880","GO:0048880","sensory system development","21/383","436/20772",6.64825904304941e-05,0.00704324384501882,0.00637039063103342,"ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",21
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","6/383","39/20772",7.36922348799481e-05,0.00758398371535923,0.006859472690329,"ENSG00000129514/ENSG00000164690/ENSG00000111087/ENSG00000109113/ENSG00000116132/ENSG00000163482",6
"GO:0048640","GO:0048640","negative regulation of developmental growth","10/383","121/20772",8.31371330441773e-05,0.0083183320340313,0.00752366744946575,"ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000065320/ENSG00000115310/ENSG00000117152/ENSG00000185920/ENSG00000177169",10
"GO:0060425","GO:0060425","lung morphogenesis","7/383","60/20772",0.000114267697832613,0.0111241147998128,0.0100614089556739,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000075275/ENSG00000124193/ENSG00000136352",7
"GO:0007409","GO:0007409","axonogenesis","21/383","456/20772",0.000124635912926162,0.011814172588422,0.0106855443353593,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000136603/ENSG00000185033/ENSG00000117632/ENSG00000133216/ENSG00000164690/ENSG00000196338/ENSG00000182704/ENSG00000065320/ENSG00000204852/ENSG00000169242/ENSG00000115310/ENSG00000091129/ENSG00000185920/ENSG00000141736/ENSG00000177169/ENSG00000136352/ENSG00000185532/ENSG00000162631",21
"GO:0003352","GO:0003352","regulation of cilium movement","6/383","43/20772",0.000129412488010095,0.0119524046618554,0.0108105708607623,"ENSG00000105792/ENSG00000170703/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000088727",6
"GO:0007288","GO:0007288","sperm axoneme assembly","5/383","28/20772",0.000143850520405541,0.0123368946309704,0.0111583298409812,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000197748",5
"GO:0060479","GO:0060479","lung cell differentiation","5/383","28/20772",0.000143850520405541,0.0123368946309704,0.0111583298409812,"ENSG00000129514/ENSG00000070193/ENSG00000089050/ENSG00000136352/ENSG00000151090",5
"GO:0060487","GO:0060487","lung epithelial cell differentiation","5/383","28/20772",0.000143850520405541,0.0123368946309704,0.0111583298409812,"ENSG00000129514/ENSG00000070193/ENSG00000089050/ENSG00000136352/ENSG00000151090",5
"GO:0048568","GO:0048568","embryonic organ development","22/383","497/20772",0.000152172574748428,0.0127471073079962,0.0115293541945259,"ENSG00000163251/ENSG00000104313/ENSG00000115380/ENSG00000178919/ENSG00000103449/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000124813/ENSG00000065320/ENSG00000129173/ENSG00000169242/ENSG00000162878/ENSG00000154099/ENSG00000070193/ENSG00000162998/ENSG00000248329/ENSG00000185920/ENSG00000134853/ENSG00000116132/ENSG00000139263",22
"GO:0043010","GO:0043010","camera-type eye development","18/383","367/20772",0.000174874986281538,0.0143159022860477,0.0129482794866354,"ENSG00000132386/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090",18
"GO:0030308","GO:0030308","negative regulation of cell growth","13/383","215/20772",0.000189434124643178,0.0151631492658828,0.0137145875034067,"ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000134533/ENSG00000065320/ENSG00000122641/ENSG00000019485/ENSG00000115310/ENSG00000162998/ENSG00000117152/ENSG00000177169",13
"GO:0042073","GO:0042073","intraciliary transport","6/383","47/20772",0.000214232282226226,0.0167753191430188,0.0151727440157933,"ENSG00000068885/ENSG00000118965/ENSG00000196659/ENSG00000204104/ENSG00000032742/ENSG00000197557",6
"GO:0035720","GO:0035720","intraciliary anterograde transport","4/383","17/20772",0.000223882542475316,0.0171579769786402,0.0155188458893864,"ENSG00000068885/ENSG00000196659/ENSG00000204104/ENSG00000032742",4
"GO:0060485","GO:0060485","mesenchyme development","17/383","344/20772",0.000240969911694215,0.0178067840616079,0.0161056713143799,"ENSG00000092421/ENSG00000129514/ENSG00000125798/ENSG00000170381/ENSG00000148737/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000169242/ENSG00000115310/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000136352/ENSG00000163389",17
"GO:0048562","GO:0048562","embryonic organ morphogenesis","16/383","313/20772",0.000250488553240192,0.0178067840616079,0.0161056713143799,"ENSG00000163251/ENSG00000104313/ENSG00000115380/ENSG00000178919/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000124813/ENSG00000065320/ENSG00000169242/ENSG00000154099/ENSG00000070193/ENSG00000162998/ENSG00000134853/ENSG00000116132/ENSG00000139263",16
"GO:0001655","GO:0001655","urogenital system development","7/383","68/20772",0.000252860420759749,0.0178067840616079,0.0161056713143799,"ENSG00000129514/ENSG00000132386/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000070193/ENSG00000185920",7
"GO:0048736","GO:0048736","appendage development","12/383","193/20772",0.000257066288507388,0.0178067840616079,0.0161056713143799,"ENSG00000150893/ENSG00000068885/ENSG00000103449/ENSG00000164690/ENSG00000164093/ENSG00000124813/ENSG00000091409/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",12
"GO:0060173","GO:0060173","limb development","12/383","193/20772",0.000257066288507388,0.0178067840616079,0.0161056713143799,"ENSG00000150893/ENSG00000068885/ENSG00000103449/ENSG00000164690/ENSG00000164093/ENSG00000124813/ENSG00000091409/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",12
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","6/383","49/20772",0.000270494249065483,0.0180429682432198,0.0163192924143795,"ENSG00000068885/ENSG00000184304/ENSG00000070193/ENSG00000110492/ENSG00000185920/ENSG00000124193",6
"GO:0030850","GO:0030850","prostate gland development","6/383","49/20772",0.000270494249065483,0.0180429682432198,0.0163192924143795,"ENSG00000129514/ENSG00000132386/ENSG00000164690/ENSG00000111087/ENSG00000070193/ENSG00000185920",6
"GO:0010470","GO:0010470","regulation of gastrulation","4/383","18/20772",0.000283678791404816,0.0185783819389118,0.0168035571176633,"ENSG00000125798/ENSG00000163389/ENSG00000149256/ENSG00000118707",4
"GO:0050771","GO:0050771","negative regulation of axonogenesis","7/383","71/20772",0.000330883247065678,0.0210384251444506,0.0190285881592316,"ENSG00000092421/ENSG00000170381/ENSG00000185033/ENSG00000133216/ENSG00000065320/ENSG00000115310/ENSG00000177169",7
"GO:0060562","GO:0060562","epithelial tube morphogenesis","18/383","387/20772",0.000332923440653438,0.0210384251444506,0.0190285881592316,"ENSG00000129514/ENSG00000170381/ENSG00000114861/ENSG00000169641/ENSG00000104313/ENSG00000164161/ENSG00000103449/ENSG00000164690/ENSG00000065320/ENSG00000204852/ENSG00000169245/ENSG00000154099/ENSG00000070193/ENSG00000075275/ENSG00000110492/ENSG00000185920/ENSG00000124766/ENSG00000136352",18
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","16/383","325/20772",0.000380221646343663,0.0236130753470668,0.0213572775940769,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000188906/ENSG00000164690/ENSG00000111087/ENSG00000146678/ENSG00000187123/ENSG00000104964/ENSG00000177283/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000152284/ENSG00000124766",16
"GO:0031345","GO:0031345","negative regulation of cell projection organization","12/383","202/20772",0.000389415727612156,0.0237741601840506,0.0215029737191726,"ENSG00000092421/ENSG00000170381/ENSG00000122417/ENSG00000188906/ENSG00000185033/ENSG00000133216/ENSG00000182704/ENSG00000065320/ENSG00000169242/ENSG00000115310/ENSG00000127328/ENSG00000177169",12
"GO:0014033","GO:0014033","neural crest cell differentiation","8/383","97/20772",0.000430263662701861,0.0258301618842017,0.02336256203618,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000162998",8
"GO:0048839","GO:0048839","inner ear development","12/383","205/20772",0.000444700288013737,0.0262591874987784,0.0237506020949528,"ENSG00000150893/ENSG00000104313/ENSG00000170891/ENSG00000133216/ENSG00000164690/ENSG00000182704/ENSG00000065320/ENSG00000032742/ENSG00000070193/ENSG00000162998/ENSG00000116132/ENSG00000139263",12
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","7/383","75/20772",0.000463741175316491,0.0268881700006688,0.0243194968152401,"ENSG00000163251/ENSG00000068885/ENSG00000173218/ENSG00000177283/ENSG00000075275/ENSG00000162998/ENSG00000164953",7
"GO:0010977","GO:0010977","negative regulation of neuron projection development","10/383","150/20772",0.000480119873808593,0.0268881700006688,0.0243194968152401,"ENSG00000092421/ENSG00000170381/ENSG00000188906/ENSG00000185033/ENSG00000133216/ENSG00000182704/ENSG00000065320/ENSG00000169242/ENSG00000115310/ENSG00000177169",10
"GO:0001558","GO:0001558","regulation of cell growth","20/383","469/20772",0.000484527865554945,0.0268881700006688,0.0243194968152401,"ENSG00000138193/ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000134533/ENSG00000147654/ENSG00000065320/ENSG00000122641/ENSG00000146678/ENSG00000213066/ENSG00000019485/ENSG00000115310/ENSG00000091129/ENSG00000162998/ENSG00000117152/ENSG00000141736/ENSG00000177169/ENSG00000185737",20
"GO:0030900","GO:0030900","forebrain development","19/383","434/20772",0.000485211285409071,0.0268881700006688,0.0243194968152401,"ENSG00000170381/ENSG00000114861/ENSG00000092445/ENSG00000188906/ENSG00000103449/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000204852/ENSG00000115310/ENSG00000070193/ENSG00000183023/ENSG00000110492/ENSG00000136352/ENSG00000185532/ENSG00000185737",19
"GO:0042698","GO:0042698","ovulation cycle","7/383","77/20772",0.000544491218084075,0.0297160207202854,0.0268771980856493,"ENSG00000132386/ENSG00000092445/ENSG00000108984/ENSG00000122641/ENSG00000170820/ENSG00000110492/ENSG00000134853",7
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/383","102/20772",0.000602978301888029,0.0323880736461407,0.0292939851938413,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000204852/ENSG00000185920/ENSG00000136352/ENSG00000090539",8
"GO:0001764","GO:0001764","neuron migration","11/383","183/20772",0.000611435038294716,0.0323880736461407,0.0292939851938413,"ENSG00000092421/ENSG00000170381/ENSG00000092445/ENSG00000065320/ENSG00000091129/ENSG00000075275/ENSG00000110492/ENSG00000136352/ENSG00000185532/ENSG00000185737/ENSG00000162631",11
"GO:0072001","GO:0072001","renal system development","16/383","341/20772",0.000640429855288789,0.0334322947644959,0.0302384500704623,"ENSG00000138193/ENSG00000132386/ENSG00000150893/ENSG00000104313/ENSG00000170962/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000204104/ENSG00000032742/ENSG00000162599/ENSG00000070193/ENSG00000185920/ENSG00000134853/ENSG00000124766/ENSG00000197410",16
"GO:0045926","GO:0045926","negative regulation of growth","14/383","277/20772",0.000672300737291651,0.033444501443933,0.0302494906247911,"ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000134533/ENSG00000065320/ENSG00000122641/ENSG00000019485/ENSG00000115310/ENSG00000162998/ENSG00000117152/ENSG00000185920/ENSG00000177169",14
"GO:0044557","GO:0044557","relaxation of smooth muscle","3/383","10/20772",0.000677803610607193,0.033444501443933,0.0302494906247911,"ENSG00000116741/ENSG00000183023/ENSG00000185532",3
"GO:0060430","GO:0060430","lung saccule development","3/383","10/20772",0.000677803610607193,0.033444501443933,0.0302494906247911,"ENSG00000129514/ENSG00000070193/ENSG00000136352",3
"GO:1901725","GO:1901725","regulation of histone deacetylase activity","3/383","10/20772",0.000677803610607193,0.033444501443933,0.0302494906247911,"ENSG00000188906/ENSG00000184304/ENSG00000198890",3
"GO:0048675","GO:0048675","axon extension","9/383","130/20772",0.000695576492400463,0.0336126940385887,0.0304016154912277,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000185033/ENSG00000196338/ENSG00000065320/ENSG00000115310/ENSG00000091129/ENSG00000177169",9
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","11/383","186/20772",0.000699875639337633,0.0336126940385887,0.0304016154912277,"ENSG00000129514/ENSG00000170381/ENSG00000104313/ENSG00000164161/ENSG00000103449/ENSG00000164690/ENSG00000070193/ENSG00000075275/ENSG00000110492/ENSG00000185920/ENSG00000136352",11
"GO:0021536","GO:0021536","diencephalon development","7/383","81/20772",0.000739402652280006,0.0344869346724128,0.0311923384117355,"ENSG00000170381/ENSG00000103449/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000070193/ENSG00000136352",7
"GO:0001755","GO:0001755","neural crest cell migration","6/383","59/20772",0.000746802027886786,0.0344869346724128,0.0311923384117355,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000164093",6
