"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007224","GO:0007224","smoothened signaling pathway","14/390","152/20772",1.11645308531198e-06,0.000367820543742782,0.000333012848508845,"ENSG00000064393/ENSG00000205084/ENSG00000129514/ENSG00000068885/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000124813/ENSG00000109113/ENSG00000204852/ENSG00000070193/ENSG00000185920/ENSG00000116132/ENSG00000163482",14
"GO:0060294","GO:0060294","cilium movement involved in cell motility","14/390","154/20772",1.30674600186043e-06,0.000393255397225856,0.000356040743915706,"ENSG00000181378/ENSG00000171811/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000151023/ENSG00000170703/ENSG00000188316/ENSG00000197748/ENSG00000111834/ENSG00000179397/ENSG00000088727/ENSG00000188596/ENSG00000129295",14
"GO:0006858","GO:0006858","extracellular transport","8/390","44/20772",1.41068437194705e-06,0.000393255397225856,0.000356040743915706,"ENSG00000152582/ENSG00000112981/ENSG00000197748/ENSG00000154099/ENSG00000188596/ENSG00000129295/ENSG00000163491/ENSG00000163482",8
"GO:0016055","GO:0016055","Wnt signaling pathway","26/390","485/20772",1.84972260796027e-06,0.000478813909374858,0.000433502659324222,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000068885/ENSG00000187098/ENSG00000106723/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000173218/ENSG00000111087/ENSG00000182704/ENSG00000146678/ENSG00000187123/ENSG00000104964/ENSG00000177283/ENSG00000269113/ENSG00000070193/ENSG00000075275/ENSG00000162998/ENSG00000110492/ENSG00000152284/ENSG00000164953/ENSG00000124766/ENSG00000180730",26
"GO:0198738","GO:0198738","cell-cell signaling by wnt","26/390","487/20772",1.99489170509092e-06,0.000481965835949966,0.000436356311913572,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000068885/ENSG00000187098/ENSG00000106723/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000173218/ENSG00000111087/ENSG00000182704/ENSG00000146678/ENSG00000187123/ENSG00000104964/ENSG00000177283/ENSG00000269113/ENSG00000070193/ENSG00000075275/ENSG00000162998/ENSG00000110492/ENSG00000152284/ENSG00000164953/ENSG00000124766/ENSG00000180730",26
"GO:0001654","GO:0001654","eye development","23/390","419/20772",4.96786226223981e-06,0.00112522080239732,0.00101873859680273,"ENSG00000064393/ENSG00000205084/ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",23
"GO:0150063","GO:0150063","visual system development","23/390","423/20772",5.80615792945807e-06,0.00123773625507977,0.00112060645610655,"ENSG00000064393/ENSG00000205084/ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",23
"GO:0048880","GO:0048880","sensory system development","23/390","436/20772",9.49664137931169e-06,0.00191199046436809,0.00173105445493067,"ENSG00000064393/ENSG00000205084/ENSG00000132386/ENSG00000150893/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000160111/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090/ENSG00000089091",23
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","20/390","351/20772",1.20134317719088e-05,0.00229140403902093,0.00207456325944819,"ENSG00000104953/ENSG00000065717/ENSG00000148737/ENSG00000068885/ENSG00000106723/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000111087/ENSG00000182704/ENSG00000146678/ENSG00000187123/ENSG00000104964/ENSG00000269113/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000152284/ENSG00000124766/ENSG00000180730",20
"GO:0060428","GO:0060428","lung epithelium development","7/390","44/20772",1.640915015854e-05,0.00297333800872744,0.00269196426548258,"ENSG00000129514/ENSG00000164690/ENSG00000070193/ENSG00000124193/ENSG00000089050/ENSG00000136352/ENSG00000151090",7
"GO:0035270","GO:0035270","endocrine system development","12/390","147/20772",2.22937032026096e-05,0.00376295937945127,0.00340686196867364,"ENSG00000125798/ENSG00000178919/ENSG00000103449/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000070193/ENSG00000110492/ENSG00000134853/ENSG00000124766/ENSG00000010310/ENSG00000136352",12
"GO:0043010","GO:0043010","camera-type eye development","20/390","367/20772",2.28435723918123e-05,0.00376295937945127,0.00340686196867364,"ENSG00000064393/ENSG00000205084/ENSG00000132386/ENSG00000163251/ENSG00000115380/ENSG00000187098/ENSG00000136603/ENSG00000133216/ENSG00000164690/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000125864/ENSG00000070193/ENSG00000122085/ENSG00000134853/ENSG00000188158/ENSG00000112619/ENSG00000118707/ENSG00000151090",20
"GO:0044458","GO:0044458","motile cilium assembly","8/390","64/20772",2.54022458326077e-05,0.00400251038684218,0.00362374371900403,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000154099/ENSG00000188596/ENSG00000129295",8
"GO:0060541","GO:0060541","respiratory system development","15/390","228/20772",2.89165298349897e-05,0.0043520635765098,0.00394021789473134,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000152582/ENSG00000162878/ENSG00000154099/ENSG00000070193/ENSG00000075275/ENSG00000124193/ENSG00000134853/ENSG00000089050/ENSG00000173706/ENSG00000136352/ENSG00000151090",15
"GO:0030324","GO:0030324","lung development","14/390","202/20772",3.00225136348634e-05,0.0043520635765098,0.00394021789473134,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000162878/ENSG00000154099/ENSG00000070193/ENSG00000075275/ENSG00000124193/ENSG00000134853/ENSG00000089050/ENSG00000173706/ENSG00000136352/ENSG00000151090",14
"GO:0001763","GO:0001763","morphogenesis of a branching structure","15/390","233/20772",3.71679634464973e-05,0.0050018388033274,0.00452850341291144,"ENSG00000129514/ENSG00000170381/ENSG00000163251/ENSG00000104313/ENSG00000164161/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000136541/ENSG00000115310/ENSG00000070193/ENSG00000075275/ENSG00000110492/ENSG00000185920/ENSG00000136352",15
"GO:0030323","GO:0030323","respiratory tube development","14/390","206/20772",3.72653553228034e-05,0.0050018388033274,0.00452850341291144,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000162878/ENSG00000154099/ENSG00000070193/ENSG00000075275/ENSG00000124193/ENSG00000134853/ENSG00000089050/ENSG00000173706/ENSG00000136352/ENSG00000151090",14
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","13/390","181/20772",3.97409512458851e-05,0.00514361454696741,0.0046568625952415,"ENSG00000104953/ENSG00000065717/ENSG00000148737/ENSG00000068885/ENSG00000164690/ENSG00000111087/ENSG00000182704/ENSG00000146678/ENSG00000104964/ENSG00000269113/ENSG00000162998/ENSG00000110492/ENSG00000180730",13
"GO:0010975","GO:0010975","regulation of neuron projection development","23/390","480/20772",4.31144151131289e-05,0.00538781518517169,0.00487795397123857,"ENSG00000092421/ENSG00000132386/ENSG00000170381/ENSG00000116741/ENSG00000136603/ENSG00000188906/ENSG00000163536/ENSG00000185033/ENSG00000133216/ENSG00000102383/ENSG00000182704/ENSG00000065320/ENSG00000184304/ENSG00000091409/ENSG00000169242/ENSG00000115310/ENSG00000091129/ENSG00000110492/ENSG00000177169/ENSG00000116132/ENSG00000138411/ENSG00000172260/ENSG00000162631",23
"GO:0030317","GO:0030317","flagellated sperm motility","11/390","137/20772",5.67843016931857e-05,0.00663826804310016,0.00601007362912258,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000151023/ENSG00000188316/ENSG00000197748/ENSG00000179397/ENSG00000088727/ENSG00000188596/ENSG00000129295",11
"GO:0097722","GO:0097722","sperm motility","11/390","137/20772",5.67843016931857e-05,0.00663826804310016,0.00601007362912258,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000151023/ENSG00000188316/ENSG00000197748/ENSG00000179397/ENSG00000088727/ENSG00000188596/ENSG00000129295",11
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","6/390","37/20772",5.98851652485321e-05,0.00678199496439626,0.00614019934472614,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000075275/ENSG00000136352",6
"GO:0099111","GO:0099111","microtubule-based transport","14/390","217/20772",6.56330261177567e-05,0.00720769959547729,0.00652561857764108,"ENSG00000068885/ENSG00000118965/ENSG00000196659/ENSG00000152582/ENSG00000112981/ENSG00000204104/ENSG00000032742/ENSG00000197748/ENSG00000154099/ENSG00000188596/ENSG00000129295/ENSG00000163491/ENSG00000163482/ENSG00000197557",14
"GO:0120316","GO:0120316","sperm flagellum assembly","6/390","38/20772",6.9997309645372e-05,0.00746088971043612,0.00675484873574689,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000188596",6
"GO:0048568","GO:0048568","embryonic organ development","23/390","497/20772",7.3112725120878e-05,0.00753646188554616,0.00682326934391988,"ENSG00000064393/ENSG00000163251/ENSG00000104313/ENSG00000115380/ENSG00000178919/ENSG00000103449/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000124813/ENSG00000065320/ENSG00000129173/ENSG00000169242/ENSG00000162878/ENSG00000154099/ENSG00000070193/ENSG00000162998/ENSG00000248329/ENSG00000185920/ENSG00000134853/ENSG00000116132/ENSG00000139263",23
"GO:0048736","GO:0048736","appendage development","13/390","193/20772",7.69451130698697e-05,0.00753646188554616,0.00682326934391988,"ENSG00000205084/ENSG00000150893/ENSG00000068885/ENSG00000103449/ENSG00000164690/ENSG00000164093/ENSG00000124813/ENSG00000091409/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",13
"GO:0060173","GO:0060173","limb development","13/390","193/20772",7.69451130698697e-05,0.00753646188554616,0.00682326934391988,"ENSG00000205084/ENSG00000150893/ENSG00000068885/ENSG00000103449/ENSG00000164690/ENSG00000164093/ENSG00000124813/ENSG00000091409/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",13
"GO:0048762","GO:0048762","mesenchymal cell differentiation","16/390","278/20772",7.90611249680229e-05,0.00753993465484513,0.00682641347715588,"ENSG00000092421/ENSG00000129514/ENSG00000125798/ENSG00000170381/ENSG00000148737/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000169242/ENSG00000115310/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000136352",16
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","6/390","39/20772",8.14259413790441e-05,0.00756634901429887,0.006850328185654,"ENSG00000129514/ENSG00000164690/ENSG00000111087/ENSG00000109113/ENSG00000116132/ENSG00000163482",6
"GO:0048640","GO:0048640","negative regulation of developmental growth","10/390","121/20772",9.65148704293241e-05,0.00857700521711795,0.00776534369169183,"ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000065320/ENSG00000115310/ENSG00000117152/ENSG00000185920/ENSG00000177169",10
"GO:0048562","GO:0048562","embryonic organ morphogenesis","17/390","313/20772",9.70356550501754e-05,0.00857700521711795,0.00776534369169183,"ENSG00000064393/ENSG00000163251/ENSG00000104313/ENSG00000115380/ENSG00000178919/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000124813/ENSG00000065320/ENSG00000169242/ENSG00000154099/ENSG00000070193/ENSG00000162998/ENSG00000134853/ENSG00000116132/ENSG00000139263",17
"GO:0060425","GO:0060425","lung morphogenesis","7/390","60/20772",0.000127823424261535,0.0110293354648525,0.00998560434644627,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000075275/ENSG00000124193/ENSG00000136352",7
"GO:0003352","GO:0003352","regulation of cilium movement","6/390","43/20772",0.000142829989706222,0.0120375786673337,0.0108984351998603,"ENSG00000105792/ENSG00000170703/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000088727",6
"GO:0007288","GO:0007288","sperm axoneme assembly","5/390","28/20772",0.000156539613991061,0.0123325991544262,0.0111655372267766,"ENSG00000181378/ENSG00000105792/ENSG00000206530/ENSG00000152582/ENSG00000197748",5
"GO:0060479","GO:0060479","lung cell differentiation","5/390","28/20772",0.000156539613991061,0.0123325991544262,0.0111655372267766,"ENSG00000129514/ENSG00000070193/ENSG00000089050/ENSG00000136352/ENSG00000151090",5
"GO:0060487","GO:0060487","lung epithelial cell differentiation","5/390","28/20772",0.000156539613991061,0.0123325991544262,0.0111655372267766,"ENSG00000129514/ENSG00000070193/ENSG00000089050/ENSG00000136352/ENSG00000151090",5
"GO:0007409","GO:0007409","axonogenesis","21/390","456/20772",0.000160014414239135,0.0123381327064388,0.0111705471261676,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000136603/ENSG00000185033/ENSG00000117632/ENSG00000133216/ENSG00000164690/ENSG00000196338/ENSG00000182704/ENSG00000065320/ENSG00000204852/ENSG00000169242/ENSG00000115310/ENSG00000091129/ENSG00000185920/ENSG00000141736/ENSG00000177169/ENSG00000136352/ENSG00000185532/ENSG00000162631",21
"GO:0030308","GO:0030308","negative regulation of cell growth","13/390","215/20772",0.00022588994178767,0.0170546906049691,0.0154407664156177,"ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000134533/ENSG00000065320/ENSG00000122641/ENSG00000019485/ENSG00000115310/ENSG00000162998/ENSG00000117152/ENSG00000177169",13
"GO:0042073","GO:0042073","intraciliary transport","6/390","47/20772",0.000236173859409442,0.0173896576252789,0.0157440347443924,"ENSG00000068885/ENSG00000118965/ENSG00000196659/ENSG00000204104/ENSG00000032742/ENSG00000197557",6
"GO:0035720","GO:0035720","intraciliary anterograde transport","4/390","17/20772",0.0002399235323576,0.0173896576252789,0.0157440347443924,"ENSG00000068885/ENSG00000196659/ENSG00000204104/ENSG00000032742",4
"GO:0001655","GO:0001655","urogenital system development","7/390","68/20772",0.000282201100077198,0.0200010046105976,0.0181082640209227,"ENSG00000129514/ENSG00000132386/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000070193/ENSG00000185920",7
"GO:0060485","GO:0060485","mesenchyme development","17/390","344/20772",0.000297361627043754,0.0200010046105976,0.0181082640209227,"ENSG00000092421/ENSG00000129514/ENSG00000125798/ENSG00000170381/ENSG00000148737/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000169242/ENSG00000115310/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000136352/ENSG00000163389",17
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","6/390","49/20772",0.000298028214396321,0.0200010046105976,0.0181082640209227,"ENSG00000068885/ENSG00000184304/ENSG00000070193/ENSG00000110492/ENSG00000185920/ENSG00000124193",6
"GO:0030850","GO:0030850","prostate gland development","6/390","49/20772",0.000298028214396321,0.0200010046105976,0.0181082640209227,"ENSG00000129514/ENSG00000132386/ENSG00000164690/ENSG00000111087/ENSG00000070193/ENSG00000185920",6
"GO:0010470","GO:0010470","regulation of gastrulation","4/390","18/20772",0.000303922307815431,0.0200257171549658,0.0181306379609703,"ENSG00000125798/ENSG00000163389/ENSG00000149256/ENSG00000118707",4
"GO:0050771","GO:0050771","negative regulation of axonogenesis","7/390","71/20772",0.000368956835053686,0.0238767780399028,0.0216172641891417,"ENSG00000092421/ENSG00000170381/ENSG00000185033/ENSG00000133216/ENSG00000065320/ENSG00000115310/ENSG00000177169",7
"GO:0060562","GO:0060562","epithelial tube morphogenesis","18/390","387/20772",0.000412977362786601,0.0262566660129586,0.0237719379465528,"ENSG00000129514/ENSG00000170381/ENSG00000114861/ENSG00000169641/ENSG00000104313/ENSG00000164161/ENSG00000103449/ENSG00000164690/ENSG00000065320/ENSG00000204852/ENSG00000169245/ENSG00000154099/ENSG00000070193/ENSG00000075275/ENSG00000110492/ENSG00000185920/ENSG00000124766/ENSG00000136352",18
"GO:0031345","GO:0031345","negative regulation of cell projection organization","12/390","202/20772",0.000457695266385995,0.028458037219597,0.0257649883854665,"ENSG00000092421/ENSG00000170381/ENSG00000122417/ENSG00000188906/ENSG00000185033/ENSG00000133216/ENSG00000182704/ENSG00000065320/ENSG00000169242/ENSG00000115310/ENSG00000127328/ENSG00000177169",12
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","16/390","325/20772",0.000463306897338914,0.028458037219597,0.0257649883854665,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000188906/ENSG00000164690/ENSG00000111087/ENSG00000146678/ENSG00000187123/ENSG00000104964/ENSG00000177283/ENSG00000070193/ENSG00000162998/ENSG00000110492/ENSG00000152284/ENSG00000124766",16
"GO:0014033","GO:0014033","neural crest cell differentiation","8/390","97/20772",0.000484939756106835,0.0292903612688528,0.0265185477155264,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000185033/ENSG00000164690/ENSG00000163376/ENSG00000164093/ENSG00000162998",8
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","7/390","75/20772",0.000516505397041195,0.0305234442833994,0.0276349412778425,"ENSG00000163251/ENSG00000068885/ENSG00000173218/ENSG00000177283/ENSG00000075275/ENSG00000162998/ENSG00000164953",7
"GO:0048839","GO:0048839","inner ear development","12/390","205/20772",0.000522200205731447,0.0305234442833994,0.0276349412778425,"ENSG00000150893/ENSG00000104313/ENSG00000170891/ENSG00000133216/ENSG00000164690/ENSG00000182704/ENSG00000065320/ENSG00000032742/ENSG00000070193/ENSG00000162998/ENSG00000116132/ENSG00000139263",12
"GO:0010977","GO:0010977","negative regulation of neuron projection development","10/390","150/20772",0.000552559734448359,0.0317853409149342,0.0287774217589897,"ENSG00000092421/ENSG00000170381/ENSG00000188906/ENSG00000185033/ENSG00000133216/ENSG00000182704/ENSG00000065320/ENSG00000169242/ENSG00000115310/ENSG00000177169",10
"GO:0030900","GO:0030900","forebrain development","19/390","434/20772",0.000604260855391534,0.0328893475604758,0.0297769537428846,"ENSG00000170381/ENSG00000114861/ENSG00000092445/ENSG00000188906/ENSG00000103449/ENSG00000133216/ENSG00000164690/ENSG00000111087/ENSG00000164093/ENSG00000182704/ENSG00000122641/ENSG00000204852/ENSG00000115310/ENSG00000070193/ENSG00000183023/ENSG00000110492/ENSG00000136352/ENSG00000185532/ENSG00000185737",19
"GO:0031128","GO:0031128","developmental induction","5/390","37/20772",0.000604496370621203,0.0328893475604758,0.0297769537428846,"ENSG00000064393/ENSG00000163251/ENSG00000103449/ENSG00000070193/ENSG00000136352",5
"GO:0042698","GO:0042698","ovulation cycle","7/390","77/20772",0.000606093754354385,0.0328893475604758,0.0297769537428846,"ENSG00000132386/ENSG00000092445/ENSG00000108984/ENSG00000122641/ENSG00000170820/ENSG00000110492/ENSG00000134853",7
"GO:0001558","GO:0001558","regulation of cell growth","20/390","469/20772",0.000608053611079437,0.0328893475604758,0.0297769537428846,"ENSG00000138193/ENSG00000092421/ENSG00000170381/ENSG00000114861/ENSG00000116741/ENSG00000185033/ENSG00000134533/ENSG00000147654/ENSG00000065320/ENSG00000122641/ENSG00000146678/ENSG00000213066/ENSG00000019485/ENSG00000115310/ENSG00000091129/ENSG00000162998/ENSG00000117152/ENSG00000141736/ENSG00000177169/ENSG00000185737",20
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/390","102/20772",0.000678611525570687,0.0359619733972609,0.0325588100032712,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000111087/ENSG00000204852/ENSG00000185920/ENSG00000136352/ENSG00000090539",8
"GO:0001764","GO:0001764","neuron migration","11/390","183/20772",0.000709646044415985,0.0359619733972609,0.0325588100032712,"ENSG00000092421/ENSG00000170381/ENSG00000092445/ENSG00000065320/ENSG00000091129/ENSG00000075275/ENSG00000110492/ENSG00000136352/ENSG00000185532/ENSG00000185737/ENSG00000162631",11
"GO:0044557","GO:0044557","relaxation of smooth muscle","3/390","10/20772",0.000714476292660813,0.0359619733972609,0.0325588100032712,"ENSG00000116741/ENSG00000183023/ENSG00000185532",3
"GO:0060430","GO:0060430","lung saccule development","3/390","10/20772",0.000714476292660813,0.0359619733972609,0.0325588100032712,"ENSG00000129514/ENSG00000070193/ENSG00000136352",3
"GO:1901725","GO:1901725","regulation of histone deacetylase activity","3/390","10/20772",0.000714476292660813,0.0359619733972609,0.0325588100032712,"ENSG00000188906/ENSG00000184304/ENSG00000198890",3
"GO:0072001","GO:0072001","renal system development","16/390","341/20772",0.000776545320748052,0.036781851718224,0.0333011013726339,"ENSG00000138193/ENSG00000132386/ENSG00000150893/ENSG00000104313/ENSG00000170962/ENSG00000188906/ENSG00000103449/ENSG00000164690/ENSG00000204104/ENSG00000032742/ENSG00000162599/ENSG00000070193/ENSG00000185920/ENSG00000134853/ENSG00000124766/ENSG00000197410",16
"GO:0035107","GO:0035107","appendage morphogenesis","10/390","157/20772",0.00078785414677449,0.036781851718224,0.0333011013726339,"ENSG00000205084/ENSG00000150893/ENSG00000103449/ENSG00000164690/ENSG00000124813/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",10
"GO:0035108","GO:0035108","limb morphogenesis","10/390","157/20772",0.00078785414677449,0.036781851718224,0.0333011013726339,"ENSG00000205084/ENSG00000150893/ENSG00000103449/ENSG00000164690/ENSG00000124813/ENSG00000162878/ENSG00000070193/ENSG00000185920/ENSG00000124766/ENSG00000116132",10
"GO:0048675","GO:0048675","axon extension","9/390","130/20772",0.000790711944546751,0.036781851718224,0.0333011013726339,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000185033/ENSG00000196338/ENSG00000065320/ENSG00000115310/ENSG00000091129/ENSG00000177169",9
