"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","18/399","181/20772",1.40696951203937e-08,5.01392771563122e-06,4.17109239071576e-06,"ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000146678/ENSG00000068885/ENSG00000182704/ENSG00000104964/ENSG00000101311/ENSG00000180730/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000269113/ENSG00000144791/ENSG00000102119",18
"GO:0035270","GO:0035270","endocrine system development","16/399","147/20772",2.50910818042002e-08,8.19642005603873e-06,6.81861152889581e-06,"ENSG00000125798/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000010310/ENSG00000114251/ENSG00000124766/ENSG00000138083/ENSG00000110492/ENSG00000151617/ENSG00000134853",16
"GO:0007018","GO:0007018","microtubule-based movement","28/399","437/20772",3.03592066778264e-08,9.15446847515995e-06,7.61561314072114e-06,"ENSG00000105792/ENSG00000118965/ENSG00000188316/ENSG00000068885/ENSG00000181378/ENSG00000206530/ENSG00000170703/ENSG00000171811/ENSG00000151746/ENSG00000204104/ENSG00000118997/ENSG00000152582/ENSG00000111834/ENSG00000187240/ENSG00000088727/ENSG00000197748/ENSG00000112981/ENSG00000151023/ENSG00000183833/ENSG00000196659/ENSG00000168589/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",28
"GO:0060294","GO:0060294","cilium movement involved in cell motility","16/399","154/20772",4.86414289373356e-08,1.3619600102454e-05,1.13301614171328e-05,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000170703/ENSG00000171811/ENSG00000152582/ENSG00000111834/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",16
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","13/399","102/20772",7.95322628219582e-08,2.07844313508051e-05,1.7290592998065e-05,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000185920/ENSG00000136352/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000138083/ENSG00000187147/ENSG00000136944/ENSG00000204852",13
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","23/399","325/20772",9.08464037116183e-08,2.22573689093465e-05,1.85159314933285e-05,"ENSG00000065717/ENSG00000104953/ENSG00000163251/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000188906/ENSG00000146678/ENSG00000070193/ENSG00000177283/ENSG00000104964/ENSG00000187123/ENSG00000101311/ENSG00000162998/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000187147/ENSG00000107104/ENSG00000151617/ENSG00000144791/ENSG00000152284/ENSG00000102119",23
"GO:0048762","GO:0048762","mesenchymal cell differentiation","21/399","278/20772",1.11319909303223e-07,2.56690614393314e-05,2.13541225400238e-05,"ENSG00000092421/ENSG00000125798/ENSG00000129514/ENSG00000170381/ENSG00000148737/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000070193/ENSG00000115310/ENSG00000169242/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250",21
"GO:0001763","GO:0001763","morphogenesis of a branching structure","19/399","233/20772",1.37386263248603e-07,2.99196751074736e-05,2.48902130727587e-05,"ENSG00000129514/ENSG00000163251/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000115310/ENSG00000136541/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",19
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","12/399","91/20772",1.72111483714165e-07,3.55093166399751e-05,2.95402424679492e-05,"ENSG00000129514/ENSG00000109113/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000124813/ENSG00000070193/ENSG00000185920/ENSG00000187240/ENSG00000116132/ENSG00000204852/ENSG00000141013",12
"GO:0007409","GO:0007409","axonogenesis","27/399","456/20772",2.64079126883936e-07,5.17595088692514e-05,4.30587965834965e-05,"ENSG00000092421/ENSG00000170381/ENSG00000136603/ENSG00000164690/ENSG00000124205/ENSG00000117632/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000115310/ENSG00000182704/ENSG00000196338/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000177169/ENSG00000141736/ENSG00000162631/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000185532/ENSG00000136327/ENSG00000151617/ENSG00000204852/ENSG00000099250",27
"GO:0014033","GO:0014033","neural crest cell differentiation","12/399","97/20772",3.50623968782688e-07,6.2918494053275e-05,5.23419695427083e-05,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000151617/ENSG00000099250",12
"GO:0030900","GO:0030900","forebrain development","26/399","434/20772",3.53113997237768e-07,6.2918494053275e-05,5.23419695427083e-05,"ENSG00000170381/ENSG00000092445/ENSG00000111087/ENSG00000114861/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000122641/ENSG00000070193/ENSG00000115310/ENSG00000182704/ENSG00000136352/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000183023/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000110492/ENSG00000127152/ENSG00000185532/ENSG00000204852/ENSG00000099250/ENSG00000137343",26
"GO:0021536","GO:0021536","diencephalon development","11/399","81/20772",4.15980753723929e-07,7.07137751785493e-05,5.88268731211455e-05,"ENSG00000170381/ENSG00000111087/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000114251/ENSG00000138083/ENSG00000099250",11
"GO:0048568","GO:0048568","embryonic organ development","28/399","497/20772",4.32941480684996e-07,7.07137751785493e-05,5.88268731211455e-05,"ENSG00000163251/ENSG00000111087/ENSG00000115380/ENSG00000178919/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000169242/ENSG00000162878/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000248329/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000129173/ENSG00000116132/ENSG00000151617/ENSG00000134853/ENSG00000117318/ENSG00000154099",28
"GO:0003002","GO:0003002","regionalization","26/399","450/20772",7.02556370301808e-07,0.000110160838863323,9.16429320082105e-05,"ENSG00000125798/ENSG00000129514/ENSG00000163251/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000187147/ENSG00000151023/ENSG00000163389/ENSG00000136944/ENSG00000204852/ENSG00000099250/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",26
"GO:0048562","GO:0048562","embryonic organ morphogenesis","21/399","313/20772",7.94209996705256e-07,0.000119742430272485,9.9613869222384e-05,"ENSG00000163251/ENSG00000111087/ENSG00000115380/ENSG00000178919/ENSG00000164690/ENSG00000124813/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000169242/ENSG00000133216/ENSG00000114315/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000116132/ENSG00000151617/ENSG00000134853/ENSG00000154099",21
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","8/399","41/20772",9.4811881445448e-07,0.000135907884226165,0.000113061929466343,"ENSG00000152582/ENSG00000197748/ENSG00000112981/ENSG00000188596/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",8
"GO:0060485","GO:0060485","mesenchyme development","22/399","344/20772",9.70770601615465e-07,0.000135907884226165,0.000113061929466343,"ENSG00000092421/ENSG00000125798/ENSG00000129514/ENSG00000170381/ENSG00000148737/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000070193/ENSG00000115310/ENSG00000169242/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000163389/ENSG00000151617/ENSG00000099250",22
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","19/399","267/20772",1.11182666548995e-06,0.000150288294093813,0.000125025009426056,"ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000188906/ENSG00000146678/ENSG00000070193/ENSG00000104964/ENSG00000187123/ENSG00000101311/ENSG00000162998/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000187147/ENSG00000107104/ENSG00000144791/ENSG00000102119",19
"GO:0010977","GO:0010977","negative regulation of neuron projection development","14/399","150/20772",1.24538246636875e-06,0.000162729975605517,0.000135375258975803,"ENSG00000092421/ENSG00000170381/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000107104/ENSG00000099250",14
"GO:0007389","GO:0007389","pattern specification process","27/399","495/20772",1.29975945346514e-06,0.000164356679276883,0.000136728515682004,"ENSG00000125798/ENSG00000129514/ENSG00000163251/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000090539/ENSG00000133937/ENSG00000187240/ENSG00000114251/ENSG00000138083/ENSG00000187147/ENSG00000151023/ENSG00000163389/ENSG00000136944/ENSG00000204852/ENSG00000099250/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",27
"GO:0007224","GO:0007224","smoothened signaling pathway","14/399","152/20772",1.46033687670327e-06,0.00017889126739615,0.000148819856711405,"ENSG00000129514/ENSG00000109113/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000124813/ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000114315/ENSG00000187240/ENSG00000116132/ENSG00000204852/ENSG00000141013",14
"GO:0006858","GO:0006858","extracellular transport","8/399","44/20772",1.67234875904814e-06,0.00019865476168087,0.000165261130957931,"ENSG00000152582/ENSG00000197748/ENSG00000112981/ENSG00000188596/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",8
"GO:0060562","GO:0060562","epithelial tube morphogenesis","23/399","387/20772",1.93305824783743e-06,0.000211904022199337,0.000176283206437579,"ENSG00000129514/ENSG00000170381/ENSG00000164161/ENSG00000169641/ENSG00000114861/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000169245/ENSG00000114315/ENSG00000105976/ENSG00000114251/ENSG00000124766/ENSG00000110492/ENSG00000151617/ENSG00000204852/ENSG00000099250/ENSG00000154099/ENSG00000075275",23
"GO:0030324","GO:0030324","lung development","16/399","202/20772",1.96878535513382e-06,0.000211904022199337,0.000176283206437579,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000162878/ENSG00000136352/ENSG00000114315/ENSG00000114251/ENSG00000151090/ENSG00000136327/ENSG00000124193/ENSG00000134853/ENSG00000154099/ENSG00000173706/ENSG00000075275",16
"GO:0031345","GO:0031345","negative regulation of cell projection organization","16/399","202/20772",1.96878535513382e-06,0.000211904022199337,0.000176283206437579,"ENSG00000092421/ENSG00000170381/ENSG00000122417/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000133216/ENSG00000127328/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000107104/ENSG00000099250",16
"GO:0021983","GO:0021983","pituitary gland development","8/399","45/20772",2.00011449524884e-06,0.000211904022199337,0.000176283206437579,"ENSG00000111087/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000114251/ENSG00000138083",8
"GO:0060541","GO:0060541","respiratory system development","17/399","228/20772",2.1700497659914e-06,0.000221119340058314,0.000183949440252593,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000162878/ENSG00000136352/ENSG00000114315/ENSG00000152582/ENSG00000114251/ENSG00000151090/ENSG00000136327/ENSG00000124193/ENSG00000134853/ENSG00000154099/ENSG00000173706/ENSG00000075275",17
"GO:0001654","GO:0001654","eye development","24/399","419/20772",2.19991180160057e-06,0.000221119340058314,0.000183949440252593,"ENSG00000132386/ENSG00000163251/ENSG00000150893/ENSG00000136603/ENSG00000115380/ENSG00000187098/ENSG00000164690/ENSG00000122641/ENSG00000070193/ENSG00000182704/ENSG00000160111/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000125864/ENSG00000114251/ENSG00000151090/ENSG00000138083/ENSG00000127152/ENSG00000188158/ENSG00000134853/ENSG00000099250/ENSG00000122085/ENSG00000106688",24
"GO:0010975","GO:0010975","regulation of neuron projection development","26/399","480/20772",2.32766861026814e-06,0.000228111523806278,0.000189766246173966,"ENSG00000092421/ENSG00000132386/ENSG00000170381/ENSG00000116741/ENSG00000136603/ENSG00000163536/ENSG00000188906/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000182704/ENSG00000169242/ENSG00000091409/ENSG00000102383/ENSG00000133216/ENSG00000091129/ENSG00000114315/ENSG00000177169/ENSG00000184304/ENSG00000162631/ENSG00000114251/ENSG00000172260/ENSG00000110492/ENSG00000107104/ENSG00000116132/ENSG00000099250",26
"GO:0030317","GO:0030317","flagellated sperm motility","13/399","137/20772",2.47972756138134e-06,0.000230983995294364,0.000192155858598802,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",13
"GO:0097722","GO:0097722","sperm motility","13/399","137/20772",2.47972756138134e-06,0.000230983995294364,0.000192155858598802,"ENSG00000105792/ENSG00000188316/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000088727/ENSG00000197748/ENSG00000151023/ENSG00000183644/ENSG00000188596/ENSG00000131044/ENSG00000129295/ENSG00000141013",13
"GO:0030323","GO:0030323","respiratory tube development","16/399","206/20772",2.5436826578449e-06,0.000230983995294364,0.000192155858598802,"ENSG00000129514/ENSG00000111087/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000162878/ENSG00000136352/ENSG00000114315/ENSG00000114251/ENSG00000151090/ENSG00000136327/ENSG00000124193/ENSG00000134853/ENSG00000154099/ENSG00000173706/ENSG00000075275",16
"GO:0150063","GO:0150063","visual system development","24/399","423/20772",2.59267749820204e-06,0.000230983995294364,0.000192155858598802,"ENSG00000132386/ENSG00000163251/ENSG00000150893/ENSG00000136603/ENSG00000115380/ENSG00000187098/ENSG00000164690/ENSG00000122641/ENSG00000070193/ENSG00000182704/ENSG00000160111/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000125864/ENSG00000114251/ENSG00000151090/ENSG00000138083/ENSG00000127152/ENSG00000188158/ENSG00000134853/ENSG00000099250/ENSG00000122085/ENSG00000106688",24
"GO:0043010","GO:0043010","camera-type eye development","22/399","367/20772",2.81387327622592e-06,0.000245119627617903,0.00020391530783036,"ENSG00000132386/ENSG00000163251/ENSG00000136603/ENSG00000115380/ENSG00000187098/ENSG00000164690/ENSG00000122641/ENSG00000070193/ENSG00000182704/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000125864/ENSG00000114251/ENSG00000151090/ENSG00000138083/ENSG00000127152/ENSG00000188158/ENSG00000134853/ENSG00000099250/ENSG00000122085/ENSG00000106688",22
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","15/399","186/20772",3.2935136330932e-06,0.000280664640037507,0.000233485245659559,"ENSG00000129514/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",15
"GO:0007411","GO:0007411","axon guidance","17/399","236/20772",3.46473946393881e-06,0.000282953722888336,0.000235389536387773,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000141736/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000151617/ENSG00000099250",17
"GO:0097485","GO:0097485","neuron projection guidance","17/399","236/20772",3.46473946393881e-06,0.000282953722888336,0.000235389536387773,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000169242/ENSG00000136352/ENSG00000133216/ENSG00000091129/ENSG00000141736/ENSG00000114251/ENSG00000101856/ENSG00000127152/ENSG00000151617/ENSG00000099250",17
"GO:0048640","GO:0048640","negative regulation of developmental growth","12/399","121/20772",3.80640615528231e-06,0.000304512492422585,0.000253324302235545,"ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000065320/ENSG00000185033/ENSG00000185920/ENSG00000115310/ENSG00000177169/ENSG00000117152/ENSG00000114251/ENSG00000099250",12
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","13/399","143/20772",4.00314897671571e-06,0.000313846879774512,0.000261089590102427,"ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000146678/ENSG00000104964/ENSG00000101311/ENSG00000162998/ENSG00000114251/ENSG00000110492/ENSG00000144791/ENSG00000102119",13
"GO:0014032","GO:0014032","neural crest cell development","10/399","83/20772",4.26631683721542e-06,0.000321614653882393,0.000267551610560594,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000151617/ENSG00000099250",10
"GO:0031016","GO:0031016","pancreas development","10/399","83/20772",4.26631683721542e-06,0.000321614653882393,0.000267551610560594,"ENSG00000125798/ENSG00000148737/ENSG00000164690/ENSG00000070193/ENSG00000114315/ENSG00000105976/ENSG00000010310/ENSG00000114251/ENSG00000124766/ENSG00000154099",10
"GO:0048880","GO:0048880","sensory system development","24/399","436/20772",4.35420530909896e-06,0.000322046883239018,0.00026791118267306,"ENSG00000132386/ENSG00000163251/ENSG00000150893/ENSG00000136603/ENSG00000115380/ENSG00000187098/ENSG00000164690/ENSG00000122641/ENSG00000070193/ENSG00000182704/ENSG00000160111/ENSG00000133216/ENSG00000164093/ENSG00000114315/ENSG00000125864/ENSG00000114251/ENSG00000151090/ENSG00000138083/ENSG00000127152/ENSG00000188158/ENSG00000134853/ENSG00000099250/ENSG00000122085/ENSG00000106688",24
"GO:0021904","GO:0021904","dorsal/ventral neural tube patterning","6/399","24/20772",4.85734733714545e-06,0.000351114282660711,0.000292092386595833,"ENSG00000129514/ENSG00000164690/ENSG00000185920/ENSG00000133937/ENSG00000187147/ENSG00000204852",6
"GO:0045165","GO:0045165","cell fate commitment","20/399","323/20772",4.92634835365794e-06,0.000351114282660711,0.000292092386595833,"ENSG00000125798/ENSG00000129514/ENSG00000148737/ENSG00000187098/ENSG00000164690/ENSG00000124813/ENSG00000104313/ENSG00000064655/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000114315/ENSG00000133937/ENSG00000114251/ENSG00000127152/ENSG00000174197/ENSG00000116132/ENSG00000151617/ENSG00000149256/ENSG00000099250",20
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","16/399","218/20772",5.28160458222229e-06,0.000369712320755561,0.00030756411646099,"ENSG00000129514/ENSG00000163251/ENSG00000170381/ENSG00000164161/ENSG00000164690/ENSG00000103449/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000136352/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000151617/ENSG00000099250/ENSG00000075275",16
"GO:0048675","GO:0048675","axon extension","12/399","130/20772",8.02829509738253e-06,0.000543112431450055,0.000451815873424348,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000196338/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000151617/ENSG00000099250",12
"GO:0048732","GO:0048732","gland development","25/399","483/20772",8.03584720002632e-06,0.000543112431450055,0.000451815873424348,"ENSG00000132386/ENSG00000129514/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000115310/ENSG00000136352/ENSG00000164093/ENSG00000114315/ENSG00000105976/ENSG00000162998/ENSG00000114251/ENSG00000138083/ENSG00000129173/ENSG00000110492/ENSG00000127152/ENSG00000136327/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000154099",25
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","7/399","39/20772",8.28446554143436e-06,0.000550425507159706,0.00045789962974779,"ENSG00000129514/ENSG00000109113/ENSG00000111087/ENSG00000164690/ENSG00000187240/ENSG00000116132/ENSG00000141013",7
