"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090103","GO:0090103","cochlea morphogenesis","3/121","24/20772",0.000356864556319026,0.0296726269976375,0.0257665948656076,"ENSG00000162998/ENSG00000114251/ENSG00000196767",3
"GO:0042472","GO:0042472","inner ear morphogenesis","5/121","111/20772",0.000483599688412864,0.0376516098834658,0.0326952439358475,"ENSG00000116132/ENSG00000162998/ENSG00000114251/ENSG00000163666/ENSG00000196767",5
"GO:0016525","GO:0016525","negative regulation of angiogenesis","6/121","170/20772",0.000486368234574837,0.0376516098834658,0.0326952439358475,"ENSG00000169031/ENSG00000169245/ENSG00000092421/ENSG00000170381/ENSG00000184481/ENSG00000126016",6
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","6/121","172/20772",0.000517380700167091,0.0386323380979893,0.0335468714839883,"ENSG00000169031/ENSG00000169245/ENSG00000092421/ENSG00000170381/ENSG00000184481/ENSG00000126016",6
"GO:1901343","GO:1901343","negative regulation of vasculature development","6/121","173/20772",0.00053345322095219,0.0386323380979893,0.0335468714839883,"ENSG00000169031/ENSG00000169245/ENSG00000092421/ENSG00000170381/ENSG00000184481/ENSG00000126016",6
"GO:0021854","GO:0021854","hypothalamus development","3/121","28/20772",0.000567885085259966,0.0398406880127695,0.0345961571678111,"ENSG00000170381/ENSG00000171956/ENSG00000134438",3
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","6/121","181/20772",0.000676469835194775,0.0460204478791597,0.0399624285416499,"ENSG00000162998/ENSG00000114251/ENSG00000111087/ENSG00000156076/ENSG00000180730/ENSG00000101311",6
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","3/121","31/20772",0.000769341177857866,0.047575899725774,0.04131312450692,"ENSG00000116132/ENSG00000114251/ENSG00000090539",3
"GO:0048843","GO:0048843","negative regulation of axon extension involved in axon guidance","3/121","31/20772",0.000769341177857866,0.047575899725774,0.04131312450692,"ENSG00000114251/ENSG00000092421/ENSG00000170381",3
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","3/121","31/20772",0.000769341177857866,0.047575899725774,0.04131312450692,"ENSG00000198648/ENSG00000114251/ENSG00000169245",3
"GO:0001654","GO:0001654","eye development","9/121","419/20772",0.000784101688130797,0.047575899725774,0.04131312450692,"ENSG00000163251/ENSG00000151090/ENSG00000114251/ENSG00000163666/ENSG00000081148/ENSG00000127152/ENSG00000198844/ENSG00000134438/ENSG00000125864",9
"GO:0150063","GO:0150063","visual system development","9/121","423/20772",0.000838433585513343,0.0484827485767129,0.0421005979904219,"ENSG00000163251/ENSG00000151090/ENSG00000114251/ENSG00000163666/ENSG00000081148/ENSG00000127152/ENSG00000198844/ENSG00000134438/ENSG00000125864",9
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","3/121","32/20772",0.000845336221704187,0.0484827485767129,0.0421005979904219,"ENSG00000114251/ENSG00000163623/ENSG00000141448",3
"GO:0035725","GO:0035725","sodium ion transmembrane transport","6/121","190/20772",0.000871094026933668,0.0484827485767129,0.0421005979904219,"ENSG00000198648/ENSG00000157103/ENSG00000183873/ENSG00000148175/ENSG00000108684/ENSG00000088836",6
"GO:0010818","GO:0010818","T cell chemotaxis","3/121","33/20772",0.000925936403983779,0.0484827485767129,0.0421005979904219,"ENSG00000198648/ENSG00000114251/ENSG00000169245",3
"GO:0048638","GO:0048638","regulation of developmental growth","8/121","346/20772",0.000962097982171703,0.0484827485767129,0.0421005979904219,"ENSG00000117152/ENSG00000114251/ENSG00000171476/ENSG00000163623/ENSG00000092421/ENSG00000170381/ENSG00000111087/ENSG00000141448",8
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","4/121","75/20772",0.00096785567815374,0.0484827485767129,0.0421005979904219,"ENSG00000162998/ENSG00000163251/ENSG00000114251/ENSG00000177283",4
"GO:0008361","GO:0008361","regulation of cell size","6/121","194/20772",0.000970315665587021,0.0484827485767129,0.0421005979904219,"ENSG00000114251/ENSG00000221955/ENSG00000163623/ENSG00000092421/ENSG00000170381/ENSG00000155792",6
"GO:0021700","GO:0021700","developmental maturation","8/121","347/20772",0.000980084249412358,0.0484827485767129,0.0421005979904219,"ENSG00000188782/ENSG00000144119/ENSG00000163251/ENSG00000114251/ENSG00000163623/ENSG00000198844/ENSG00000101311/ENSG00000125864",8
"GO:0030900","GO:0030900","forebrain development","9/121","434/20772",0.00100385597026716,0.0484827485767129,0.0421005979904219,"ENSG00000171094/ENSG00000183873/ENSG00000114251/ENSG00000163666/ENSG00000170381/ENSG00000111087/ENSG00000127152/ENSG00000171956/ENSG00000134438",9
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","5/121","131/20772",0.00102400990573258,0.0484827485767129,0.0421005979904219,"ENSG00000163251/ENSG00000114251/ENSG00000163623/ENSG00000148826/ENSG00000141448",5
"GO:0048880","GO:0048880","sensory system development","9/121","436/20772",0.00103660219674041,0.0484827485767129,0.0421005979904219,"ENSG00000163251/ENSG00000151090/ENSG00000114251/ENSG00000163666/ENSG00000081148/ENSG00000127152/ENSG00000198844/ENSG00000134438/ENSG00000125864",9
"GO:0042471","GO:0042471","ear morphogenesis","5/121","132/20772",0.00105943479106277,0.0485394103252229,0.0421498009247745,"ENSG00000116132/ENSG00000162998/ENSG00000114251/ENSG00000163666/ENSG00000196767",5
