#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AARS1	GATB	9606.ENSP00000261772	9606.ENSP00000263985	0.115	0	0	0	0.208	0	0	0.780	0.832
AARS1	EARS2	9606.ENSP00000261772	9606.ENSP00000456218	0.069	0	0	0	0.264	0	0	0.857	0.894
AARS1	QARS1	9606.ENSP00000261772	9606.ENSP00000307567	0.069	0	0	0	0.262	0.524	0	0.905	0.964
ABCA1	SIRT1	9606.ENSP00000363868	9606.ENSP00000212015	0	0	0	0	0.079	0.046	0	0.497	0.520
ABCA1	LIPE	9606.ENSP00000363868	9606.ENSP00000244289	0	0	0	0	0	0	0	0.473	0.473
ABCA1	APOE	9606.ENSP00000363868	9606.ENSP00000252486	0	0	0	0	0.084	0	0	0.979	0.980
ABCA1	TGS1	9606.ENSP00000363868	9606.ENSP00000260129	0	0	0	0	0	0	0.400	0.083	0.426
ABCA1	LIPG	9606.ENSP00000363868	9606.ENSP00000261292	0	0	0	0	0.042	0.074	0	0.624	0.638
ABCA1	SCARB2	9606.ENSP00000363868	9606.ENSP00000264896	0	0	0	0	0.129	0	0	0.813	0.830
ABCA1	CELSR2	9606.ENSP00000363868	9606.ENSP00000271332	0	0	0	0	0	0	0	0.546	0.546
ABCA1	MERTK	9606.ENSP00000363868	9606.ENSP00000295408	0	0	0	0	0.087	0.044	0	0.441	0.470
ABCA1	PCSK9	9606.ENSP00000363868	9606.ENSP00000303208	0	0	0	0	0	0	0	0.664	0.664
ABCA1	MLXIPL	9606.ENSP00000363868	9606.ENSP00000320886	0	0	0	0	0	0	0	0.447	0.447
ABCA1	HADHB	9606.ENSP00000363868	9606.ENSP00000325136	0	0	0	0	0	0	0	0.480	0.480
ABCA1	NR1I2	9606.ENSP00000363868	9606.ENSP00000336528	0	0	0	0	0	0.049	0	0.424	0.429
ABCA1	TNRC6C	9606.ENSP00000363868	9606.ENSP00000336783	0	0	0	0	0	0	0.500	0.065	0.512
ABCA1	MBTPS1	9606.ENSP00000363868	9606.ENSP00000344223	0	0	0	0	0	0	0	0.509	0.509
ABCA1	DHCR7	9606.ENSP00000363868	9606.ENSP00000347717	0	0	0	0	0.055	0	0	0.472	0.479
ABCA1	MYLIP	9606.ENSP00000363868	9606.ENSP00000349298	0	0	0	0	0.062	0.067	0	0.809	0.818
ABCA1	DMD	9606.ENSP00000363868	9606.ENSP00000354923	0	0	0	0	0	0.292	0	0.414	0.567
ABCA1	CH25H	9606.ENSP00000363868	9606.ENSP00000360918	0	0	0	0	0.047	0.082	0	0.460	0.487
ABCA1	AK9	9606.ENSP00000363868	9606.ENSP00000410186	0	0	0	0	0	0.045	0.108	0.389	0.434
ABCA1	NCOA6	9606.ENSP00000363868	9606.ENSP00000363929	0	0	0	0	0	0	0.400	0.160	0.474
ABCA1	FDFT1	9606.ENSP00000363868	9606.ENSP00000491537	0	0	0	0	0	0.054	0	0.470	0.477
ABCA1	TNRC6B	9606.ENSP00000363868	9606.ENSP00000401946	0	0	0	0	0.047	0.054	0.500	0.063	0.521
ABCA1	GAPDH	9606.ENSP00000363868	9606.ENSP00000380070	0	0	0	0	0.055	0.051	0	0.537	0.548
ABCA1	MTTP	9606.ENSP00000363868	9606.ENSP00000427679	0	0	0	0	0.057	0	0	0.558	0.566
ABCA1	SPTLC3	9606.ENSP00000363868	9606.ENSP00000381968	0	0	0	0	0.043	0.053	0	0.570	0.576
ABCA1	ARHGEF12	9606.ENSP00000363868	9606.ENSP00000380942	0	0	0	0	0.048	0.188	0	0.552	0.623
ABCA1	SNTB1	9606.ENSP00000363868	9606.ENSP00000378965	0	0	0	0	0.047	0.292	0	0.660	0.750
ABCA1	RXRA	9606.ENSP00000363868	9606.ENSP00000419692	0	0	0	0	0.056	0.049	0.800	0.588	0.916
ABCA5	TRAPPC1	9606.ENSP00000376443	9606.ENSP00000302783	0	0	0	0	0	0	0	0.415	0.415
ABCA5	MAP2K6	9606.ENSP00000376443	9606.ENSP00000468348	0	0	0	0	0.055	0	0	0.595	0.600
ABCC4	NUDT15	9606.ENSP00000494609	9606.ENSP00000258662	0.042	0	0	0	0.073	0	0	0.474	0.492
ABCC4	SLC9A3R1	9606.ENSP00000494609	9606.ENSP00000262613	0	0	0	0	0.067	0.522	0	0.527	0.771
ABCC4	NR1I2	9606.ENSP00000494609	9606.ENSP00000336528	0	0	0	0	0.070	0	0	0.714	0.722
ABCC4	BMPR1B	9606.ENSP00000494609	9606.ENSP00000401907	0	0	0	0	0.050	0.054	0	0.468	0.480
ABCC4	SLC9A3R2	9606.ENSP00000494609	9606.ENSP00000408005	0	0	0	0	0.067	0.376	0	0.110	0.438
ABCC4	SLC2A1	9606.ENSP00000494609	9606.ENSP00000416293	0	0	0	0	0.069	0.066	0	0.383	0.417
ABCC4	SLC16A1	9606.ENSP00000494609	9606.ENSP00000441065	0	0	0	0	0.076	0	0	0.465	0.485
ABCC4	GCLC	9606.ENSP00000494609	9606.ENSP00000497574	0	0	0	0	0.074	0	0	0.386	0.407
ABHD11	ACAD8	9606.ENSP00000222800	9606.ENSP00000281182	0	0	0	0	0.081	0.235	0.179	0.084	0.401
ABHD11	LYPLA2	9606.ENSP00000222800	9606.ENSP00000363638	0	0	0	0	0.093	0	0	0.530	0.556
ABHD11	ABHD3	9606.ENSP00000222800	9606.ENSP00000289119	0	0	0	0	0.059	0.068	0	0.561	0.582
ABHD3	LYPLA2	9606.ENSP00000289119	9606.ENSP00000363638	0	0	0	0	0	0	0.181	0.401	0.488
ABI2	DSG2	9606.ENSP00000295851	9606.ENSP00000261590	0	0	0	0	0.049	0	0.400	0	0.405
ABI2	PCDH10	9606.ENSP00000295851	9606.ENSP00000264360	0	0	0	0	0.076	0.946	0	0.193	0.956
ABI2	PXN	9606.ENSP00000295851	9606.ENSP00000267257	0	0	0	0	0	0	0.500	0.127	0.544
ABI2	TAOK3	9606.ENSP00000295851	9606.ENSP00000376317	0	0	0	0	0	0	0.400	0	0.400
ABI2	ARHGEF12	9606.ENSP00000295851	9606.ENSP00000380942	0	0	0	0	0.067	0.069	0	0.365	0.400
ABI2	NLGN1	9606.ENSP00000295851	9606.ENSP00000392500	0	0	0	0	0.082	0.322	0	0.127	0.409
ABI2	MPP7	9606.ENSP00000295851	9606.ENSP00000337907	0	0	0	0	0.053	0.045	0.400	0.045	0.412
ABI2	SPINT1	9606.ENSP00000295851	9606.ENSP00000342098	0	0	0	0	0	0	0	0.424	0.424
ABI2	SYNJ2	9606.ENSP00000295851	9606.ENSP00000347792	0	0	0	0	0.049	0	0	0.423	0.427
ABI2	VANGL1	9606.ENSP00000295851	9606.ENSP00000347672	0	0	0	0	0.047	0	0.400	0.081	0.428
ABI2	KMT2A	9606.ENSP00000295851	9606.ENSP00000436786	0	0	0	0	0.106	0	0	0.392	0.433
ABI2	PAK4	9606.ENSP00000295851	9606.ENSP00000469413	0	0	0	0	0.070	0	0.400	0.079	0.441
ABI2	RHOU	9606.ENSP00000295851	9606.ENSP00000355652	0	0	0	0	0	0.074	0	0.434	0.454
ABI2	PAK2	9606.ENSP00000295851	9606.ENSP00000314067	0	0	0	0	0.062	0.096	0.400	0.080	0.469
ABI2	SEPTIN6	9606.ENSP00000295851	9606.ENSP00000341524	0	0	0	0	0.048	0	0	0.478	0.481
ABI2	SHB	9606.ENSP00000295851	9606.ENSP00000366936	0	0	0	0	0	0	0.500	0	0.499
ABI2	EPS8	9606.ENSP00000295851	9606.ENSP00000494689	0	0	0	0	0.054	0.095	0	0.586	0.615
ABI2	NHSL2	9606.ENSP00000295851	9606.ENSP00000488668	0	0	0	0	0	0.624	0	0.208	0.689
ABI2	NHS	9606.ENSP00000295851	9606.ENSP00000369400	0	0	0	0	0	0.486	0.400	0.091	0.695
ABI2	DOCK1	9606.ENSP00000295851	9606.ENSP00000485033	0	0	0	0	0.043	0	0.500	0.447	0.712
ABI2	RAC3	9606.ENSP00000295851	9606.ENSP00000304283	0	0	0	0	0	0.190	0.900	0.116	0.922
ABI2	WASF3	9606.ENSP00000295851	9606.ENSP00000335055	0	0	0	0	0.082	0.781	0.540	0.960	0.995
ABI2	WASF1	9606.ENSP00000295851	9606.ENSP00000376367	0	0	0	0	0.064	0.990	0.900	0.998	0.999
ABITRAM	HSDL1	9606.ENSP00000363753	9606.ENSP00000219439	0	0	0	0	0.045	0	0	0.443	0.445
ABITRAM	LGALS8	9606.ENSP00000363753	9606.ENSP00000435460	0	0	0	0	0.063	0	0	0.385	0.400
ACAD8	OXCT1	9606.ENSP00000281182	9606.ENSP00000196371	0.057	0	0	0	0.122	0	0.265	0.174	0.431
ACAD8	HSDL1	9606.ENSP00000281182	9606.ENSP00000219439	0	0	0	0	0.119	0	0.217	0.272	0.454
ACAD8	DECR1	9606.ENSP00000281182	9606.ENSP00000220764	0.042	0	0	0	0.147	0.071	0.174	0.331	0.504
ACAD8	MCEE	9606.ENSP00000281182	9606.ENSP00000244217	0	0	0	0	0.101	0	0.229	0.359	0.517
ACAD8	ACSS2	9606.ENSP00000281182	9606.ENSP00000253382	0.044	0	0	0	0.205	0	0.187	0.154	0.407
ACAD8	HIBADH	9606.ENSP00000281182	9606.ENSP00000265395	0	0	0	0	0.097	0.091	0	0.519	0.570
ACAD8	ACSL3	9606.ENSP00000281182	9606.ENSP00000350012	0.050	0	0	0	0.147	0.071	0.189	0.185	0.412
ACAD8	ALDH1B1	9606.ENSP00000281182	9606.ENSP00000366927	0.042	0	0	0	0.129	0	0.182	0.247	0.417
ACAD8	VPS26B	9606.ENSP00000281182	9606.ENSP00000281187	0	0.136	0	0	0.095	0	0	0.320	0.422
ACAD8	IVD	9606.ENSP00000281182	9606.ENSP00000499074	0	0	0.129	0.810	0.279	0.091	0	0.249	0.514
ACAD8	ECHDC1	9606.ENSP00000281182	9606.ENSP00000436585	0.046	0	0	0	0.308	0.091	0.215	0.243	0.579
ACAD8	VSTM2A	9606.ENSP00000281182	9606.ENSP00000303108	0	0	0	0	0	0.590	0	0.048	0.592
ACAD8	MCCC2	9606.ENSP00000281182	9606.ENSP00000343657	0.057	0.004	0	0	0.244	0	0.265	0.360	0.619
ACAD8	MRPL10	9606.ENSP00000281182	9606.ENSP00000290208	0	0	0	0	0.138	0.602	0	0	0.642
ACAD8	HADHB	9606.ENSP00000281182	9606.ENSP00000325136	0.054	0	0	0	0.337	0.095	0.216	0.437	0.704
ACCS	ODC1	9606.ENSP00000263776	9606.ENSP00000234111	0.058	0	0	0	0.207	0	0.262	0.154	0.471
ACCS	MAT1A	9606.ENSP00000263776	9606.ENSP00000361287	0.057	0	0	0	0.104	0.095	0.287	0.171	0.465
ACCS	FLCN	9606.ENSP00000263776	9606.ENSP00000285071	0	0	0	0	0	0.746	0	0	0.746
ACOT7	CAB39L	9606.ENSP00000367086	9606.ENSP00000479669	0	0	0	0	0	0.445	0	0	0.445
ACOT7	SLC16A1	9606.ENSP00000367086	9606.ENSP00000441065	0	0	0	0	0.083	0	0	0.446	0.470
ACOT7	DPYSL2	9606.ENSP00000367086	9606.ENSP00000427985	0.041	0	0	0	0.042	0	0	0.480	0.481
ACOT7	ENO1	9606.ENSP00000367086	9606.ENSP00000495530	0.042	0	0	0	0.157	0	0	0.576	0.627
ACOT7	GAPDH	9606.ENSP00000367086	9606.ENSP00000380070	0	0	0	0	0.102	0.130	0	0.665	0.715
ACOXL	ACSS2	9606.ENSP00000407761	9606.ENSP00000253382	0.044	0	0	0	0.189	0	0.187	0.272	0.479
ACOXL	HADHB	9606.ENSP00000407761	9606.ENSP00000325136	0.054	0	0	0	0.324	0.051	0.216	0.208	0.554
ACOXL	FBLN7	9606.ENSP00000407761	9606.ENSP00000331411	0	0	0	0	0.060	0.051	0	0.392	0.411
ACOXL	MCCC2	9606.ENSP00000407761	9606.ENSP00000343657	0.057	0	0	0	0.237	0	0.265	0.138	0.483
ACOXL	ACSL3	9606.ENSP00000407761	9606.ENSP00000350012	0.050	0	0	0	0.140	0.071	0.189	0.364	0.537
ACOXL	ECHDC1	9606.ENSP00000407761	9606.ENSP00000436585	0.046	0	0	0	0.295	0.091	0.185	0.214	0.536
ACSL3	LIPE	9606.ENSP00000350012	9606.ENSP00000244289	0	0	0	0	0.070	0	0	0.406	0.424
ACSL3	ACSS2	9606.ENSP00000350012	9606.ENSP00000253382	0	0	0	0	0.130	0	0	0.440	0.492
ACSL3	LIPG	9606.ENSP00000350012	9606.ENSP00000261292	0	0	0	0	0.045	0.051	0.600	0.222	0.680
ACSL3	MLYCD	9606.ENSP00000350012	9606.ENSP00000262430	0	0	0	0	0.042	0	0	0.443	0.444
ACSL3	SCARB2	9606.ENSP00000350012	9606.ENSP00000264896	0	0	0	0	0.073	0	0	0.637	0.649
ACSL3	FADS2	9606.ENSP00000350012	9606.ENSP00000278840	0	0	0	0	0.073	0	0.163	0.332	0.437
ACSL3	AGPAT3	9606.ENSP00000350012	9606.ENSP00000291572	0.046	0	0	0	0.067	0	0.187	0.431	0.533
ACSL3	HADHB	9606.ENSP00000350012	9606.ENSP00000325136	0.057	0	0	0	0.132	0.066	0	0.568	0.625
ACSL3	PLPP2	9606.ENSP00000350012	9606.ENSP00000329697	0	0	0	0	0.055	0	0	0.391	0.400
ACSL3	GPX4	9606.ENSP00000350012	9606.ENSP00000346103	0	0	0	0	0.042	0	0	0.420	0.421
ACSL3	FDFT1	9606.ENSP00000350012	9606.ENSP00000491537	0	0	0	0	0.116	0	0	0.364	0.414
ACSL3	IDH1	9606.ENSP00000350012	9606.ENSP00000390265	0.056	0	0	0	0.255	0	0	0.232	0.414
ACSL3	IDI1	9606.ENSP00000350012	9606.ENSP00000370748	0	0	0	0	0.178	0	0	0.320	0.418
ACSS2	OXCT1	9606.ENSP00000253382	9606.ENSP00000196371	0.058	0	0	0	0.111	0	0	0.366	0.423
ACSS2	SIRT1	9606.ENSP00000253382	9606.ENSP00000212015	0	0	0	0	0	0	0	0.490	0.490
ACSS2	GNPNAT1	9606.ENSP00000253382	9606.ENSP00000216410	0.046	0	0	0	0.103	0.068	0	0.345	0.408
ACSS2	PCK2	9606.ENSP00000253382	9606.ENSP00000216780	0	0	0	0	0.116	0	0.800	0.332	0.871
ACSS2	PECR	9606.ENSP00000253382	9606.ENSP00000265322	0.042	0	0	0	0.082	0	0.160	0.295	0.410
ACSS2	PFKP	9606.ENSP00000253382	9606.ENSP00000370517	0	0	0	0	0.102	0	0	0.377	0.417
ACSS2	SLC2A1	9606.ENSP00000253382	9606.ENSP00000416293	0	0	0	0	0.111	0	0	0.376	0.422
ACSS2	SIRT5	9606.ENSP00000253382	9606.ENSP00000476228	0	0	0	0	0.049	0	0	0.422	0.427
ACSS2	G6PD	9606.ENSP00000253382	9606.ENSP00000377192	0	0	0	0	0.049	0	0	0.427	0.432
ACSS2	L1TD1	9606.ENSP00000253382	9606.ENSP00000419901	0.051	0	0	0	0.291	0	0.187	0.103	0.443
ACSS2	DIP2B	9606.ENSP00000253382	9606.ENSP00000301180	0.051	0	0	0	0.296	0	0.187	0.103	0.448
ACSS2	IDI1	9606.ENSP00000253382	9606.ENSP00000370748	0	0	0	0	0.146	0	0	0.381	0.449
ACSS2	GAPDH	9606.ENSP00000253382	9606.ENSP00000380070	0.044	0	0	0	0.042	0	0	0.452	0.455
ACSS2	DHCR7	9606.ENSP00000253382	9606.ENSP00000347717	0	0	0	0	0.197	0	0	0.351	0.457
ACSS2	MLXIPL	9606.ENSP00000253382	9606.ENSP00000320886	0	0	0	0	0.106	0	0	0.429	0.468
ACSS2	TALDO1	9606.ENSP00000253382	9606.ENSP00000321259	0	0	0	0	0.122	0.068	0	0.417	0.481
ACSS2	ME3	9606.ENSP00000253382	9606.ENSP00000440246	0.053	0	0	0	0.109	0.094	0.256	0.256	0.500
ACSS2	PFKM	9606.ENSP00000253382	9606.ENSP00000496597	0	0	0	0	0.102	0	0	0.487	0.520
ACSS2	IVD	9606.ENSP00000253382	9606.ENSP00000499074	0.044	0	0	0	0.189	0	0.187	0.355	0.539
ACSS2	FDFT1	9606.ENSP00000253382	9606.ENSP00000491537	0.052	0	0	0	0.184	0	0	0.487	0.569
ACSS2	IDH1	9606.ENSP00000253382	9606.ENSP00000390265	0	0	0	0	0.148	0	0	0.541	0.592
ACSS2	PHGDH	9606.ENSP00000253382	9606.ENSP00000493382	0	0	0	0	0.058	0	0	0.603	0.610
ACSS2	MDH2	9606.ENSP00000253382	9606.ENSP00000327070	0	0	0	0	0.125	0.091	0.115	0.518	0.615
ACSS2	GLUD1	9606.ENSP00000253382	9606.ENSP00000277865	0.043	0	0	0	0.114	0	0.400	0.374	0.639
ACSS2	IDH2	9606.ENSP00000253382	9606.ENSP00000331897	0	0	0	0	0.112	0	0.400	0.566	0.748
ACSS2	HIBADH	9606.ENSP00000253382	9606.ENSP00000265395	0	0	0	0	0.104	0	0.800	0.145	0.833
ACSS2	MLYCD	9606.ENSP00000253382	9606.ENSP00000262430	0	0	0	0	0.042	0	0.800	0.347	0.863
ACSS2	PC	9606.ENSP00000253382	9606.ENSP00000498994	0.080	0	0	0	0.136	0	0.800	0.572	0.923
ACSS2	HADHB	9606.ENSP00000253382	9606.ENSP00000325136	0.055	0	0	0	0.272	0	0.836	0.467	0.932
ACSS2	ECHDC1	9606.ENSP00000253382	9606.ENSP00000436585	0.045	0	0	0	0.190	0	0.915	0.221	0.942
ACSS2	ALDH7A1	9606.ENSP00000253382	9606.ENSP00000387123	0.041	0	0	0	0.207	0.051	0.915	0.211	0.942
ACSS2	ALDH1B1	9606.ENSP00000253382	9606.ENSP00000366927	0.041	0	0	0	0.207	0.060	0.915	0.227	0.944
ACTC1	PKP2	9606.ENSP00000290378	9606.ENSP00000070846	0	0	0	0	0.098	0	0	0.546	0.573
ACTC1	MYH9	9606.ENSP00000290378	9606.ENSP00000216181	0	0	0	0	0.098	0.352	0	0.284	0.545
ACTC1	MMP2	9606.ENSP00000290378	9606.ENSP00000219070	0	0	0	0	0.076	0	0	0.421	0.442
ACTC1	TNNC1	9606.ENSP00000290378	9606.ENSP00000232975	0	0	0	0	0.166	0.126	0	0.454	0.567
ACTC1	DPF2	9606.ENSP00000290378	9606.ENSP00000252268	0	0	0	0	0.055	0.403	0	0.050	0.417
ACTC1	DSG2	9606.ENSP00000290378	9606.ENSP00000261590	0	0	0	0	0.042	0.069	0	0.669	0.679
ACTC1	SRF	9606.ENSP00000290378	9606.ENSP00000265354	0	0	0	0	0.047	0.091	0	0.618	0.641
ACTC1	DMD	9606.ENSP00000290378	9606.ENSP00000354923	0	0	0	0	0.056	0.045	0	0.389	0.401
ACTC1	VANGL1	9606.ENSP00000290378	9606.ENSP00000347672	0	0	0	0	0	0	0.400	0.056	0.409
ACTC1	OSBPL10	9606.ENSP00000290378	9606.ENSP00000379804	0	0	0	0	0	0	0	0.415	0.414
ACTC1	BCR	9606.ENSP00000290378	9606.ENSP00000303507	0	0	0	0	0.042	0.070	0.400	0.056	0.427
ACTC1	TUBA1A	9606.ENSP00000290378	9606.ENSP00000439020	0	0	0.202	0	0.081	0.136	0	0.209	0.432
ACTC1	DUSP10	9606.ENSP00000290378	9606.ENSP00000355866	0	0	0	0	0	0.431	0	0.052	0.437
ACTC1	MYCL	9606.ENSP00000290378	9606.ENSP00000380494	0	0	0	0	0	0	0	0.445	0.445
ACTC1	DIAPH1	9606.ENSP00000290378	9606.ENSP00000373706	0	0	0	0	0.062	0	0.400	0.116	0.459
ACTC1	ARHGAP1	9606.ENSP00000290378	9606.ENSP00000310491	0	0	0	0	0.044	0.172	0.400	0.042	0.484
ACTC1	ROCK2	9606.ENSP00000290378	9606.ENSP00000317985	0	0	0	0	0.085	0.070	0.400	0.135	0.499
ACTC1	DTNA	9606.ENSP00000290378	9606.ENSP00000470152	0	0	0	0	0.067	0.051	0	0.505	0.523
ACTC1	TNNT3	9606.ENSP00000290378	9606.ENSP00000370975	0	0	0	0	0.187	0.053	0	0.439	0.531
ACTC1	MYLK	9606.ENSP00000290378	9606.ENSP00000353452	0	0	0	0	0.085	0.092	0	0.519	0.566
ACTC1	GSN	9606.ENSP00000290378	9606.ENSP00000362924	0	0	0	0	0.064	0.443	0	0.264	0.583
ACTC1	DAAM1	9606.ENSP00000290378	9606.ENSP00000378557	0	0	0	0	0.054	0.270	0.400	0.212	0.630
ACTC1	COBL	9606.ENSP00000290378	9606.ENSP00000378912	0	0	0	0	0.042	0.624	0	0.090	0.644
ACTC1	DCTN5	9606.ENSP00000290378	9606.ENSP00000300087	0	0.022	0	0	0.054	0.280	0.540	0.093	0.677
ACTC1	GAPDH	9606.ENSP00000290378	9606.ENSP00000380070	0	0	0	0	0.239	0.126	0	0.565	0.686
ACTC1	CFL2	9606.ENSP00000290378	9606.ENSP00000298159	0	0	0	0	0.087	0.297	0	0.552	0.688
ACTC1	TPM4	9606.ENSP00000290378	9606.ENSP00000494125	0	0	0	0	0.133	0.192	0.900	0.354	0.948
ACTC1	TPM1	9606.ENSP00000290378	9606.ENSP00000351022	0	0	0	0	0.169	0.951	0.900	0.952	0.999
ACVR2B	PKP2	9606.ENSP00000340361	9606.ENSP00000070846	0	0	0	0	0.053	0.046	0	0.391	0.402
ACVR2B	TGFBR3	9606.ENSP00000340361	9606.ENSP00000212355	0	0	0	0	0	0.098	0	0.640	0.661
ACVR2B	TGFB3	9606.ENSP00000340361	9606.ENSP00000238682	0	0	0	0	0.048	0.126	0	0.442	0.495
ACVR2B	SNX1	9606.ENSP00000340361	9606.ENSP00000261889	0	0	0	0	0	0.303	0	0.390	0.557
ACVR2B	SCARB2	9606.ENSP00000340361	9606.ENSP00000264896	0	0	0	0	0	0	0	0.416	0.416
ACVR2B	LRIG1	9606.ENSP00000340361	9606.ENSP00000273261	0	0	0	0	0.051	0.100	0	0.567	0.598
ACVR2B	SMAD6	9606.ENSP00000340361	9606.ENSP00000288840	0	0	0	0	0.045	0.328	0.500	0.591	0.851
ACVR2B	TDGF1	9606.ENSP00000340361	9606.ENSP00000296145	0	0	0	0	0.074	0.334	0.500	0.968	0.988
ACVR2B	BMP1	9606.ENSP00000340361	9606.ENSP00000305714	0	0	0	0	0.065	0.051	0	0.419	0.439
ACVR2B	ROCK2	9606.ENSP00000340361	9606.ENSP00000317985	0	0	0	0	0.055	0	0	0.409	0.418
ACVR2B	SMAD3	9606.ENSP00000340361	9606.ENSP00000332973	0	0	0	0	0.086	0.126	0.900	0.648	0.968
ACVR2B	SLC2A1	9606.ENSP00000340361	9606.ENSP00000416293	0	0	0	0	0.047	0.072	0	0.377	0.400
ACVR2B	GPRASP1	9606.ENSP00000340361	9606.ENSP00000498934	0	0	0	0	0.050	0.095	0	0.444	0.480
ACVR2B	BMPER	9606.ENSP00000340361	9606.ENSP00000497748	0	0	0	0	0	0.067	0	0.661	0.670
ACVR2B	BMPR1B	9606.ENSP00000340361	9606.ENSP00000401907	0	0	0.084	0.771	0.135	0.152	0.800	0.865	0.978
ACVR2B	TGFBR1	9606.ENSP00000340361	9606.ENSP00000447297	0	0	0.084	0.767	0.135	0.845	0.800	0.985	0.999
ADAM33	PCDH1	9606.ENSP00000348912	9606.ENSP00000287008	0	0	0	0	0.062	0	0	0.394	0.407
ADAM33	SCGB3A2	9606.ENSP00000348912	9606.ENSP00000296694	0	0	0	0	0	0	0	0.493	0.493
ADCY8	GNB4	9606.ENSP00000286355	9606.ENSP00000232564	0	0	0	0	0	0.065	0.650	0.130	0.690
ADCY8	GNB5	9606.ENSP00000286355	9606.ENSP00000261837	0	0	0	0	0	0.065	0.650	0.122	0.687
ADCY8	PRKAR2A	9606.ENSP00000286355	9606.ENSP00000265563	0.046	0	0	0	0.055	0.164	0.500	0.290	0.683
ADCY8	ADRA2A	9606.ENSP00000286355	9606.ENSP00000280155	0	0	0	0	0	0	0.500	0.404	0.689
ADCY8	RACK1	9606.ENSP00000286355	9606.ENSP00000426909	0	0	0	0	0.047	0.099	0	0.364	0.407
ADCY8	TNNI3K	9606.ENSP00000286355	9606.ENSP00000322251	0	0	0	0	0.067	0.061	0	0.420	0.447
ADCY8	ADRA2B	9606.ENSP00000286355	9606.ENSP00000480573	0	0	0	0	0	0	0.500	0.049	0.504
ADCY8	POLR1D	9606.ENSP00000286355	9606.ENSP00000302478	0	0	0	0	0	0	0	0.513	0.513
ADCY8	POMC	9606.ENSP00000286355	9606.ENSP00000384092	0	0	0	0	0	0	0	0.535	0.535
ADCY8	ENPP3	9606.ENSP00000286355	9606.ENSP00000406261	0	0	0	0	0	0	0.650	0.073	0.661
ADCY8	ENPP1	9606.ENSP00000286355	9606.ENSP00000498074	0	0	0	0	0	0	0.650	0.100	0.671
ADCY8	PDE6D	9606.ENSP00000286355	9606.ENSP00000287600	0	0	0	0	0	0.058	0.650	0.105	0.679
ADCY8	PRKAR1A	9606.ENSP00000286355	9606.ENSP00000376475	0.046	0	0	0	0.055	0.164	0.500	0.288	0.682
ADCY8	AK9	9606.ENSP00000286355	9606.ENSP00000410186	0	0	0	0	0	0	0.697	0.139	0.728
ADCY8	CAMK2B	9606.ENSP00000286355	9606.ENSP00000379098	0	0	0	0	0.086	0.063	0.650	0.281	0.755
ADCY8	PDE10A	9606.ENSP00000286355	9606.ENSP00000355847	0	0	0	0	0.072	0.126	0.670	0.307	0.790
ADCY8	ENTPD2	9606.ENSP00000286355	9606.ENSP00000347213	0	0	0	0	0.069	0	0.900	0.115	0.910
ADCYAP1R1	GNB4	9606.ENSP00000483721	9606.ENSP00000232564	0	0	0	0	0	0.257	0.500	0	0.612
