"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",0.0139664804469274,"49/20772",1.37457615006325e-08,6.01036337512544e-06,5.35617727846505e-06,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,525
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation",0.0139664804469274,"49/20772",1.37457615006325e-08,6.01036337512544e-06,5.35617727846505e-06,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,526
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition",0.0307262569832402,"212/20772",1.41343567070606e-08,6.01036337512544e-06,5.35617727846505e-06,"ENSG00000075218/ENSG00000089685/ENSG00000101773/ENSG00000105373/ENSG00000110092/ENSG00000111276/ENSG00000112742/ENSG00000113328/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000123374/ENSG00000124762/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000141510/ENSG00000143228/ENSG00000144635/ENSG00000145632/ENSG00000159593/ENSG00000161888/ENSG00000164109/ENSG00000166483/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000170312/ENSG00000170855/ENSG00000173846/ENSG00000177595/ENSG00000185088/ENSG00000185650",33,55
"GO:0051985","GO:0051985","negative regulation of chromosome segregation",0.0139664804469274,"51/20772",2.52362496195205e-08,8.71912424354434e-06,7.77010843548395e-06,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,527
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",0.0139664804469274,"51/20772",2.52362496195205e-08,8.71912424354434e-06,7.77010843548395e-06,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,528
"GO:1905819","GO:1905819","negative regulation of chromosome separation",0.0139664804469274,"51/20772",2.52362496195205e-08,8.71912424354434e-06,7.77010843548395e-06,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,529
"GO:1905818","GO:1905818","regulation of chromosome separation",0.0167597765363128,"75/20772",3.51399897723929e-08,1.14266978506934e-05,1.01829815563343e-05,"ENSG00000010292/ENSG00000070770/ENSG00000089685/ENSG00000101266/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",18,371
"GO:0000075","GO:0000075","cell cycle checkpoint signaling",0.0307262569832402,"224/20772",5.54864162652084e-08,1.70404949507818e-05,1.51857560304781e-05,"ENSG00000075218/ENSG00000089685/ENSG00000101773/ENSG00000105373/ENSG00000110092/ENSG00000111276/ENSG00000112062/ENSG00000112742/ENSG00000113328/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000123374/ENSG00000124762/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000141510/ENSG00000143228/ENSG00000144635/ENSG00000145632/ENSG00000159593/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000170312/ENSG00000170855/ENSG00000173846/ENSG00000177595/ENSG00000185088/ENSG00000188486",33,56
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation",0.0139664804469274,"54/20772",5.91846714820115e-08,1.72196244185558e-05,1.53453885061393e-05,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,530
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity",0.0102420856610801,"28/20772",6.39041666171794e-08,1.76631116529884e-05,1.57406052509684e-05,"ENSG00000108106/ENSG00000111276/ENSG00000115268/ENSG00000116670/ENSG00000117399/ENSG00000120539/ENSG00000125691/ENSG00000142676/ENSG00000164109/ENSG00000166851/ENSG00000175063",11,806
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling",0.0102420856610801,"29/20772",9.81506540281982e-08,2.46625825212673e-05,2.19782325766492e-05,"ENSG00000075218/ENSG00000110092/ENSG00000111276/ENSG00000123374/ENSG00000124762/ENSG00000141510/ENSG00000145632/ENSG00000170855/ENSG00000173846/ENSG00000177595/ENSG00000185088",11,807
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling",0.0102420856610801,"29/20772",9.81506540281982e-08,2.46625825212673e-05,2.19782325766492e-05,"ENSG00000075218/ENSG00000110092/ENSG00000111276/ENSG00000123374/ENSG00000124762/ENSG00000141510/ENSG00000145632/ENSG00000170855/ENSG00000173846/ENSG00000177595/ENSG00000185088",11,808
"GO:2001251","GO:2001251","negative regulation of chromosome organization",0.0186219739292365,"98/20772",1.14145467382746e-07,2.74346149431225e-05,2.44485486201945e-05,"ENSG00000089685/ENSG00000092199/ENSG00000107960/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000131747/ENSG00000134057/ENSG00000134690/ENSG00000135372/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166848/ENSG00000166851/ENSG00000167513/ENSG00000169679",20,292
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division",0.0139664804469274,"57/20772",1.30359282121848e-07,3.00260879820656e-05,2.67579579092214e-05,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,531
"GO:0072331","GO:0072331","signal transduction by p53 class mediator",0.0270018621973929,"189/20772",1.44352221733304e-07,3.19191632696683e-05,2.84449851668153e-05,"ENSG00000048392/ENSG00000075218/ENSG00000087586/ENSG00000101843/ENSG00000105373/ENSG00000111276/ENSG00000112378/ENSG00000115268/ENSG00000124216/ENSG00000124762/ENSG00000125691/ENSG00000130766/ENSG00000131080/ENSG00000132507/ENSG00000141510/ENSG00000142676/ENSG00000145632/ENSG00000163132/ENSG00000164054/ENSG00000168209/ENSG00000170855/ENSG00000173846/ENSG00000174307/ENSG00000177595/ENSG00000181026/ENSG00000185088/ENSG00000196586/ENSG00000198369/ENSG00000204463",29,101
"GO:0051304","GO:0051304","chromosome separation",0.0167597765363128,"82/20772",1.52558709868933e-07,3.24363287752102e-05,2.89058608172716e-05,"ENSG00000010292/ENSG00000070770/ENSG00000089685/ENSG00000101266/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",18,372
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation",0.0139664804469274,"59/20772",2.13922456692681e-07,4.37986422443385e-05,3.90314657825242e-05,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,532
"GO:0007059","GO:0007059","chromosome segregation",0.0502793296089385,"499/20772",2.43218020737202e-07,4.80181863798305e-05,4.27917419943649e-05,"ENSG00000010292/ENSG00000011243/ENSG00000013810/ENSG00000070770/ENSG00000075188/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000096063/ENSG00000100814/ENSG00000101266/ENSG00000101367/ENSG00000101447/ENSG00000104884/ENSG00000105146/ENSG00000112742/ENSG00000114346/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000119408/ENSG00000120129/ENSG00000121579/ENSG00000121957/ENSG00000123485/ENSG00000126226/ENSG00000128944/ENSG00000131462/ENSG00000131747/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000141696/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000148773/ENSG00000149273/ENSG00000153044/ENSG00000157456/ENSG00000161800/ENSG00000161888/ENSG00000164109/ENSG00000164611/ENSG00000164949/ENSG00000166851/ENSG00000167513/ENSG00000168061/ENSG00000169679/ENSG00000175063/ENSG00000182504/ENSG00000204463/ENSG00000204899",54,1
"GO:0043434","GO:0043434","response to peptide hormone",0.0465549348230912,"449/20772",2.85687870704915e-07,5.44580189398887e-05,4.85306437349911e-05,"ENSG00000050820/ENSG00000070785/ENSG00000100650/ENSG00000101255/ENSG00000102265/ENSG00000105639/ENSG00000108840/ENSG00000111144/ENSG00000111199/ENSG00000111276/ENSG00000112062/ENSG00000113739/ENSG00000114353/ENSG00000116350/ENSG00000119718/ENSG00000120738/ENSG00000125084/ENSG00000126561/ENSG00000128564/ENSG00000130513/ENSG00000130522/ENSG00000130707/ENSG00000130766/ENSG00000133639/ENSG00000136160/ENSG00000137642/ENSG00000138796/ENSG00000159388/ENSG00000160685/ENSG00000162551/ENSG00000163558/ENSG00000163884/ENSG00000168710/ENSG00000169174/ENSG00000170345/ENSG00000170852/ENSG00000172270/ENSG00000174669/ENSG00000176387/ENSG00000179091/ENSG00000180176/ENSG00000184163/ENSG00000185650/ENSG00000185950/ENSG00000186480/ENSG00000196396/ENSG00000233608/ENSG00000242372/ENSG00000254087/ENSG00000277586",50,2
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore",0.0121042830540037,"46/20772",3.62374895131809e-07,6.67736140096213e-05,5.95057722532233e-05,"ENSG00000089685/ENSG00000101367/ENSG00000105146/ENSG00000114346/ENSG00000117650/ENSG00000128944/ENSG00000134057/ENSG00000134690/ENSG00000142945/ENSG00000143228/ENSG00000161800/ENSG00000161888/ENSG00000167513",13,654
"GO:0140014","GO:0140014","mitotic nuclear division",0.0363128491620112,"315/20772",4.10203889648527e-07,7.31486161928083e-05,6.51868999509374e-05,"ENSG00000010292/ENSG00000011243/ENSG00000060069/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000101367/ENSG00000105146/ENSG00000108106/ENSG00000111276/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000120129/ENSG00000121579/ENSG00000126226/ENSG00000128944/ENSG00000131462/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000138798/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000148773/ENSG00000161800/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000167657/ENSG00000169679/ENSG00000175063/ENSG00000176170/ENSG00000182504/ENSG00000204899",39,20
"GO:0051306","GO:0051306","mitotic sister chromatid separation",0.0139664804469274,"62/20772",4.31248819462027e-07,7.44982335620651e-05,6.63896208908646e-05,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,533
"GO:0051983","GO:0051983","regulation of chromosome segregation",0.021415270018622,"136/20772",4.80623979829933e-07,8.05117988030263e-05,7.17486515344206e-05,"ENSG00000010292/ENSG00000013810/ENSG00000070770/ENSG00000089685/ENSG00000101266/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000119408/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000148773/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000175063",23,214
"GO:0007052","GO:0007052","mitotic spindle organization",0.0223463687150838,"148/20772",6.04757342232053e-07,9.83264290546703e-05,8.76242836422913e-05,"ENSG00000013810/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000105146/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000119383/ENSG00000119408/ENSG00000121957/ENSG00000131462/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000143228/ENSG00000145632/ENSG00000153044/ENSG00000161800/ENSG00000166851/ENSG00000175216/ENSG00000182504/ENSG00000204899",24,183
"GO:0051784","GO:0051784","negative regulation of nuclear division",0.0139664804469274,"64/20772",6.70829127627021e-07,0.000105952669072062,9.442046067051e-05,"ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679",15,534
"GO:0000070","GO:0000070","mitotic sister chromatid segregation",0.0279329608938547,"217/20772",8.84720774260396e-07,0.000135853790003096,0.000121067053319844,"ENSG00000010292/ENSG00000011243/ENSG00000088325/ENSG00000089685/ENSG00000101367/ENSG00000105146/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000120129/ENSG00000121579/ENSG00000126226/ENSG00000128944/ENSG00000131462/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000161800/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000182504/ENSG00000204899",30,94
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly",0.0446927374301676,"445/20772",1.23842012294358e-06,0.000185026660530597,0.000164887800152943,"ENSG00000011638/ENSG00000053372/ENSG00000075618/ENSG00000078114/ENSG00000083845/ENSG00000087586/ENSG00000088325/ENSG00000089009/ENSG00000089685/ENSG00000092054/ENSG00000101367/ENSG00000105048/ENSG00000105146/ENSG00000105373/ENSG00000115163/ENSG00000115268/ENSG00000117399/ENSG00000117650/ENSG00000119408/ENSG00000121957/ENSG00000123374/ENSG00000128591/ENSG00000130520/ENSG00000134001/ENSG00000134690/ENSG00000142676/ENSG00000145632/ENSG00000147403/ENSG00000147894/ENSG00000149273/ENSG00000153044/ENSG00000157456/ENSG00000161800/ENSG00000162004/ENSG00000164587/ENSG00000166004/ENSG00000166851/ENSG00000168028/ENSG00000168061/ENSG00000175183/ENSG00000181163/ENSG00000182504/ENSG00000183283/ENSG00000185088/ENSG00000204842/ENSG00000204899/ENSG00000233927/ENSG00000242372",48,3
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",0.0409683426443203,"394/20772",1.35826564062524e-06,0.000193946718184717,0.000172836971799923,"ENSG00000015475/ENSG00000048392/ENSG00000075218/ENSG00000087586/ENSG00000089685/ENSG00000097046/ENSG00000101773/ENSG00000104884/ENSG00000105373/ENSG00000110092/ENSG00000111276/ENSG00000112742/ENSG00000113328/ENSG00000116670/ENSG00000117399/ENSG00000119408/ENSG00000120129/ENSG00000123374/ENSG00000124762/ENSG00000126226/ENSG00000126803/ENSG00000134057/ENSG00000134690/ENSG00000141510/ENSG00000143228/ENSG00000144635/ENSG00000145632/ENSG00000154734/ENSG00000159593/ENSG00000161888/ENSG00000164109/ENSG00000166483/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000170312/ENSG00000170855/ENSG00000173846/ENSG00000175063/ENSG00000177595/ENSG00000181817/ENSG00000182247/ENSG00000185088/ENSG00000185650",44,9
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.0074487895716946,"18/20772",1.36829269341606e-06,0.000193946718184717,0.000172836971799923,"ENSG00000075218/ENSG00000111276/ENSG00000124762/ENSG00000141510/ENSG00000145632/ENSG00000170855/ENSG00000173846/ENSG00000177595",8,1131
"GO:0051783","GO:0051783","regulation of nuclear division",0.0223463687150838,"155/20772",1.42533462065451e-06,0.000196981244574453,0.000175541211175345,"ENSG00000087586/ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000120129/ENSG00000120149/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000138798/ENSG00000143228/ENSG00000144635/ENSG00000148773/ENSG00000161888/ENSG00000163132/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000167657/ENSG00000169679/ENSG00000176170/ENSG00000181773",24,184
"GO:0098813","GO:0098813","nuclear chromosome segregation",0.0400372439478585,"384/20772",1.6628785892982e-06,0.000220053090008578,0.000196101847292281,"ENSG00000010292/ENSG00000011243/ENSG00000013810/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000100814/ENSG00000101367/ENSG00000101447/ENSG00000105146/ENSG00000112742/ENSG00000114346/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000119408/ENSG00000120129/ENSG00000121579/ENSG00000126226/ENSG00000128944/ENSG00000131462/ENSG00000131747/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000141696/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000157456/ENSG00000161800/ENSG00000161888/ENSG00000164109/ENSG00000164611/ENSG00000164949/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000175063/ENSG00000182504/ENSG00000204463/ENSG00000204899",43,11
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",0.0195530726256983,"125/20772",1.67189395447907e-06,0.000220053090008578,0.000196101847292281,"ENSG00000087586/ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000138798/ENSG00000143228/ENSG00000144635/ENSG00000148773/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000167657/ENSG00000169679/ENSG00000176170",21,262
"GO:0000819","GO:0000819","sister chromatid segregation",0.031657355679702,"272/20772",1.79877487880209e-06,0.000231247151860883,0.000206077513654683,"ENSG00000010292/ENSG00000011243/ENSG00000013810/ENSG00000088325/ENSG00000089685/ENSG00000101367/ENSG00000105146/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000117650/ENSG00000119408/ENSG00000120129/ENSG00000121579/ENSG00000126226/ENSG00000128944/ENSG00000131462/ENSG00000131747/ENSG00000132341/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000142945/ENSG00000143228/ENSG00000144635/ENSG00000161800/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000175063/ENSG00000182504/ENSG00000204899",34,48
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.0167597765363128,"98/20772",2.45053587130782e-06,0.000307876415831583,0.000274366217170349,"ENSG00000013810/ENSG00000089685/ENSG00000112742/ENSG00000116670/ENSG00000117399/ENSG00000119408/ENSG00000120129/ENSG00000126226/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000144635/ENSG00000161888/ENSG00000164109/ENSG00000166851/ENSG00000167513/ENSG00000169679/ENSG00000175063",18,373
"GO:0009060","GO:0009060","aerobic respiration",0.0270018621973929,"219/20772",3.23138630885026e-06,0.000396957855896094,0.000353751764337291,"ENSG00000009950/ENSG00000015475/ENSG00000102125/ENSG00000105373/ENSG00000110955/ENSG00000111199/ENSG00000112695/ENSG00000114956/ENSG00000115944/ENSG00000117118/ENSG00000127184/ENSG00000131143/ENSG00000131828/ENSG00000134057/ENSG00000136003/ENSG00000137288/ENSG00000140740/ENSG00000145494/ENSG00000146701/ENSG00000160194/ENSG00000164258/ENSG00000168653/ENSG00000170312/ENSG00000172340/ENSG00000179091/ENSG00000182199/ENSG00000204370/ENSG00000241468/ENSG00000248746",29,102
"GO:0018209","GO:0018209","peptidyl-serine modification",0.0363128491620112,"343/20772",3.46442035273549e-06,0.000416332950215692,0.000371018014892497,"ENSG00000009950/ENSG00000060237/ENSG00000070087/ENSG00000070770/ENSG00000087095/ENSG00000087586/ENSG00000095370/ENSG00000096384/ENSG00000097046/ENSG00000100034/ENSG00000101266/ENSG00000105287/ENSG00000112062/ENSG00000112715/ENSG00000112742/ENSG00000116670/ENSG00000116717/ENSG00000119408/ENSG00000120539/ENSG00000123374/ENSG00000130822/ENSG00000136810/ENSG00000141480/ENSG00000143575/ENSG00000145349/ENSG00000145423/ENSG00000145632/ENSG00000148053/ENSG00000163558/ENSG00000166848/ENSG00000166851/ENSG00000168078/ENSG00000168209/ENSG00000170312/ENSG00000173376/ENSG00000180370/ENSG00000182492/ENSG00000183943/ENSG00000204628",39,21
