"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0526315789473684,"432/20772",7.54727068313218e-06,0.00280886635733403,0.0025415433988067,"ENSG00000050165/ENSG00000090539/ENSG00000101220/ENSG00000101665/ENSG00000104332/ENSG00000106799/ENSG00000108175/ENSG00000109762/ENSG00000114739/ENSG00000119699/ENSG00000124813/ENSG00000127445/ENSG00000136044/ENSG00000136352/ENSG00000140479/ENSG00000141052/ENSG00000141622/ENSG00000147162/ENSG00000154803/ENSG00000164120/ENSG00000164619/ENSG00000164690/ENSG00000176396/ENSG00000182175/ENSG00000197415/ENSG00000204217/ENSG00000243709/ENSG00000251493",28,7
"GO:0030278","GO:0030278","regulation of ossification",0.0263157894736842,"133/20772",8.28518069448682e-06,0.00280886635733403,0.0025415433988067,"ENSG00000046653/ENSG00000101665/ENSG00000104332/ENSG00000114739/ENSG00000115353/ENSG00000124813/ENSG00000129167/ENSG00000134569/ENSG00000162496/ENSG00000162552/ENSG00000170989/ENSG00000186350/ENSG00000188763/ENSG00000204217",14,100
"GO:0001570","GO:0001570","vasculogenesis",0.0206766917293233,"83/20772",8.55960212033343e-06,0.00280886635733403,0.0025415433988067,"ENSG00000108175/ENSG00000112531/ENSG00000131477/ENSG00000132669/ENSG00000141052/ENSG00000144476/ENSG00000148053/ENSG00000164683/ENSG00000164690/ENSG00000169946/ENSG00000248329",11,206
"GO:0050767","GO:0050767","regulation of neurogenesis",0.0507518796992481,"416/20772",1.06930287417189e-05,0.0032583186151552,0.00294822078164535,"ENSG00000006042/ENSG00000040341/ENSG00000058404/ENSG00000090932/ENSG00000115310/ENSG00000121966/ENSG00000125820/ENSG00000131914/ENSG00000134569/ENSG00000136044/ENSG00000139352/ENSG00000140538/ENSG00000144579/ENSG00000146426/ENSG00000148053/ENSG00000148826/ENSG00000150764/ENSG00000157404/ENSG00000164683/ENSG00000164690/ENSG00000164850/ENSG00000166450/ENSG00000177169/ENSG00000187122/ENSG00000189431/ENSG00000204217/ENSG00000257923",27,9
"GO:0009953","GO:0009953","dorsal/ventral pattern formation",0.0225563909774436,"102/20772",1.17261017672693e-05,0.00333490334261139,0.0030175168547773,"ENSG00000090539/ENSG00000104332/ENSG00000111087/ENSG00000125820/ENSG00000134569/ENSG00000136352/ENSG00000139352/ENSG00000139445/ENSG00000157796/ENSG00000164690/ENSG00000168487/ENSG00000185920",12,155
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway",0.0263157894736842,"143/20772",1.90563720343808e-05,0.00508090519366679,0.00459734975329437,"ENSG00000050165/ENSG00000065717/ENSG00000102119/ENSG00000104332/ENSG00000109062/ENSG00000111087/ENSG00000120332/ENSG00000134569/ENSG00000134982/ENSG00000140332/ENSG00000140807/ENSG00000150907/ENSG00000162998/ENSG00000164690",14,101
"GO:0003007","GO:0003007","heart morphogenesis",0.037593984962406,"268/20772",2.09952497945553e-05,0.00526857268373958,0.00476715671805785,"ENSG00000101665/ENSG00000106799/ENSG00000108175/ENSG00000109472/ENSG00000115310/ENSG00000127418/ENSG00000130558/ENSG00000130700/ENSG00000134982/ENSG00000139445/ENSG00000154099/ENSG00000162496/ENSG00000162738/ENSG00000164683/ENSG00000164690/ENSG00000169946/ENSG00000170989/ENSG00000185920/ENSG00000204217/ENSG00000243709",20,33
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus",0.0394736842105263,"294/20772",2.52849374141772e-05,0.00533020817719628,0.00482292629254047,"ENSG00000050165/ENSG00000101220/ENSG00000101665/ENSG00000104332/ENSG00000106799/ENSG00000108175/ENSG00000109762/ENSG00000119699/ENSG00000127445/ENSG00000134532/ENSG00000136044/ENSG00000136352/ENSG00000140443/ENSG00000141052/ENSG00000147162/ENSG00000154803/ENSG00000162552/ENSG00000164120/ENSG00000176396/ENSG00000197415/ENSG00000243709",21,25
"GO:0007018","GO:0007018","microtubule-based movement",0.0507518796992481,"437/20772",2.5599709168492e-05,0.00533020817719628,0.00482292629254047,"ENSG00000004838/ENSG00000032742/ENSG00000034239/ENSG00000040341/ENSG00000058668/ENSG00000088727/ENSG00000089101/ENSG00000092850/ENSG00000109062/ENSG00000115353/ENSG00000118690/ENSG00000118965/ENSG00000120051/ENSG00000123977/ENSG00000143126/ENSG00000147642/ENSG00000154099/ENSG00000157796/ENSG00000160345/ENSG00000163482/ENSG00000166171/ENSG00000167552/ENSG00000181378/ENSG00000197557/ENSG00000204104/ENSG00000213123/ENSG00000256061",27,10
"GO:0060541","GO:0060541","respiratory system development",0.0338345864661654,"228/20772",2.56114410315553e-05,0.00533020817719628,0.00482292629254047,"ENSG00000075275/ENSG00000103196/ENSG00000111087/ENSG00000114739/ENSG00000119699/ENSG00000124193/ENSG00000127418/ENSG00000136327/ENSG00000136352/ENSG00000136720/ENSG00000139352/ENSG00000141052/ENSG00000154099/ENSG00000164690/ENSG00000169946/ENSG00000171476/ENSG00000176788/ENSG00000204217",18,49
"GO:0072001","GO:0072001","renal system development",0.0432330827067669,"341/20772",2.62387181718523e-05,0.00533020817719628,0.00482292629254047,"ENSG00000032742/ENSG00000101665/ENSG00000103449/ENSG00000104332/ENSG00000106799/ENSG00000114739/ENSG00000116962/ENSG00000121361/ENSG00000128567/ENSG00000131914/ENSG00000134569/ENSG00000141052/ENSG00000154803/ENSG00000162552/ENSG00000162738/ENSG00000164120/ENSG00000164619/ENSG00000164690/ENSG00000176788/ENSG00000185920/ENSG00000204104/ENSG00000251493/ENSG00000272398",23,17
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.0357142857142857,"251/20772",2.76121407410583e-05,0.00535424510915248,0.00484467560274931,"ENSG00000006638/ENSG00000058668/ENSG00000078549/ENSG00000109062/ENSG00000112164/ENSG00000113262/ENSG00000116329/ENSG00000124493/ENSG00000131477/ENSG00000156049/ENSG00000163873/ENSG00000164850/ENSG00000165029/ENSG00000166573/ENSG00000170989/ENSG00000179546/ENSG00000180264/ENSG00000196277/ENSG00000215644",19,41
"GO:0035082","GO:0035082","axoneme assembly",0.0206766917293233,"95/20772",3.14149123098405e-05,0.0058267833005991,0.00527224180504279,"ENSG00000004838/ENSG00000034239/ENSG00000092850/ENSG00000118690/ENSG00000120051/ENSG00000123977/ENSG00000154099/ENSG00000160345/ENSG00000163482/ENSG00000181378/ENSG00000256061",11,207
"GO:0071559","GO:0071559","response to transforming growth factor beta",0.0394736842105263,"300/20772",3.40433616329372e-05,0.00605120753025458,0.00547530732929739,"ENSG00000050165/ENSG00000101220/ENSG00000101665/ENSG00000104332/ENSG00000106799/ENSG00000108175/ENSG00000109762/ENSG00000119699/ENSG00000127445/ENSG00000134532/ENSG00000136044/ENSG00000136352/ENSG00000140443/ENSG00000141052/ENSG00000147162/ENSG00000154803/ENSG00000162552/ENSG00000164120/ENSG00000176396/ENSG00000197415/ENSG00000243709",21,26
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus",0.0451127819548872,"372/20772",3.61103573391934e-05,0.00615963666491031,0.00557341714171444,"ENSG00000050165/ENSG00000058668/ENSG00000090539/ENSG00000101220/ENSG00000101665/ENSG00000104332/ENSG00000109762/ENSG00000112562/ENSG00000119699/ENSG00000124813/ENSG00000127445/ENSG00000136352/ENSG00000140479/ENSG00000141052/ENSG00000141622/ENSG00000147162/ENSG00000154803/ENSG00000162552/ENSG00000164619/ENSG00000176396/ENSG00000182175/ENSG00000197415/ENSG00000204217/ENSG00000251493",24,15
"GO:0007224","GO:0007224","smoothened signaling pathway",0.0263157894736842,"152/20772",3.78025787779259e-05,0.00615963666491031,0.00557341714171444,"ENSG00000069667/ENSG00000104332/ENSG00000109113/ENSG00000111087/ENSG00000117425/ENSG00000124813/ENSG00000125820/ENSG00000127334/ENSG00000140474/ENSG00000157796/ENSG00000163482/ENSG00000164690/ENSG00000167552/ENSG00000185920",14,102
"GO:0007411","GO:0007411","axon guidance",0.0338345864661654,"236/20772",4.0428932634198e-05,0.00615963666491031,0.00557341714171444,"ENSG00000011009/ENSG00000018236/ENSG00000044524/ENSG00000101856/ENSG00000106123/ENSG00000134115/ENSG00000136352/ENSG00000141622/ENSG00000146013/ENSG00000149294/ENSG00000163531/ENSG00000164690/ENSG00000169750/ENSG00000174684/ENSG00000185920/ENSG00000187122/ENSG00000204217/ENSG00000251493",18,50
"GO:0097485","GO:0097485","neuron projection guidance",0.0338345864661654,"236/20772",4.0428932634198e-05,0.00615963666491031,0.00557341714171444,"ENSG00000011009/ENSG00000018236/ENSG00000044524/ENSG00000101856/ENSG00000106123/ENSG00000134115/ENSG00000136352/ENSG00000141622/ENSG00000146013/ENSG00000149294/ENSG00000163531/ENSG00000164690/ENSG00000169750/ENSG00000174684/ENSG00000185920/ENSG00000187122/ENSG00000204217/ENSG00000251493",18,51
"GO:0001822","GO:0001822","kidney development",0.0413533834586466,"331/20772",4.87311264347809e-05,0.00716851673692329,0.00648628096683636,"ENSG00000032742/ENSG00000101665/ENSG00000103449/ENSG00000104332/ENSG00000106799/ENSG00000114739/ENSG00000116962/ENSG00000121361/ENSG00000128567/ENSG00000131914/ENSG00000134569/ENSG00000154803/ENSG00000162552/ENSG00000162738/ENSG00000164120/ENSG00000164619/ENSG00000164690/ENSG00000176788/ENSG00000185920/ENSG00000204104/ENSG00000251493/ENSG00000272398",22,20
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway",0.0357142857142857,"267/20772",6.39640103183512e-05,0.00908510507458465,0.00822046544488907,"ENSG00000050165/ENSG00000065717/ENSG00000102119/ENSG00000104332/ENSG00000109062/ENSG00000111087/ENSG00000120332/ENSG00000127445/ENSG00000134569/ENSG00000134982/ENSG00000140332/ENSG00000140807/ENSG00000150907/ENSG00000162998/ENSG00000164690/ENSG00000171056/ENSG00000187123/ENSG00000188763/ENSG00000234616",19,42
"GO:0048709","GO:0048709","oligodendrocyte differentiation",0.0206766917293233,"103/20772",6.67742535265723e-05,0.00908510507458465,0.00822046544488907,"ENSG00000006042/ENSG00000018236/ENSG00000046653/ENSG00000121966/ENSG00000124920/ENSG00000125820/ENSG00000136352/ENSG00000139352/ENSG00000148053/ENSG00000148826/ENSG00000164690",11,208
"GO:0030324","GO:0030324","lung development",0.0300751879699248,"202/20772",6.84952574535387e-05,0.00908510507458465,0.00822046544488907,"ENSG00000075275/ENSG00000103196/ENSG00000111087/ENSG00000114739/ENSG00000119699/ENSG00000124193/ENSG00000136327/ENSG00000136352/ENSG00000136720/ENSG00000139352/ENSG00000141052/ENSG00000154099/ENSG00000164690/ENSG00000169946/ENSG00000171476/ENSG00000204217",16,67
"GO:0021513","GO:0021513","spinal cord dorsal/ventral patterning",0.0093984962406015,"18/20772",7.02785905910205e-05,0.00908510507458465,0.00822046544488907,"ENSG00000090539/ENSG00000125820/ENSG00000139352/ENSG00000139445/ENSG00000164690",5,778
"GO:0001764","GO:0001764","neuron migration",0.0281954887218045,"183/20772",7.79729636914921e-05,0.0097003967351235,0.00877719910866777,"ENSG00000058404/ENSG00000075275/ENSG00000077279/ENSG00000108175/ENSG00000120332/ENSG00000121966/ENSG00000136352/ENSG00000139352/ENSG00000140538/ENSG00000143126/ENSG00000146013/ENSG00000148053/ENSG00000167552/ENSG00000215397/ENSG00000256061",15,82
"GO:0021510","GO:0021510","spinal cord development",0.0206766917293233,"105/20772",7.96685373350946e-05,0.0097003967351235,0.00877719910866777,"ENSG00000090539/ENSG00000117569/ENSG00000122859/ENSG00000125820/ENSG00000139352/ENSG00000139445/ENSG00000164690/ENSG00000171956/ENSG00000177732/ENSG00000185920/ENSG00000187122",11,209
"GO:0001578","GO:0001578","microtubule bundle formation",0.0225563909774436,"124/20772",8.31416507288158e-05,0.0097003967351235,0.00877719910866777,"ENSG00000004838/ENSG00000034239/ENSG00000077274/ENSG00000092850/ENSG00000118690/ENSG00000120051/ENSG00000123977/ENSG00000154099/ENSG00000160345/ENSG00000163482/ENSG00000181378/ENSG00000256061",12,156
"GO:0060485","GO:0060485","mesenchyme development",0.0413533834586466,"344/20772",8.59716601263991e-05,0.0097003967351235,0.00877719910866777,"ENSG00000044524/ENSG00000090932/ENSG00000101665/ENSG00000104332/ENSG00000106799/ENSG00000115310/ENSG00000119699/ENSG00000125798/ENSG00000130558/ENSG00000130700/ENSG00000134982/ENSG00000136352/ENSG00000162344/ENSG00000162552/ENSG00000162998/ENSG00000164683/ENSG00000164690/ENSG00000169946/ENSG00000176542/ENSG00000176788/ENSG00000204217/ENSG00000251493",22,21
"GO:0030323","GO:0030323","respiratory tube development",0.0300751879699248,"206/20772",8.64076596190092e-05,0.0097003967351235,0.00877719910866777,"ENSG00000075275/ENSG00000103196/ENSG00000111087/ENSG00000114739/ENSG00000119699/ENSG00000124193/ENSG00000136327/ENSG00000136352/ENSG00000136720/ENSG00000139352/ENSG00000141052/ENSG00000154099/ENSG00000164690/ENSG00000169946/ENSG00000171476/ENSG00000204217",16,68
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway",0.018796992481203,"91/20772",0.000111826919086028,0.0116472997123632,0.010538813148083,"ENSG00000069667/ENSG00000104332/ENSG00000109113/ENSG00000111087/ENSG00000117425/ENSG00000124813/ENSG00000140474/ENSG00000163482/ENSG00000164690/ENSG00000185920",10,262
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation",0.018796992481203,"91/20772",0.000111826919086028,0.0116472997123632,0.010538813148083,"ENSG00000111087/ENSG00000117569/ENSG00000132688/ENSG00000136044/ENSG00000139352/ENSG00000150907/ENSG00000164690/ENSG00000188763/ENSG00000189431/ENSG00000198846",10,263
"GO:0019218","GO:0019218","regulation of steroid metabolic process",0.0206766917293233,"109/20772",0.000111940761417461,0.0116472997123632,0.010538813148083,"ENSG00000050165/ENSG00000069667/ENSG00000118137/ENSG00000131781/ENSG00000140443/ENSG00000140943/ENSG00000157404/ENSG00000160179/ENSG00000162344/ENSG00000162552/ENSG00000163453",11,210
"GO:0021511","GO:0021511","spinal cord patterning",0.0093984962406015,"20/20772",0.000121891220348484,0.0122996045237825,0.0111290373797001,"ENSG00000090539/ENSG00000125820/ENSG00000139352/ENSG00000139445/ENSG00000164690",5,779
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway",0.0169172932330827,"75/20772",0.000123976323141736,0.0122996045237825,0.0111290373797001,"ENSG00000075275/ENSG00000104332/ENSG00000111432/ENSG00000140807/ENSG00000143126/ENSG00000162552/ENSG00000162738/ENSG00000162998/ENSG00000188763",9,321
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway",0.0319548872180451,"237/20772",0.000139308332739274,0.0135065760787668,0.0122211400993999,"ENSG00000050165/ENSG00000101220/ENSG00000101665/ENSG00000106799/ENSG00000108175/ENSG00000109762/ENSG00000119699/ENSG00000127445/ENSG00000136044/ENSG00000136352/ENSG00000141052/ENSG00000147162/ENSG00000154803/ENSG00000164120/ENSG00000176396/ENSG00000197415/ENSG00000243709",17,60
"GO:0061351","GO:0061351","neural precursor cell proliferation",0.0244360902255639,"153/20772",0.000161274648931406,0.0152888367186973,0.0138337809972273,"ENSG00000069667/ENSG00000111087/ENSG00000117569/ENSG00000132688/ENSG00000134532/ENSG00000136044/ENSG00000139352/ENSG00000150764/ENSG00000150907/ENSG00000164690/ENSG00000188763/ENSG00000189431/ENSG00000198846",13,129
"GO:0014003","GO:0014003","oligodendrocyte development",0.0131578947368421,"47/20772",0.000179804565507544,0.0166749190533735,0.0150879483230243,"ENSG00000018236/ENSG00000046653/ENSG00000124920/ENSG00000125820/ENSG00000139352/ENSG00000148826/ENSG00000164690",7,507
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway",0.0263157894736842,"181/20772",0.000245775030805095,0.0223080059875433,0.0201849280618652,"ENSG00000050165/ENSG00000065717/ENSG00000102119/ENSG00000104332/ENSG00000109062/ENSG00000111087/ENSG00000120332/ENSG00000134569/ENSG00000134982/ENSG00000140332/ENSG00000140807/ENSG00000150907/ENSG00000162998/ENSG00000164690",14,103
"GO:0036158","GO:0036158","outer dynein arm assembly",0.0093984962406015,"24/20772",0.00030704229232282,0.0267423278730533,0.0241972305649287,"ENSG00000004838/ENSG00000034239/ENSG00000123977/ENSG00000154099/ENSG00000256061",5,780
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway",0.0394736842105263,"351/20772",0.000307166916497799,0.0267423278730533,0.0241972305649287,"ENSG00000050165/ENSG00000065717/ENSG00000102119/ENSG00000103449/ENSG00000104332/ENSG00000109062/ENSG00000111087/ENSG00000120332/ENSG00000127445/ENSG00000134569/ENSG00000134982/ENSG00000140332/ENSG00000140807/ENSG00000150764/ENSG00000150907/ENSG00000162998/ENSG00000164690/ENSG00000171056/ENSG00000187123/ENSG00000188763/ENSG00000234616",21,27
"GO:0055123","GO:0055123","digestive system development",0.0244360902255639,"165/20772",0.000339162684754175,0.0289373602632262,0.0261833592630223,"ENSG00000103449/ENSG00000104332/ENSG00000111087/ENSG00000114739/ENSG00000119699/ENSG00000125820/ENSG00000130700/ENSG00000139352/ENSG00000141052/ENSG00000154099/ENSG00000157404/ENSG00000157796/ENSG00000164690",13,130
"GO:0090385","GO:0090385","phagosome-lysosome fusion",0.0075187969924812,"14/20772",0.000347121372045943,0.0290356818264312,0.026272323452889,"ENSG00000109113/ENSG00000127419/ENSG00000139832/ENSG00000151445",4,1008
"GO:0048705","GO:0048705","skeletal system morphogenesis",0.0300751879699248,"234/20772",0.000371433351565022,0.0304718207264689,0.0275717834046343,"ENSG00000068078/ENSG00000104332/ENSG00000106799/ENSG00000114739/ENSG00000119699/ENSG00000124813/ENSG00000134532/ENSG00000143570/ENSG00000157796/ENSG00000162496/ENSG00000164946/ENSG00000167522/ENSG00000168487/ENSG00000181652/ENSG00000196739/ENSG00000204217",16,69
"GO:0035270","GO:0035270","endocrine system development",0.0225563909774436,"147/20772",0.000412083332347594,0.0331688206753742,0.0300121068464474,"ENSG00000050165/ENSG00000103449/ENSG00000106799/ENSG00000111087/ENSG00000118137/ENSG00000125798/ENSG00000125820/ENSG00000136352/ENSG00000139352/ENSG00000148826/ENSG00000162552/ENSG00000164690",12,157
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway",0.0112781954887218,"39/20772",0.00043636714678612,0.0344730045961035,0.031192170122119,"ENSG00000104332/ENSG00000109113/ENSG00000111087/ENSG00000140474/ENSG00000163482/ENSG00000164690",6,627
"GO:0061053","GO:0061053","somite development",0.0169172932330827,"89/20772",0.000457550290748371,0.0347443889156602,0.0314377264919007,"ENSG00000090932/ENSG00000104332/ENSG00000140807/ENSG00000157796/ENSG00000162552/ENSG00000162998/ENSG00000164690/ENSG00000171956/ENSG00000185920",9,322
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway",0.0075187969924812,"15/20772",0.000463801104777642,0.0347443889156602,0.0314377264919007,"ENSG00000113262/ENSG00000124493/ENSG00000163873/ENSG00000196277",4,1009
"GO:0071772","GO:0071772","response to BMP",0.0263157894736842,"193/20772",0.000472380346251357,0.0347443889156602,0.0314377264919007,"ENSG00000090539/ENSG00000101665/ENSG00000104332/ENSG00000114739/ENSG00000119699/ENSG00000124813/ENSG00000130700/ENSG00000140479/ENSG00000141622/ENSG00000164619/ENSG00000182175/ENSG00000204217/ENSG00000243709/ENSG00000251493",14,104
"GO:0071773","GO:0071773","cellular response to BMP stimulus",0.0263157894736842,"193/20772",0.000472380346251357,0.0347443889156602,0.0314377264919007,"ENSG00000090539/ENSG00000101665/ENSG00000104332/ENSG00000114739/ENSG00000119699/ENSG00000124813/ENSG00000130700/ENSG00000140479/ENSG00000141622/ENSG00000164619/ENSG00000182175/ENSG00000204217/ENSG00000243709/ENSG00000251493",14,105
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation",0.0131578947368421,"55/20772",0.000486430368325976,0.0351713890047223,0.0318240885040385,"ENSG00000111087/ENSG00000132688/ENSG00000139352/ENSG00000164690/ENSG00000188763/ENSG00000189431/ENSG00000198846",7,508
"GO:0070286","GO:0070286","axonemal dynein complex assembly",0.0112781954887218,"40/20772",0.000502393964561285,0.0357202108803074,0.032320678386776,"ENSG00000004838/ENSG00000034239/ENSG00000092850/ENSG00000123977/ENSG00000154099/ENSG00000256061",6,628
"GO:0048565","GO:0048565","digestive tract development",0.0225563909774436,"152/20772",0.000557436038717266,0.0389839695273419,0.0352738214663713,"ENSG00000103449/ENSG00000104332/ENSG00000111087/ENSG00000114739/ENSG00000119699/ENSG00000125820/ENSG00000130700/ENSG00000139352/ENSG00000141052/ENSG00000154099/ENSG00000157404/ENSG00000164690",12,158
"GO:0060840","GO:0060840","artery development",0.018796992481203,"111/20772",0.000569204920533912,0.0391649708225431,0.0354375966654984,"ENSG00000101665/ENSG00000106799/ENSG00000108175/ENSG00000114739/ENSG00000129038/ENSG00000141052/ENSG00000164120/ENSG00000164683/ENSG00000164690/ENSG00000204217",10,264
