"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001649","GO:0001649","osteoblast differentiation","35/753","286/20772",3.28614527874144e-10,6.34478819203155e-08,4.62455100765395e-08,"ENSG00000019549/ENSG00000041982/ENSG00000066468/ENSG00000074047/ENSG00000085741/ENSG00000095739/ENSG00000101384/ENSG00000105810/ENSG00000105996/ENSG00000106571/ENSG00000112773/ENSG00000115641/ENSG00000118785/ENSG00000120149/ENSG00000125845/ENSG00000138685/ENSG00000138795/ENSG00000142627/ENSG00000147655/ENSG00000150630/ENSG00000154342/ENSG00000160712/ENSG00000162551/ENSG00000162552/ENSG00000163273/ENSG00000164932/ENSG00000168646/ENSG00000169884/ENSG00000171223/ENSG00000185386/ENSG00000185885/ENSG00000186188/ENSG00000188064/ENSG00000221869/ENSG00000266524",35
"GO:0001764","GO:0001764","neuron migration","27/753","183/20772",5.64767617400068e-10,1.02048567847653e-07,7.43805455731684e-08,"ENSG00000007372/ENSG00000066032/ENSG00000070808/ENSG00000075213/ENSG00000118257/ENSG00000121966/ENSG00000123307/ENSG00000125492/ENSG00000134369/ENSG00000137285/ENSG00000140538/ENSG00000143032/ENSG00000152192/ENSG00000153234/ENSG00000156687/ENSG00000163508/ENSG00000167601/ENSG00000170370/ENSG00000171450/ENSG00000173376/ENSG00000177468/ENSG00000182168/ENSG00000182968/ENSG00000184144/ENSG00000184845/ENSG00000185551/ENSG00000187094",27
"GO:0007411","GO:0007411","axon guidance","31/753","236/20772",5.89523599119905e-10,1.02048567847653e-07,7.43805455731684e-08,"ENSG00000007372/ENSG00000011201/ENSG00000074047/ENSG00000075213/ENSG00000105996/ENSG00000106571/ENSG00000107731/ENSG00000108231/ENSG00000116106/ENSG00000118257/ENSG00000122877/ENSG00000125266/ENSG00000125848/ENSG00000129116/ENSG00000135333/ENSG00000136535/ENSG00000137285/ENSG00000143355/ENSG00000143869/ENSG00000144857/ENSG00000147862/ENSG00000154134/ENSG00000154342/ENSG00000159556/ENSG00000162761/ENSG00000165588/ENSG00000172020/ENSG00000182168/ENSG00000184144/ENSG00000184347/ENSG00000185008",31
"GO:0097485","GO:0097485","neuron projection guidance","31/753","236/20772",5.89523599119905e-10,1.02048567847653e-07,7.43805455731684e-08,"ENSG00000007372/ENSG00000011201/ENSG00000074047/ENSG00000075213/ENSG00000105996/ENSG00000106571/ENSG00000107731/ENSG00000108231/ENSG00000116106/ENSG00000118257/ENSG00000122877/ENSG00000125266/ENSG00000125848/ENSG00000129116/ENSG00000135333/ENSG00000136535/ENSG00000137285/ENSG00000143355/ENSG00000143869/ENSG00000144857/ENSG00000147862/ENSG00000154134/ENSG00000154342/ENSG00000159556/ENSG00000162761/ENSG00000165588/ENSG00000172020/ENSG00000182168/ENSG00000184144/ENSG00000184347/ENSG00000185008",31
"GO:0031589","GO:0031589","cell-substrate adhesion","42/753","401/20772",7.68427583215213e-10,1.28583548924679e-07,9.37212027809152e-08,"ENSG00000026508/ENSG00000035403/ENSG00000072110/ENSG00000077943/ENSG00000079691/ENSG00000080573/ENSG00000091879/ENSG00000091986/ENSG00000095637/ENSG00000101384/ENSG00000105810/ENSG00000106366/ENSG00000109743/ENSG00000111846/ENSG00000111859/ENSG00000113916/ENSG00000117228/ENSG00000118523/ENSG00000119547/ENSG00000120156/ENSG00000122585/ENSG00000122861/ENSG00000124145/ENSG00000125084/ENSG00000125968/ENSG00000126353/ENSG00000140945/ENSG00000147889/ENSG00000156299/ENSG00000157927/ENSG00000162552/ENSG00000162692/ENSG00000163638/ENSG00000167601/ENSG00000168615/ENSG00000169856/ENSG00000173376/ENSG00000196581/ENSG00000197747/ENSG00000205221/ENSG00000248746/ENSG00000248905",42
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","37/753","325/20772",8.03658775690551e-10,1.30140872708599e-07,9.48562955619815e-08,"ENSG00000019549/ENSG00000066468/ENSG00000075290/ENSG00000085741/ENSG00000095739/ENSG00000105559/ENSG00000106571/ENSG00000106829/ENSG00000111432/ENSG00000115457/ENSG00000115596/ENSG00000116729/ENSG00000120738/ENSG00000125084/ENSG00000125845/ENSG00000134245/ENSG00000135925/ENSG00000136160/ENSG00000138685/ENSG00000138795/ENSG00000138798/ENSG00000139292/ENSG00000146242/ENSG00000146374/ENSG00000147655/ENSG00000153234/ENSG00000154342/ENSG00000162552/ENSG00000164932/ENSG00000165617/ENSG00000168646/ENSG00000169218/ENSG00000169884/ENSG00000171243/ENSG00000183779/ENSG00000188064/ENSG00000213889",37
"GO:0021543","GO:0021543","pallium development","29/753","213/20772",9.06726868472372e-10,1.42242777491603e-07,1.03677059039801e-07,"ENSG00000007372/ENSG00000064309/ENSG00000089116/ENSG00000105810/ENSG00000106571/ENSG00000111262/ENSG00000112333/ENSG00000122585/ENSG00000136535/ENSG00000137267/ENSG00000137285/ENSG00000138772/ENSG00000138795/ENSG00000142700/ENSG00000152977/ENSG00000154342/ENSG00000156925/ENSG00000162761/ENSG00000163508/ENSG00000168389/ENSG00000170370/ENSG00000171450/ENSG00000174469/ENSG00000180176/ENSG00000184486/ENSG00000184845/ENSG00000196092/ENSG00000198914/ENSG00000277586",29
"GO:0048839","GO:0048839","inner ear development","28/753","205/20772",1.64234214019229e-09,2.46394059223546e-07,1.79590218045931e-07,"ENSG00000060718/ENSG00000066468/ENSG00000077943/ENSG00000101384/ENSG00000104327/ENSG00000106571/ENSG00000113721/ENSG00000115507/ENSG00000116106/ENSG00000120756/ENSG00000124145/ENSG00000125084/ENSG00000125845/ENSG00000135547/ENSG00000137203/ENSG00000138685/ENSG00000139292/ENSG00000140538/ENSG00000145864/ENSG00000152977/ENSG00000154342/ENSG00000158055/ENSG00000164932/ENSG00000165474/ENSG00000181965/ENSG00000184254/ENSG00000185483/ENSG00000221869",28
"GO:0061448","GO:0061448","connective tissue development","34/753","289/20772",1.6688043851794e-09,2.46394059223546e-07,1.79590218045931e-07,"ENSG00000019549/ENSG00000026508/ENSG00000060718/ENSG00000085741/ENSG00000106571/ENSG00000107796/ENSG00000109819/ENSG00000112175/ENSG00000113721/ENSG00000118523/ENSG00000120149/ENSG00000120738/ENSG00000125845/ENSG00000133048/ENSG00000134245/ENSG00000137573/ENSG00000138685/ENSG00000143869/ENSG00000147655/ENSG00000147862/ENSG00000150347/ENSG00000156427/ENSG00000156466/ENSG00000159167/ENSG00000160712/ENSG00000163132/ENSG00000163273/ENSG00000164853/ENSG00000168646/ENSG00000169884/ENSG00000182158/ENSG00000188064/ENSG00000213145/ENSG00000221818",34
"GO:0007517","GO:0007517","muscle organ development","39/753","367/20772",2.06860730663057e-09,2.96697390836727e-07,2.16255007454071e-07,"ENSG00000060718/ENSG00000064309/ENSG00000066468/ENSG00000078328/ENSG00000096696/ENSG00000102554/ENSG00000111913/ENSG00000113070/ENSG00000120738/ENSG00000122877/ENSG00000125845/ENSG00000128342/ENSG00000130707/ENSG00000135547/ENSG00000135903/ENSG00000138795/ENSG00000142700/ENSG00000148677/ENSG00000149591/ENSG00000150347/ENSG00000152192/ENSG00000154342/ENSG00000162772/ENSG00000163132/ENSG00000163508/ENSG00000163909/ENSG00000169884/ENSG00000170345/ENSG00000170989/ENSG00000175084/ENSG00000179388/ENSG00000180209/ENSG00000181965/ENSG00000185022/ENSG00000185551/ENSG00000196092/ENSG00000198626/ENSG00000205683/ENSG00000248746",39
