"","fe_info.coord...3.","gene_converter.names.fe_info.coord...3.....ENSEMBL....SYMBOL.."
"ENSG00000185920",-0.784397226879101,"PTCH1"
"ENSG00000105825",-0.533198791770634,"TFPI2"
"ENSG00000171724",0.207487238312075,"VAT1L"
"ENSG00000120885",0.0312818657688139,"CLU"
"ENSG00000269834",-0.141180778092851,"ZNF528-AS1"
"ENSG00000166770",-0.025011001462385,"ZNF667-AS1"
"ENSG00000122691",0.378693993036673,"TWIST1"
"ENSG00000099725",0.155105018267641,"PRKY"
"ENSG00000189182",0.603306295323838,"KRT77"
"ENSG00000054598",0.554257284205334,"FOXC1"
"ENSG00000158966",0.421544591053201,"CACHD1"
"ENSG00000101384",0.169396825062927,"JAG1"
"ENSG00000229847",0.621891281730282,"EMX2OS"
"ENSG00000139865",0.00215572146909507,"TTC6"
"ENSG00000146242",0.741779333891635,"TPBG"
"ENSG00000245532",-0.381530284714946,"NEAT1"
"ENSG00000134369",0.686418527338491,"NAV1"
"ENSG00000177283",-0.441596516948203,"FZD8"
"ENSG00000169245",0.917937856493817,"CXCL10"
"ENSG00000147246",-0.342654681558166,"HTR2C"
"ENSG00000145632",-0.0861131471021649,"PLK2"
"ENSG00000159212",-0.147985282319762,"CLIC6"
"ENSG00000120149",-0.0198092798930506,"MSX2"
"ENSG00000185668",-0.616332309211681,"POU3F1"
"ENSG00000257935",0.542370641525831,NA
"ENSG00000131981",0.0912312576016154,"LGALS3"
"ENSG00000282826",0.0188204320361262,"FRG1CP"
"ENSG00000151892",0.480144060947337,"GFRA1"
"ENSG00000106571",0.555129383924879,"GLI3"
"ENSG00000135333",0.531847100626472,"EPHA7"
"ENSG00000086696",0.629552930128019,"HSD17B2"
"ENSG00000271824",-0.189816557506731,"SMIM32"
"ENSG00000157601",0.293452357333983,"MX1"
"ENSG00000113739",-0.300151733585777,"STC2"
"ENSG00000125845",0.157888474054609,"BMP2"
"ENSG00000184144",0.34760107100743,"CNTN2"
"ENSG00000155093",0.157397789755107,"PTPRN2"
"ENSG00000162998",-0.625462499140235,"FRZB"
"ENSG00000187122",0.167552530542749,"SLIT1"
"ENSG00000122861",-0.13090144007307,"PLAU"
"ENSG00000236502",-0.682483106643939,"SIX3-AS1"
"ENSG00000120129",-0.336201023240823,"DUSP1"
"ENSG00000003436",0.245177174278251,"TFPI"
"ENSG00000198046",-0.0333170826319216,"ZNF667"
"ENSG00000166426",-0.239319098534314,"CRABP1"
"ENSG00000198105",0.00489528424548034,"ZNF248"
"ENSG00000156687",0.641788373440094,"UNC5D"
"ENSG00000125492",0.385039851994881,"BARHL1"
"ENSG00000106333",0.422179480657535,"PCOLCE"
"ENSG00000162772",0.386520731462527,"ATF3"
"ENSG00000115380",0.184065435337821,"EFEMP1"
"ENSG00000154342",-0.0391339553388315,"WNT3A"
"ENSG00000226278",-0.0252951103416425,NA
"ENSG00000106366",-0.315915372047175,"SERPINE1"
"ENSG00000164651",0.47829968087654,"SP8"
"ENSG00000130226",-0.141095938547228,"DPP6"
"ENSG00000144857",0.137519591520747,"BOC"
"ENSG00000165949",0.674832976359079,"IFI27"
"ENSG00000204525",0.119648312893126,"HLA-C"
"ENSG00000170893",0.192095626248265,"TRH"
"ENSG00000139800",0.325587949768037,"ZIC5"
"ENSG00000134531",-0.136684095756314,"EMP1"
"ENSG00000189229",-0.0803681743149047,NA
"ENSG00000225156",-0.253657488180694,NA
"ENSG00000125084",-0.00440387247345767,"WNT1"
"ENSG00000175745",0.640129745528957,"NR2F1"
"ENSG00000138061",0.22329605007837,"CYP1B1"
"ENSG00000180447",0.447943827385512,"GAS1"
"ENSG00000135549",0.417008194550845,"PKIB"
"ENSG00000183145",0.253954980910695,"RIPPLY3"
"ENSG00000134326",0.215054757264633,"CMPK2"
"ENSG00000198692",0.0339100551573354,"EIF1AY"
"ENSG00000111432",0.359494851966755,"FZD10"
"ENSG00000150551",0.262066925441166,"LYPD1"
"ENSG00000135842",0.256218970072461,"NIBAN1"
"ENSG00000155511",0.208176198866313,"GRIA1"
"ENSG00000152402",0.567414036612991,"GUCY1A2"
"ENSG00000091656",0.310599855244203,"ZFHX4"
"ENSG00000164692",-0.326893888683381,"COL1A2"
"ENSG00000137267",0.265663766817357,"TUBB2A"
"ENSG00000241743",-0.222180814901121,NA
"ENSG00000120675",0.629949457042335,"DNAJC15"
"ENSG00000182968",0.581944108973286,"SOX1"
"ENSG00000159263",-0.123195780814906,"SIM2"
"ENSG00000116717",-0.367630577602298,"GADD45A"
"ENSG00000067066",0.511732444071232,"SP100"
"ENSG00000278318",-0.0102187475597313,"ZNF229"
"ENSG00000091986",0.23348341166628,"CCDC80"
"ENSG00000178568",0.672915355012709,"ERBB4"
"ENSG00000100505",-0.0159682900562035,"TRIM9"
"ENSG00000152785",-0.0755259219823653,"BMP3"
"ENSG00000215146",0.0263579400691865,NA
"ENSG00000066382",0.0255447366713333,"MPPED2"
"ENSG00000167785",-0.0529939495911545,"ZNF558"
"ENSG00000078328",0.615776629454978,"RBFOX1"
"ENSG00000163694",-0.0537040832390245,"RBM47"
"ENSG00000164093",0.312603207799251,"PITX2"
"ENSG00000136099",0.270238661636651,"PCDH8"
"ENSG00000064218",0.463074254310278,"DMRT3"
"ENSG00000174963",0.394009440351029,"ZIC4"
"ENSG00000115415",-0.0398235295863,"STAT1"
"ENSG00000088970",-0.559087077870453,"KIZ"
"ENSG00000124785",0.152105660307301,"NRN1"
"ENSG00000127920",-0.0820349746927623,"GNG11"
"ENSG00000255794",0.511234832378016,"RMST"
"ENSG00000164951",0.0545155145865732,"PDP1"
"ENSG00000070193",-0.20523697664164,"FGF10"
"ENSG00000148737",-0.458861698426076,"TCF7L2"
"ENSG00000176165",0.250497783686287,"FOXG1"
"ENSG00000089116",0.413729247350194,"LHX5"
"ENSG00000180730",-0.25656765473997,"SHISA2"
"ENSG00000120875",-0.357047678622964,"DUSP4"
"ENSG00000185070",0.598132177917222,"FLRT2"
"ENSG00000128016",-0.168422495012346,"ZFP36"
"ENSG00000140873",0.252554694148068,"ADAMTS18"
"ENSG00000145147",0.180745819786167,"SLIT2"
"ENSG00000143032",0.524485247202682,"BARHL2"
"ENSG00000078114",0.292008962815976,"NEBL"
"ENSG00000138772",0.399554637101109,"ANXA3"
"ENSG00000146374",0.449007885735147,"RSPO3"
"ENSG00000147655",0.16133508886848,"RSPO2"
"ENSG00000205413",0.846058213906597,"SAMD9"
"ENSG00000171223",0.0198463437716101,"JUNB"
"ENSG00000198336",0.315178535629695,"MYL4"
"ENSG00000059804",-0.0760651572255607,"SLC2A3"
"ENSG00000112246",0.435937612496748,"SIM1"
"ENSG00000121691",-0.0489028330402977,"CAT"
"ENSG00000197705",0.57052386780082,"KLHL14"
"ENSG00000260125",0.472452588485086,"AGBL1-AS1"
"ENSG00000128655",0.238651440969455,"PDE11A"
"ENSG00000138166",-0.238120801328341,"DUSP5"
"ENSG00000280485",-0.0672326261605205,NA
"ENSG00000185885",-0.375355961739099,"IFITM1"
"ENSG00000163873",-0.262335530608489,"GRIK3"
"ENSG00000280000",0.622625838617493,NA
"ENSG00000124813",-0.286376308326471,"RUNX2"
"ENSG00000133106",0.405457535494893,"EPSTI1"
"ENSG00000111913",-0.00205662368536152,"RIPOR2"
"ENSG00000170345",0.0372172094439989,"FOS"
"ENSG00000116729",0.530612721046005,"WLS"
"ENSG00000118733",0.603873257272952,"OLFM3"
"ENSG00000148948",-0.463697952592837,"LRRC4C"
"ENSG00000175352",0.391231162654679,"NRIP3"
"ENSG00000172020",0.30505128573745,"GAP43"
"ENSG00000145808",0.057177821550077,"ADAMTS19"
"ENSG00000174080",-0.152189324830575,"CTSF"
"ENSG00000150893",0.15525120677043,"FREM2"
"ENSG00000005102",0.505446666338273,"MEOX1"
"ENSG00000253563",-0.218066271688619,"NKX2-1-AS1"
"ENSG00000074047",-0.0521905221574027,"GLI2"
"ENSG00000160180",0.120915128197908,"TFF3"
"ENSG00000142627",-0.447560357509767,"EPHA2"
"ENSG00000095739",0.260648688517921,"BAMBI"
"ENSG00000140450",-0.462446967274602,"ARRDC4"
"ENSG00000175356",0.497730305511894,"SCUBE2"
"ENSG00000188313",0.134335291733048,"PLSCR1"
"ENSG00000115896",0.00665844040076395,"PLCL1"
"ENSG00000212719",-0.0561073757729186,"LINC02693"
"ENSG00000120738",0.272037117521341,"EGR1"
"ENSG00000170293",0.0288514052551126,"CMTM8"
"ENSG00000125430",0.0525706842212827,"HS3ST3B1"
"ENSG00000164251",-0.434996909545656,"F2RL1"
"ENSG00000240563",-0.149616209120993,"L1TD1"
"ENSG00000144644",0.534005595747972,"GADL1"
"ENSG00000168672",0.0860001878715087,"LRATD2"
"ENSG00000183779",-0.13726935075024,"ZNF703"
"ENSG00000008196",0.034038648884577,"TFAP2B"
"ENSG00000286619",0.07820945567748,NA
"ENSG00000206052",0.164225602167437,"DOK6"
"ENSG00000104953",-0.188632168100355,"TLE6"
"ENSG00000174721",-0.559723569718891,"FGFBP3"
"ENSG00000162631",0.136387800066877,"NTNG1"
"ENSG00000152661",0.294351249029402,"GJA1"
"ENSG00000112175",0.151157257456521,"BMP5"
"ENSG00000066468",0.0580523965277593,"FGFR2"
"ENSG00000163565",-0.0160713801369722,"IFI16"
"ENSG00000164125",0.390542535182843,"GASK1B"
"ENSG00000125968",0.0398747582905824,"ID1"
"ENSG00000137573",0.573644025397588,"SULF1"
"ENSG00000277586",0.322773937601473,"NEFL"
"ENSG00000265972",-0.819111301685863,"TXNIP"
"ENSG00000064655",0.164204915869929,"EYA2"
"ENSG00000210082",-0.0920257252374036,NA
"ENSG00000065717",-0.0496056383727226,"TLE2"
"ENSG00000048540",0.384079917154357,"LMO3"
"ENSG00000124205",0.338484858656559,"EDN3"
"ENSG00000218739",-0.151346460169579,"CEBPZOS"
"ENSG00000173157",-0.350161665191286,"ADAMTS20"
"ENSG00000196263",-0.0770789928957206,"ZNF471"
"ENSG00000180914",-0.329811986409468,"OXTR"
"ENSG00000145244",0.654345229745758,"CORIN"
"ENSG00000018625",-0.0766607999902301,"ATP1A2"
"ENSG00000139209",0.0878400359768085,"SLC38A4"
"ENSG00000135048",0.476326957026746,"CEMIP2"
"ENSG00000198825",-0.0647123032709988,"INPP5F"
"ENSG00000267575",0.057203845488693,"LINC02987"
"ENSG00000041982",-0.563149426890076,"TNC"
"ENSG00000223561",-0.0882193218522046,"LINC03007"
"ENSG00000159307",0.215719604828818,"SCUBE1"
"ENSG00000196562",0.412961203545431,"SULF2"
"ENSG00000145358",0.384019164596509,"DDIT4L"
"ENSG00000172965",-0.00881384241191496,"MIR4435-2HG"
"ENSG00000198840",0.0139856338103719,"ND3"
"ENSG00000164434",-0.0132078983387028,"FABP7"
"ENSG00000184319",-0.287586481437362,NA
"ENSG00000177426",-0.0638013836255598,"TGIF1"
"ENSG00000124920",0.118663697393176,"MYRF"
"ENSG00000006327",-0.0996348229613836,"TNFRSF12A"
"ENSG00000135899",0.198975327040311,"SP110"
"ENSG00000138798",-0.080692804436676,"EGF"
"ENSG00000168952",-5.52988458885117e-05,"STXBP6"
"ENSG00000145721",0.28154103902168,"LIX1"
"ENSG00000279289",0.0217894558049332,NA
"ENSG00000116741",-0.0256738187858532,"RGS2"
"ENSG00000075426",0.00604759846199427,"FOSL2"
"ENSG00000154640",-0.196590999986172,"BTG3"
"ENSG00000122779",0.325525051231418,"TRIM24"
"ENSG00000150394",-0.0923976052414629,"CDH8"
"ENSG00000132718",-0.0177066727813271,"SYT11"
"ENSG00000231609",0.42695670858533,"EHBP1-AS1"
"ENSG00000124145",0.120756745730214,"SDC4"
"ENSG00000165105",0.202113032584086,"RASEF"
"ENSG00000096696",0.0935593253738704,"DSP"
"ENSG00000075213",0.277090292732383,"SEMA3A"
"ENSG00000075407",0.0386532194045427,"ZNF37A"
"ENSG00000107249",0.130953049212202,"GLIS3"
"ENSG00000163545",0.0486757485160482,"NUAK2"
"ENSG00000085117",0.128944084756812,"CD82"
"ENSG00000181019",-0.0248154934679097,"NQO1"
"ENSG00000274602",0.0336604006150119,NA
"ENSG00000036672",0.122147824107182,"USP2"
"ENSG00000138795",0.372984787147625,"LEF1"
"ENSG00000113070",-0.195357712111499,"HBEGF"
"ENSG00000145934",0.177419850626792,"TENM2"
"ENSG00000166352",0.0653784501133042,"IFTAP"
"ENSG00000261824",0.0485178110139443,"LINC00662"
"ENSG00000197747",0.0451900896646599,"S100A10"
"ENSG00000144331",0.162341672636511,"ZNF385B"
"ENSG00000182580",-0.239969054291062,"EPHB3"
"ENSG00000165655",0.381569961091508,"ZNF503"
"ENSG00000273906",0.0429144815898281,NA
"ENSG00000119547",0.2760658301019,"ONECUT2"
"ENSG00000183023",0.249258632249093,"SLC8A1"
"ENSG00000092068",-0.0446712648367317,"SLC7A8"
"ENSG00000221955",0.268027038096672,"SLC12A8"
"ENSG00000172572",0.209933702965097,"PDE3A"
"ENSG00000158246",0.169505091808628,"TENT5B"
"ENSG00000135697",0.431948215156524,"BCO1"
"ENSG00000200385",0.113489823437195,NA
"ENSG00000061918",0.0420689289161674,"GUCY1B1"
"ENSG00000133687",-0.154390870727793,"TMTC1"
"ENSG00000176641",-0.242597848503181,"RNF152"
"ENSG00000117318",-0.657474778065348,"ID3"
"ENSG00000130707",-0.191457743835765,"ASS1"
"ENSG00000249859",-0.187626314470097,"PVT1"
"ENSG00000183036",-0.0293221628737705,"PCP4"
"ENSG00000089127",0.180364369115288,"OAS1"
"ENSG00000138722",0.616310346466689,"MMRN1"
"ENSG00000172667",-0.425441772465865,"ZMAT3"
"ENSG00000143248",0.597614621927351,"RGS5"
"ENSG00000162878",-0.15337183263057,"PKDCC"
"ENSG00000080573",0.297985658610212,"COL5A3"
"ENSG00000269397",-0.0435430637393138,NA
"ENSG00000154553",-0.190432859531661,"PDLIM3"
"ENSG00000077327",0.291203872230241,"SPAG6"
"ENSG00000122012",0.180890214398451,"SV2C"
"ENSG00000186047",0.0122511746314438,"DLEU7"
"ENSG00000162692",0.333549979133565,"VCAM1"
"ENSG00000162551",0.00207688423765346,"ALPL"
"ENSG00000286214",-0.629164517553108,NA
"ENSG00000162761",0.462873555944365,"LMX1A"
"ENSG00000186481",-0.0854381783173393,NA
"ENSG00000214870",0.250042205009383,"LINC02981"
"ENSG00000206538",-0.265418649888876,"VGLL3"
"ENSG00000244621",0.0372366591639263,"RPS17P11"
"ENSG00000072133",0.0171758402454549,"RPS6KA6"
"ENSG00000279114",-0.0222395403226865,NA
"ENSG00000105048",0.0879074092586071,"TNNT1"
"ENSG00000185551",0.0135305456202392,"NR2F2"
"ENSG00000226928",-0.0805403763561098,NA
"ENSG00000089225",-0.0986540023958764,"TBX5"
"ENSG00000169306",-0.206367181444479,"IL1RAPL1"
"ENSG00000163661",-0.00368029395055562,"PTX3"
"ENSG00000275464",-0.0321503606422582,"LOC102724159"
"ENSG00000137285",0.235018738552422,"TUBB2B"
"ENSG00000158555",-0.00339217121788942,"GDPD5"
"ENSG00000170381",0.382315938399884,"SEMA3E"
"ENSG00000149218",-0.0655386233935531,"ENDOD1"
"ENSG00000114315",-0.107982269147384,"HES1"
"ENSG00000136546",0.335696624279096,"SCN7A"
"ENSG00000188906",0.0961843100451451,"LRRK2"
"ENSG00000144810",0.302168509626224,"COL8A1"
"ENSG00000104267",-0.197202535946283,"CA2"
"ENSG00000091879",0.58697416929716,"ANGPT2"
"ENSG00000164946",-0.0255376129374791,"FREM1"
"ENSG00000131149",-0.115611884969521,"GSE1"
"ENSG00000143195",-0.0177181163979345,"ILDR2"
"ENSG00000198910",0.258053201093983,"L1CAM"
"ENSG00000125740",0.0405145807868321,"FOSB"
"ENSG00000108821",-0.580796897695619,"COL1A1"
"ENSG00000067798",0.42773484773444,"NAV3"
"ENSG00000120549",0.23680637327481,"KIAA1217"
"ENSG00000155966",-0.429017577964874,"AFF2"
"ENSG00000121310",-0.24670134643284,"ECHDC2"
"ENSG00000186960",0.144696396179969,"LINC01551"
"ENSG00000201700",-0.0935257199545643,"SNORD113-3"
"ENSG00000125462",0.389227905780906,"MIR9-1HG"
"ENSG00000273540",0.220768657246585,"AGBL1"
"ENSG00000198914",0.520904444207291,"POU3F3"
"ENSG00000104332",-0.272419536628871,"SFRP1"
"ENSG00000274422",-0.0870462448536141,NA
"ENSG00000232938",-0.00316546561873624,"RPL23AP87"
"ENSG00000249992",-0.503490917485479,"TMEM158"
"ENSG00000244694",-0.266891843124802,"PTCHD4"
"ENSG00000004848",0.638030783670746,"ARX"
"ENSG00000148175",-0.197705036599234,"STOM"
"ENSG00000185483",0.158199178023144,"ROR1"
"ENSG00000241945",0.0387288755269559,"PWP2"
"ENSG00000134817",-0.103888553983965,"APLNR"
"ENSG00000137959",-0.0219270630606062,"IFI44L"
"ENSG00000198756",-0.00920913812069453,"COLGALT2"
"ENSG00000185869",0.069289899300623,"ZNF829"
"ENSG00000100311",-0.67924847484941,"PDGFB"
"ENSG00000128610",0.485106204490422,"FEZF1"
"ENSG00000075290",0.37910710546075,"WNT8B"
"ENSG00000279099",0.411821845859261,NA
"ENSG00000182393",0.442314849145323,"IFNL1"
"ENSG00000189292",-0.0807256898217436,"ALKAL2"
"ENSG00000251095",-0.34458279756028,NA
"ENSG00000177469",0.107806551056581,"CAVIN1"
"ENSG00000048392",-0.358248580191315,"RRM2B"
"ENSG00000132205",0.0142961891553906,"EMILIN2"
"ENSG00000138496",0.187204726536586,"PARP9"
"ENSG00000165259",0.0125101304849645,"HDX"
"ENSG00000278957",-0.421763791980665,NA
"ENSG00000148704",0.0264830271549082,"VAX1"
"ENSG00000170477",0.0114686830067449,"KRT4"
"ENSG00000087086",-0.42649986685152,"FTL"
"ENSG00000164932",0.0245221582472351,"CTHRC1"
"ENSG00000113916",-0.0136228891142792,"BCL6"
"ENSG00000118946",0.225515122735668,"PCDH17"
"ENSG00000141052",0.266292767369139,"MYOCD"
"ENSG00000160789",-0.176063050953567,"LMNA"
"ENSG00000125148",0.0345824715024332,"MT2A"
"ENSG00000181381",0.204683039028706,"DDX60L"
"ENSG00000126709",0.108293622168382,"IFI6"
"ENSG00000233237",0.135777531485726,"LINC00472"
"ENSG00000185442",0.148559822874991,"FAM174B"
"ENSG00000106003",0.338823078082044,"LFNG"
"ENSG00000165072",0.264295400591655,"MAMDC2"
"ENSG00000135114",0.49586652820845,"OASL"
"ENSG00000104722",0.28505538206004,"NEFM"
"ENSG00000169116",-0.0577526491995723,"PARM1"
"ENSG00000237515",-0.161004888166855,"SHISA9"
"ENSG00000130176",-0.277583496238493,"CNN1"
"ENSG00000141433",0.17691030729736,"ADCYAP1"
"ENSG00000179008",-0.221652656880969,"C14orf39"
"ENSG00000128591",-0.250439298250108,"FLNC"
"ENSG00000118523",0.174721398041767,"CCN2"
"ENSG00000181744",-0.102704793177359,"DIPK2A"
"ENSG00000156675",-0.0627030508147955,"RAB11FIP1"
"ENSG00000196542",-0.149788341036838,"SPTSSB"
"ENSG00000204262",0.321573660785078,"COL5A2"
"ENSG00000133216",0.0082561709231039,"EPHB2"
"ENSG00000177181",0.0906417365489584,"RIMKLA"
"ENSG00000169744",0.0441947610209106,"LDB2"
"ENSG00000111331",0.354909739463165,"OAS3"
"ENSG00000121440",-0.0615724976397448,"PDZRN3"
"ENSG00000167555",-0.0124828969151972,"ZNF528"
"ENSG00000134363",-0.533741196721335,"FST"
"ENSG00000163191",0.156500692557865,"S100A11"
"ENSG00000250742",0.531921260541633,"LINC02381"
"ENSG00000112773",-0.166346149761487,"TENT5A"
"ENSG00000184588",-0.171441615112935,"PDE4B"
"ENSG00000158270",0.792349380632919,"COLEC12"
"ENSG00000160188",0.111527356285165,"RSPH1"
"ENSG00000111335",0.376498054471631,"OAS2"
"ENSG00000243943",0.00723288123207239,"ZNF512"
"ENSG00000064309",0.166166389858583,"CDON"
"ENSG00000164929",0.191733523401617,"BAALC"
"ENSG00000130303",0.0304611875817464,"BST2"
"ENSG00000114251",0.255878488235202,"WNT5A"
"ENSG00000285804",-0.114403190242171,NA
"ENSG00000120669",-0.467842615499733,"SOHLH2"
"ENSG00000147145",0.466057263349807,"LPAR4"
"ENSG00000125848",0.346424119134935,"FLRT3"
"ENSG00000215252",0.0233913399749939,"GOLGA8B"
"ENSG00000187098",-0.00403772687303889,"MITF"
"ENSG00000287340",0.454241087802684,"LOC124903640"
"ENSG00000274184",-0.37412785704006,NA
"ENSG00000176399",0.748662759324648,"DMRTA1"
"ENSG00000157680",-0.342837805537297,"DGKI"
"ENSG00000185274",-0.18688095877163,"GALNT17"
"ENSG00000116962",-0.0378865116357658,"NID1"
"ENSG00000198355",-0.357675811194926,"PIM3"
"ENSG00000115474",0.290639514451133,"KCNJ13"
"ENSG00000215808",0.0144784337508242,"LINC01139"
"ENSG00000150347",0.0633340230991192,"ARID5B"
"ENSG00000079102",0.401823132583842,"RUNX1T1"
"ENSG00000163666",-0.370259219082911,"HESX1"
"ENSG00000171345",0.465955451634067,"KRT19"
"ENSG00000105327",-0.196279145907095,"BBC3"
"ENSG00000198886",-0.0822035092724008,"ND4"
"ENSG00000183287",0.5384421466415,"CCBE1"
"ENSG00000164330",0.200750919644735,"EBF1"
"ENSG00000099282",0.278952005971253,"TSPAN15"
"ENSG00000169218",0.343418922223065,"RSPO1"
"ENSG00000198728",0.00509395799415225,"LDB1"
"ENSG00000068366",-0.0764043987339191,"ACSL4"
"ENSG00000188290",-0.247472336054007,"HES4"
"ENSG00000091129",-0.138674406578337,"NRCAM"
"ENSG00000197565",0.197888117703408,"COL4A6"
"ENSG00000204103",0.379707029200606,"MAFB"
"ENSG00000213967",0.0600260922571753,"ZNF726"
"ENSG00000046653",-0.0593317977310346,"GPM6B"
"ENSG00000250366",-0.116625717536035,"TUNAR"
"ENSG00000162733",0.496991318327188,"DDR2"
"ENSG00000092421",-0.0625103038267766,"SEMA6A"
"ENSG00000113319",0.326260156671696,"RASGRF2"
"ENSG00000185950",-0.495422991366144,"IRS2"
"ENSG00000234745",0.133053064618875,"HLA-B"
"ENSG00000111859",-0.00317577479510591,"NEDD9"
"ENSG00000116991",-0.268180142135963,"SIPA1L2"
"ENSG00000069702",-0.177875682373546,"TGFBR3"
"ENSG00000142700",0.429483061456483,"DMRTA2"
"ENSG00000116791",-0.0388538586061446,"CRYZ"
"ENSG00000182836",0.110744801626796,"PLCXD3"
"ENSG00000152760",0.357124657188988,"DYNLT5"
"ENSG00000112782",0.319557510511691,"CLIC5"
"ENSG00000079931",0.199767364201089,"MOXD1"
"ENSG00000170549",0.325312918904539,"IRX1"
"ENSG00000188488",0.0915136121533833,"SERPINA5"
"ENSG00000205464",-0.0715407246617678,NA
"ENSG00000225792",-0.0100220348952412,"SNX10-AS1"
"ENSG00000167601",-0.145487128734877,"AXL"
"ENSG00000151322",-0.027962657736798,"NPAS3"
"ENSG00000130522",0.00590661435228232,"JUND"
"ENSG00000151332",-0.256515392611434,"MBIP"
"ENSG00000250208",0.162086482181591,"FZD10-AS1"
"ENSG00000172594",0.23110869841275,"SMPDL3A"
"ENSG00000111783",0.26955868710328,"RFX4"
"ENSG00000236154",-0.30417810428045,"LOC101929021"
"ENSG00000185022",-0.201316133169276,"MAFF"
"ENSG00000125869",-0.197910565173664,"LAMP5"
"ENSG00000234444",0.106750923550564,"ZNF736"
"ENSG00000106772",-0.0329817021859377,"PRUNE2"
"ENSG00000165309",0.203408384436554,"ARMC3"
"ENSG00000183018",-0.208469962702701,"SPNS2"
"ENSG00000144834",0.152572413659842,"TAGLN3"
"ENSG00000185650",-0.0122026529786939,"ZFP36L1"
"ENSG00000203727",0.345952039652549,"SAMD5"
"ENSG00000135596",-0.193777491011879,"MICAL1"
"ENSG00000198682",0.342384098906868,"PAPSS2"
"ENSG00000101017",0.114853061758546,"CD40"
"ENSG00000138685",-0.0145677963164489,"FGF2"
"ENSG00000136960",-0.186819163151996,"ENPP2"
"ENSG00000198938",0.0304907454890505,"COX3"
"ENSG00000121060",0.118020705721262,"TRIM25"
"ENSG00000049130",0.035544272383639,"KITLG"
"ENSG00000271857",-0.393444981692203,NA
"ENSG00000114861",0.213613630315114,"FOXP1"
"ENSG00000026025",0.094637986301317,"VIM"
"ENSG00000246228",-0.095071287069745,"CASC8"
"ENSG00000091664",0.429971038323565,"SLC17A6"
"ENSG00000247516",-0.0411351718041811,"MIR4458HG"
"ENSG00000184697",-0.109105438523394,"CLDN6"
"ENSG00000101347",0.357902807660744,"SAMHD1"
"ENSG00000137801",0.20671163183789,"THBS1"
"ENSG00000166473",-0.229549331475334,"PKD1L2"
"ENSG00000170017",0.0615747407560838,"ALCAM"
"ENSG00000198763",-0.00112533682362892,"ND2"
"ENSG00000257501",0.248493006999528,"PAFAH1B2P2"
"ENSG00000071282",0.0687839303871511,"LMCD1"
"ENSG00000059378",0.24392406122332,"PARP12"
