"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","clusters"
"ENSG00000168803",63.1540365076985,0.0603433006460512,0.0955826230877448,0.631320826910726,0.527830771851749,0.666726276101147,"ADAL",NA
"ENSG00000168806",37.0723492059284,0.381340500546096,0.222123752799773,1.71679298471895,0.0860170032012311,0.174661036828968,"LCMT2",NA
"ENSG00000168807",137.731047242575,-0.179044831384138,0.10885303024438,-1.64483093380289,0.100004681032186,0.196640956295369,"SNTB2",NA
"ENSG00000168811",3.15872064319042,-2.17354690084817,0.486444944737999,-4.46822795541406,7.88702335797567e-06,4.9514991232301e-05,"IL12A",2
"ENSG00000168813",84.3158736928056,0.0933152661577566,0.0788283991953148,1.18377725680497,0.236501247389795,0.377786425712838,"ZNF507",NA
"ENSG00000168818",78.292478727507,0.303966944074398,0.190383739879769,1.59660139183293,0.11035458848416,0.212539696267823,"STX18",NA
"ENSG00000168824",28.9916298768779,0.622930197828886,0.223312610903638,2.7894985209666,0.00527897375663454,0.016985681312727,"NSG1",NA
"ENSG00000168826",18.208286961283,0.199684488184738,0.166903414493749,1.19640744792682,0.231537596286314,0.37187400551001,"ZBTB49",NA
"ENSG00000168827",83.1317988270761,0.0299202777822425,0.0813487542685692,0.367802531842861,0.713020481023155,0.812531459965093,"GFM1",NA
"ENSG00000168830",1.08503014255222,-0.248678023766316,0.666042278656947,-0.37336672420821,0.708875522019779,0.809886515988006,"HTR1E",NA
"ENSG00000168843",6.94608906178503,1.4019615177861,0.447030620001263,3.13616440364228,0.00171173218126079,0.00635444897378471,"FSTL5",NA
"ENSG00000168852",3.83615975168125,-0.0298973044894253,0.374216414180637,-0.0798930868783154,0.936322288127084,0.96050435602023,NA,NA
"ENSG00000168872",98.3905671958644,-0.0496997012510496,0.0801690084157777,-0.619936584387995,0.53529953856339,0.672875701727289,"DDX19A",NA
"ENSG00000168874",17.9091099752859,-0.685870231112295,0.185834467310452,-3.69075899126124,0.000223585907721964,0.00104064729243076,"ATOH8",NA
"ENSG00000168876",95.5393791977822,-0.0477143859919898,0.0840444780936337,-0.567727792167753,0.570219817035873,0.701617340740451,"ANKRD49",NA
"ENSG00000168883",174.665069961457,-0.197442358716379,0.0671139245355909,-2.94189857146074,0.00326206752916184,0.0111360436884277,"USP39",NA
"ENSG00000168884",50.6598482472678,-0.100217527185539,0.10591807693979,-0.946179633175445,0.344056972370448,0.497020211765322,"TNIP2",NA
"ENSG00000168887",161.976046614183,0.393985103823728,0.0601239851887187,6.55287740137446,5.64388510394104e-11,7.40706730433606e-10,"C2orf68",NA
"ENSG00000168890",55.9077279864565,0.476476448320132,0.133590558198506,3.566692547329,0.000361515207248619,0.0016005302169703,"TMEM150A",NA
"ENSG00000168894",168.724268556731,-0.0344091480907403,0.0664178912666215,-0.518070469184449,0.604409103252947,0.728746647508811,"RNF181",NA
"ENSG00000168899",68.8440786598054,0.439676644589204,0.181116424890776,2.42759122953291,0.0151994636061704,0.0421063844228805,"VAMP5",NA
"ENSG00000168904",46.0039935002928,0.0208050511470475,0.134183956644888,0.155048723165223,0.876782906187087,0.92361990909778,"LRRC28",NA
"ENSG00000168906",9.3330449584641,0.291901478958338,0.232675474357861,1.25454339252527,0.209644564029509,0.346221444669072,"MAT2A",NA
"ENSG00000168913",9.47498652248983,-0.277738685911791,0.238969925663648,-1.16223280038473,0.245140914558432,0.387770196775287,"ENHO",NA
"ENSG00000168916",224.890376003038,-0.690927388467121,0.069555779069571,-9.93342893587666,2.97833716257548e-23,9.93540069494692e-22,"ZNF608",NA
"ENSG00000168917",19.328263983734,-0.734554789048034,0.185635603546852,-3.95697148075716,7.59059890452338e-05,0.000391870552234601,"SLC35G2",NA
"ENSG00000168918",24.8960464367403,-1.9791419203985,0.216932780888498,-9.12329576144494,7.28737570769991e-20,1.97367284372048e-18,"INPP5D",2
"ENSG00000168924",110.772901380811,0.0640964748833177,0.0817687927702044,0.783874540785365,0.433113729851911,0.584649552671534,"LETM1",NA
"ENSG00000168936",109.619934030309,0.0389602693393609,0.0743584822009227,0.523951917604867,0.600311983092375,0.725748388338357,"TMEM129",NA
"ENSG00000168938",18.1856801006806,0.495355803375926,0.199329506755468,2.48511026510298,0.0129511312359786,0.036744445237297,"PPIC",NA
"ENSG00000168944",66.995155065797,0.00827613667469198,0.0998575496008329,0.0828794288241071,0.93394741117703,0.959091763875243,"CEP120",NA
"ENSG00000168952",81.3909872053593,-2.41946128759705,0.136692860007118,-17.6999829213541,4.19434385358254e-70,7.30120873712714e-68,"STXBP6",2
"ENSG00000168958",169.606111243292,0.154621922697767,0.0670681760355434,2.30544398010501,0.0211417207689638,0.0557452037020269,"MFF",NA
"ENSG00000168961",5.26501854053243,0.298495566456832,0.30844308990923,0.967749241990395,0.333169619028397,0.48568952151928,"LGALS9",NA
"ENSG00000168994",58.2555846310096,-0.329513520305739,0.147948936478947,-2.22721114560109,0.0259331655796194,0.0661385528128066,"PXDC1",NA
"ENSG00000169016",42.8884770706262,-0.00983022753412609,0.11349182349885,-0.0866161740209035,0.930976609209521,0.957067546072367,"E2F6",NA
"ENSG00000169018",249.98527431516,0.0558089495602098,0.0581079341630342,0.960435960494238,0.336835846866382,0.489447636827583,"FEM1B",NA
"ENSG00000169019",65.4094955490732,6.02420299255897e-05,0.0940159769150357,0.000640763749974451,0.999488744531758,0.999741697669669,"COMMD8",NA
"ENSG00000169020",549.333010390026,-0.266264976314137,0.0998376053634376,-2.66698079691371,0.00765360448539934,0.023503280651543,"ATP5ME",NA
"ENSG00000169021",231.581033894375,-0.117712886906689,0.0755759864261123,-1.55754350651808,0.119341499562301,0.226319801289388,"UQCRFS1",NA
"ENSG00000169031",3.97739101221267,0.329603761126882,0.374469286209389,0.880189038901792,0.378756910416008,0.531820585220042,"COL4A3",NA
"ENSG00000169032",162.982793533567,-0.13723596169277,0.106876211477536,-1.28406461826742,0.199119346686031,0.33319385216675,"MAP2K1",NA
"ENSG00000169035",0.930669069119786,-0.862218979059442,0.723145475489611,-1.19231746347534,0.23313678952344,0.373720852364839,"KLK7",NA
"ENSG00000169045",1311.07144555392,-0.00434892408666193,0.0338851863402393,-0.128342929650574,0.897877593054027,0.937384011329727,"HNRNPH1",NA
"ENSG00000169047",300.251130139851,-0.201910068534148,0.0651631901796895,-3.09852952222527,0.00194483592386892,0.00711496336840698,"IRS1",NA
"ENSG00000169057",164.14329593864,-0.115712158333946,0.0626134262530716,-1.8480406720798,0.0645964592807136,0.138898708849759,"MECP2",NA
"ENSG00000169062",147.588797902825,0.921230223075705,0.0689626706380265,13.3583896121293,1.05828929672005e-40,7.47753632974002e-39,"UPF3A",NA
"ENSG00000169064",22.6606212228704,0.885623193694175,0.177372309643775,4.99301833230233,5.9442912807914e-07,4.62124601886292e-06,"ZBBX",NA
"ENSG00000169071",52.1122422773616,-0.812118567861087,0.130214043849967,-6.23679707541234,4.46620731637005e-10,5.35497418245797e-09,"ROR2",NA
"ENSG00000169083",88.1325772962955,0.722626853324233,0.0815057433395351,8.8659623692275,7.58460894433676e-19,1.9364012275488e-17,"AR",NA
"ENSG00000169087",27.7660608713227,0.128047670271573,0.140994417564139,0.908175461722253,0.363785526343287,0.516441670998017,"HSPBAP1",NA
"ENSG00000169105",96.067362157833,0.195352677119895,0.0829211095410413,2.3558859523365,0.0184785899784163,0.0498489773044118,"CHST14",NA
"ENSG00000169116",17.7432259065694,-2.98474982649173,0.27097619140272,-11.0148046994131,3.24239017735968e-28,1.39517499137266e-26,"PARM1",2
"ENSG00000169118",101.793591070209,0.0775269215697576,0.0795215442962186,0.974917203330068,0.329601331867309,0.481808252736487,"CSNK1G1",NA
"ENSG00000169122",62.1545442937171,0.507118848974583,0.262597436051158,1.9311645102117,0.0534627113475216,0.119368469785721,"FAM110B",NA
"ENSG00000169126",18.9707401929269,-0.76325060995135,0.196100365158452,-3.892142726683,9.93627591025601e-05,0.000499238549277308,"ODAD2",NA
"ENSG00000169129",12.5282321555873,-3.09954970388552,0.307134906494013,-10.0918184105718,6.0046710056085e-24,2.08292464520637e-22,"AFAP1L2",2
"ENSG00000169131",53.4912232725942,-0.0929560385618091,0.103390611184792,-0.89907620717772,0.368612070335947,0.521476462710951,"ZNF354A",NA
"ENSG00000169136",20.4811609176202,-1.01484463431306,0.176076879063869,-5.76364506066094,8.23164380948243e-09,8.43787557087632e-08,"ATF5",2
"ENSG00000169139",359.144662112582,-0.177013918455703,0.0502989306647392,-3.51923820479535,0.000432787934936622,0.00188341440412874,"UBE2V2",NA
"ENSG00000169155",168.558223511092,-0.184239166460094,0.0701796164736367,-2.62525182834683,0.00865849022460055,0.026104986745497,"ZBTB43",NA
"ENSG00000169169",123.769706890324,0.0310516160812735,0.0896150565521587,0.346499988684385,0.728966992712092,0.824420292744146,"CPT1C",NA
"ENSG00000169174",34.5071199051619,-0.768182083918637,0.132464115941473,-5.79917118276806,6.66434759226799e-09,6.9503773255309e-08,"PCSK9",NA
"ENSG00000169180",154.980499612706,-0.091456184202638,0.067802609814886,-1.34885934999155,0.177382147134508,0.305799347558436,"XPO6",NA
"ENSG00000169184",212.367796795051,0.751322498927069,0.117568728322335,6.39049609235537,1.65348430446128e-10,2.06663952100682e-09,"MN1",NA
"ENSG00000169188",22.4664276239036,0.172462636216604,0.167952406793442,1.02685421131659,0.304489117931752,0.455567872336083,"APEX2",NA
"ENSG00000169189",67.5705948567801,-0.00147817950263185,0.0964363844313217,-0.0153280269822284,0.987770482809458,0.992851926763018,"NSMCE1",NA
"ENSG00000169193",19.9984231536052,0.249391824739218,0.174909403398097,1.42583428846074,0.153916180872549,0.274847247164747,"CCDC126",NA
"ENSG00000169213",222.134089836276,-0.206979359828279,0.0834187413349688,-2.48120933636665,0.0130937450771539,0.0370844335443798,"RAB3B",NA
"ENSG00000169217",174.680903051207,-0.19772938186973,0.0593968524716986,-3.32895386946546,0.000871728416085342,0.00349348173110133,"CD2BP2",NA
"ENSG00000169218",7.7620304869586,-3.32831960556333,0.366814811905253,-9.07356927130583,1.15180722807773e-19,3.08458808436816e-18,"RSPO1",2
"ENSG00000169220",44.5981777497409,-0.301628537863075,0.107722779617666,-2.80004414046526,0.00510956192060562,0.0165015840201984,"RGS14",NA
"ENSG00000169221",34.5856282066841,-0.136496133068505,0.130749010776135,-1.04395537876925,0.296506034643302,0.447047051287398,"TBC1D10B",NA
"ENSG00000169223",234.550587852418,-0.151708512138925,0.0564774944879187,-2.68617638785972,0.00722749228484845,0.0223537428961845,"LMAN2",NA
"ENSG00000169228",99.9982344343744,-0.261573400411689,0.0811386907275531,-3.22378138057463,0.00126509941416027,0.00484482471646816,"RAB24",NA
"ENSG00000169230",2.60079860840891,-0.450874848868489,0.438542950742936,-1.02812016041909,0.303893308368648,0.455031988476922,"PRELID1",NA
"ENSG00000169231",99.311582341396,0.0445491814182794,0.0968418925212145,0.460019731734593,0.645502057509031,0.760573096866834,"THBS3",NA
"ENSG00000169239",13.29355926828,-0.140509267890168,0.228727444169992,-0.614308739382147,0.539011328560962,0.675655368550358,"CA5B",NA
"ENSG00000169241",75.1919451398269,-0.261626216816596,0.117520836625568,-2.22621131987139,0.0260000300906638,0.0662825956831356,"SLC50A1",NA
"ENSG00000169242",23.4682468946054,0.670409181950005,0.167863975809221,3.99376446743959,6.50324665179679e-05,0.00034209935958408,"EFNA1",NA
"ENSG00000169245",170.043288578891,2.27971164003665,0.551926908455844,4.1304593146486,3.62039165766791e-05,0.000200762407938098,"CXCL10",NA
"ENSG00000169247",1.40005302917466,-1.15592336493245,0.602294390938308,-1.91919994993088,0.0549590338758186,0.122139691347977,"SH3TC2",NA
"ENSG00000169248",7.71281761618651,-0.383438858088084,0.775572796884405,-0.494394413559135,0.621027658556682,0.741546371042863,"CXCL11",NA
"ENSG00000169249",23.3215752494898,-0.299688262167013,0.149019814260881,-2.01106318413714,0.0443187832612943,0.102500005431014,"ZRSR2",NA
"ENSG00000169251",180.85440584147,1.21478208279752,0.0649477846232065,18.7039802796209,4.59437204600317e-78,1.04729804686748e-75,"NMD3",1
"ENSG00000169252",1.60681576937227,-0.360877104332737,0.741719336834953,-0.486541318812939,0.626583417411457,0.745947480514461,"ADRB2",NA
"ENSG00000169253",2.19360792772994,-0.401526145501226,0.462546500335312,-0.868077361325075,0.385351983421603,0.538664486665454,NA,NA
"ENSG00000169255",101.948119336015,0.921140432234453,0.178818956784409,5.15124597972582,2.58761532613375e-07,2.11471012653901e-06,"B3GALNT1",NA
"ENSG00000169258",3.60591433328444,0.65051364405052,0.519263811134821,1.25276137119754,0.210292563676837,0.347067920124467,"GPRIN1",NA
"ENSG00000169282",37.1016199628847,0.593315409303162,0.133799774981394,4.43435281849815,9.2349283661738e-06,5.72637332757435e-05,"KCNAB1",NA
"ENSG00000169288",118.689517148263,0.219626481325346,0.135244819011477,1.62391789149948,0.104393333557283,0.203287252207348,"MRPL1",NA
"ENSG00000169299",40.5755393329061,-0.0529913962797003,0.113987499485306,-0.46488778610791,0.642011817598428,0.757911694252009,"PGM2",NA
"ENSG00000169302",3.39975006867673,0.434061470340116,0.369407282824146,1.17502142086015,0.23998614596042,0.38204645184986,"STK32A",NA
"ENSG00000169306",18.3102311847354,-2.77645840139853,0.344043271260787,-8.07008487979977,7.02493139101109e-16,1.42795526831295e-14,"IL1RAPL1",2
"ENSG00000169314",2.81891539418718,0.0279948819166277,0.505602212129759,0.0553693817887074,0.955844188197201,0.972606255478797,"C22orf15",NA
"ENSG00000169330",6.1059299051321,-0.193898964721947,0.284015121260079,-0.682706483590319,0.494792331971159,0.6401747759565,"MINAR1",NA
"ENSG00000169359",96.9561065250006,0.131076952263654,0.105705718807102,1.24001760494009,0.214968882600744,0.352472690350939,"SLC33A1",NA
"ENSG00000169371",10.6613187953695,-0.10226982469373,0.204225248234075,-0.500769741146367,0.616533183455268,0.7378822049379,"SNUPN",NA
"ENSG00000169372",26.0552233156552,0.0660079453005141,0.142187395623443,0.464232043994421,0.64248150542157,0.758180442857897,"CRADD",NA
"ENSG00000169375",119.072504068626,0.17471269318866,0.0739321827534622,2.3631480457065,0.0181204292461304,0.0490486258418016,"SIN3A",NA
"ENSG00000169379",72.1358625433968,0.281857001357027,0.0952708252868742,2.9584817860905,0.0030915851119488,0.010629856657137,"ARL13B",NA
"ENSG00000169398",335.468959805859,-0.118005485431709,0.0807809431119228,-1.4608084640484,0.144068012374449,0.262126026315655,"PTK2",NA
"ENSG00000169410",56.6757282223004,-0.000239800940427472,0.11262585595926,-0.0021291819572427,0.998301159872768,0.999292728801493,"PTPN9",NA
"ENSG00000169432",5.29040724783152,0.968710357020942,0.416643838982069,2.32503223709647,0.0200702364947179,0.0533756789445637,"SCN9A",NA
"ENSG00000169439",699.559189494519,-1.22795427659487,0.0445877838587082,-27.5401504700495,5.80672146852009e-167,5.85195277259066e-164,"SDC2",2
"ENSG00000169446",73.2416654996633,-0.210554196547293,0.100119335783962,-2.10303229539624,0.0354629465056198,0.0854789148652577,"MMGT1",NA
"ENSG00000169490",77.8331238118564,0.10124993790567,0.0834368490453069,1.2134918691703,0.224941821150763,0.364295793989211,"TM2D2",NA
"ENSG00000169499",20.2380282408202,1.48610920454116,0.18694112882733,7.94961073501284,1.87098476190555e-15,3.68197494562873e-14,"PLEKHA2",1
"ENSG00000169504",675.079627017416,-0.519405430521832,0.046705454322772,-11.1208730982965,9.92954646320562e-29,4.3310012682793e-27,"CLIC4",NA
"ENSG00000169508",1.32590343020612,-0.417855883959058,0.615701962652307,-0.678665830719506,0.497349621041751,0.64220450089065,"GPR183",NA
"ENSG00000169515",50.2443252746528,0.863603782195159,0.139367628665134,6.19658804893769,5.77002576363796e-10,6.80322988436821e-09,"CCDC8",NA
"ENSG00000169519",78.2227738156462,-0.215026069585208,0.10907055646745,-1.97144010766442,0.0486735572654081,0.110505249527868,"METTL15",NA
"ENSG00000169554",179.737642945542,0.102810481283394,0.101152735298115,1.01638854332898,0.309444399107431,0.460642257180214,"ZEB2",NA
"ENSG00000169564",1039.01857609369,-0.176989356123427,0.0628179803714701,-2.81749516741564,0.00483998430310807,0.0157371403355261,"PCBP1",NA
"ENSG00000169567",1625.96969628491,-0.458547952200395,0.0611256362944217,-7.50172889803099,6.29815292661629e-14,1.09633665671681e-12,"HINT1",NA
"ENSG00000169570",28.8526706880643,0.488446492688761,0.154729664440598,3.15677342450567,0.00159525248234766,0.00596949277545299,"DTWD2",NA
"ENSG00000169592",5.85526944446416,-0.210572722930316,0.303396528054057,-0.694051195249004,0.487650103668894,0.633619282385299,"INO80E",NA
"ENSG00000169594",1.08505456019646,1.18386864577757,0.756466708948269,1.56499768168718,0.117583452898885,0.223628124365102,"BNC1",NA
"ENSG00000169598",21.5326743585381,0.296410233835119,0.150811682838411,1.96543283820201,0.0493641618944321,0.11179479266169,"DFFB",NA
"ENSG00000169599",122.436620116145,-0.039901673106198,0.0877852192373391,-0.454537488803423,0.649442015670944,0.763805399918139,"NFU1",NA
"ENSG00000169604",86.9110864101994,0.657364444034647,0.127257422008287,5.16562754187996,2.39633556805377e-07,1.97100659179955e-06,"ANTXR1",NA
"ENSG00000169607",120.897195543971,-0.329294638013228,0.0994921613415966,-3.30975459345613,0.000933778018165916,0.00371262074166133,"CKAP2L",NA
"ENSG00000169609",71.0594608439539,0.333595190283719,0.0841179913098041,3.9658007174125,7.31499616366779e-05,0.000379484005803064,"C15orf40",NA
"ENSG00000169612",29.4309245205244,0.156138738737467,0.147286921793195,1.06009913736062,0.289099500219601,0.438677964197235,"RAMAC",NA
"ENSG00000169618",1.21731618904782,1.72346891139533,0.695318131321972,2.4786767865791,0.0131870742862235,0.0373253656219672,"PROKR1",NA
"ENSG00000169621",29.1585482732424,-0.30270764712564,0.147967661284123,-2.04576895044918,0.040779108257523,0.0957379064388243,"APLF",NA
"ENSG00000169627",1.69741862237509,-0.257558699302115,0.532044399139069,-0.484092492504169,0.628320229081799,0.747689748707867,"BOLA2",NA
"ENSG00000169635",249.739974841843,-0.0170451669427964,0.0526849579909498,-0.323530047147886,0.746293855701821,0.836114607043384,"HIC2",NA
"ENSG00000169641",173.965521378738,0.323150309739361,0.0763932442925174,4.23009014386123,2.33597685229467e-05,0.00013448371848388,"LUZP1",NA
"ENSG00000169660",40.5427517679971,0.998161630860916,0.14738989341306,6.77225288482684,1.26792257789022e-11,1.79572348531376e-10,"HEXD",NA
"ENSG00000169679",213.239476263035,-0.52393480301717,0.0573549568483004,-9.13495244016901,6.54355314613962e-20,1.77724759776286e-18,"BUB1",NA
"ENSG00000169683",13.4695014323036,0.829419257584224,0.225676077212965,3.67526442247363,0.000237603197550164,0.00109974039803977,"LRRC45",NA
"ENSG00000169684",23.2164439964873,0.598885208777608,0.143953584331446,4.16026604380135,3.17877093194306e-05,0.000178182394042289,"CHRNA5",NA
"ENSG00000169689",88.9332552936967,-0.0483774485907575,0.0962466587286969,-0.502640291411314,0.615217196101191,0.737044288991153,"CENPX",NA
"ENSG00000169692",15.7980159945208,0.472241518990393,0.183519213881415,2.5732538245044,0.0100747290498133,0.0296603492997885,"AGPAT2",NA
"ENSG00000169696",37.6617619225864,0.164973550347251,0.127322933991264,1.29570961943566,0.195075546006627,0.327946141785329,"ASPSCR1",NA
"ENSG00000169710",382.591645336809,0.150384866603878,0.0696306052024396,2.15975239862785,0.0307918424355917,0.0762745406153571,"FASN",NA
"ENSG00000169714",963.223405321918,-0.0885237101495096,0.0808850820085008,-1.09443803420025,0.273762910492393,0.421558252321847,"CNBP",NA
"ENSG00000169715",8.99127153325922,-0.894031701175051,0.297951308577654,-3.00059665937678,0.00269451218617392,0.0094443564599777,"MT1E",NA
"ENSG00000169718",85.4879687347049,0.0242139713908163,0.0839924280710574,0.288287550996041,0.773126635704543,0.85479648787022,"DUS1L",NA
"ENSG00000169727",135.758314715703,0.0149361720509742,0.0836527208358786,0.178549745922527,0.858291257185418,0.912270940471073,"GPS1",NA
"ENSG00000169733",65.8391092225305,-0.00973232044631918,0.0925978949180832,-0.105103042082424,0.916294045443467,0.94854291950865,"RFNG",NA
"ENSG00000169738",124.246929524233,0.0872219031638714,0.0746382009246738,1.16859600155552,0.242566439974742,0.385065676723293,"DCXR",NA
"ENSG00000169740",11.3028182258496,0.467730910970713,0.241250252575926,1.93877894831844,0.0525282605681111,0.117748903460336,"ZNF32",NA
"ENSG00000169744",57.0916860802156,2.14379773528835,0.177578380921409,12.0724027562631,1.47756132799251e-33,8.12998399666682e-32,"LDB2",1
"ENSG00000169750",14.7552433636028,0.0114306835352942,0.197120318573213,0.0579883576590744,0.953757902164155,0.971102643339319,"RAC3",NA
"ENSG00000169752",3.1377859044697,0.237358862299493,0.451649357238485,0.525537916738715,0.599209302040277,0.724804783036464,"NRG4",NA
"ENSG00000169756",139.388271804087,-0.287758355978567,0.0738827919436251,-3.89479536991694,9.82816644962532e-05,0.000494715381644126,"LIMS1",NA
"ENSG00000169760",171.963567670421,-0.945585843069083,0.107735528876112,-8.77691744713517,1.68016236948137e-18,4.19449140167265e-17,"NLGN1",NA
"ENSG00000169762",36.9680915422614,0.116441119489901,0.118076462098268,0.986150138822702,0.324059442760929,0.475741026603256,"TAPT1",NA
"ENSG00000169764",170.609641169799,0.173267612672597,0.100302044158366,1.7274584394215,0.0840853630408309,0.171685490670274,"UGP2",NA
"ENSG00000169783",42.0748416879594,0.547112208883974,0.129056112228424,4.23933589379793,2.24182007591925e-05,0.000129530388695539,"LINGO1",NA
"ENSG00000169813",601.516130611665,0.270143507059603,0.0418213337636867,6.45946656283277,1.05072698723536e-10,1.34577393656072e-09,"HNRNPF",NA
"ENSG00000169814",59.6511829386816,0.24471456047992,0.108358679168783,2.25837526220436,0.0239222736586887,0.0618020204102678,"BTD",NA
"ENSG00000169826",37.3938450461552,0.135309907878863,0.125359882470407,1.07937168743602,0.280422067092239,0.429355648543274,"CSGALNACT2",NA
"ENSG00000169836",3.28134934603545,-2.61473325186069,0.539147600679257,-4.84975403501093,1.23614663000243e-06,9.10374448895634e-06,"TACR3",2
"ENSG00000169851",53.3166016838376,0.0633634197023399,0.27066304223005,0.23410443915902,0.814903899733726,0.88315944560363,"PCDH7",NA
"ENSG00000169855",137.106964797289,0.248899994154895,0.12287103247321,2.02570116930664,0.0427954168068287,0.099628770944335,"ROBO1",NA
"ENSG00000169856",4.03744665753424,-1.90655895534479,0.444978544821002,-4.28460872447621,1.8306107078978e-05,0.000107853950261006,"ONECUT1",2
"ENSG00000169857",29.5780316267843,-0.952361338085186,0.160026665556781,-5.95126652656063,2.66075378323193e-09,2.90468149608466e-08,"AVEN",NA
"ENSG00000169860",16.4998238420744,0.601950296405254,0.18356809372071,3.27916624400475,0.00104114283008923,0.00408520551445669,"P2RY1",NA
"ENSG00000169862",107.920603569521,-0.69932568855325,0.111561103900145,-6.26854400059718,3.64439647514327e-10,4.42504145250751e-09,"CTNND2",NA
"ENSG00000169871",316.225073510483,0.388579258027579,0.0646460955506079,6.01086971638344,1.84530661096934e-09,2.0519123685738e-08,"TRIM56",NA
"ENSG00000169884",15.4785411031435,-1.86954553768848,0.221521394104942,-8.43957101860245,3.1850443406816e-17,7.18341920322394e-16,"WNT10B",2
"ENSG00000169891",4.02564803661699,1.62794912963158,0.378060744282731,4.30605175028201,1.66194192523777e-05,9.8833846048157e-05,"REPS2",1
"ENSG00000169894",4.64023357983399,-0.361640899590897,0.387796173054801,-0.932554070201699,0.351050257038991,0.503929104264383,"MUC3A",NA
"ENSG00000169895",194.618185712921,-0.277733270355978,0.0573369784243551,-4.84387698808356,1.27329781561939e-06,9.34500060309699e-06,"SYAP1",NA
"ENSG00000169902",72.4237671062203,-0.00560394024643397,0.0892935744814098,-0.062758605856916,0.949958728597339,0.968887001044815,"TPST1",NA
"ENSG00000169905",193.217303960723,-0.0796552657372306,0.0642472107965096,-1.23982449587614,0.215040315723796,0.352533558688292,"TOR1AIP2",NA
"ENSG00000169908",7.10451564013729,-2.32830655469655,0.524815000117011,-4.43643294146974,9.14618092600244e-06,5.67869884471773e-05,"TM4SF1",2
"ENSG00000169914",60.7446114274072,0.217787282734508,0.114772248110999,1.89756048451609,0.057754003994123,0.12711191591718,"OTUD3",NA
"ENSG00000169919",139.201966500584,0.143814656105582,0.0732155962697034,1.96426258110108,0.0494996487051307,0.112053404730156,"GUSB",NA
"ENSG00000169925",249.360101480472,0.143789348389279,0.0625273282357282,2.29962405953431,0.0214695278130637,0.0564928567492845,"BRD3",NA
"ENSG00000169926",1.72659877527737,-0.234192531769295,0.563032834124321,-0.41594826726852,0.677447858935742,0.785535333794355,"KLF13",NA
"ENSG00000169933",2.34923300865032,-1.93316897788346,0.539467408225458,-3.58347686701313,0.000339050804058639,0.00151165310852013,"FRMPD4",2
"ENSG00000169946",3.11055308952974,0.617626084671706,0.413787981530903,1.49261484682725,0.135538034732468,0.249702724951337,"ZFPM2",NA
"ENSG00000169951",21.0145241733694,0.0537616262505933,0.166379513662775,0.323126477936218,0.74659945845303,0.836371973286511,"ZNF764",NA
"ENSG00000169955",37.8490097538524,0.119846263166651,0.149996851394412,0.798991859179225,0.424295132432597,0.576648675975539,"ZNF747",NA
"ENSG00000169957",26.7117238860935,0.16066704465149,0.160226684724864,1.00274835572727,0.31598229232348,0.467864903604238,"ZNF768",NA
"ENSG00000169964",47.4477807501004,0.0903422983460591,0.115683940495995,0.780940707575453,0.434837368404242,0.586191631245032,"TMEM42",NA
"ENSG00000169967",273.086862317181,-0.263006787974604,0.0639621634108358,-4.11191201093815,3.92395855271036e-05,0.000216343099243588,"MAP3K2",NA
"ENSG00000169972",20.3695594242932,-0.131745985327828,0.17307146191256,-0.761223045509316,0.446523855614298,0.597320021468672,"PUSL1",NA
"ENSG00000169976",182.047336880212,-0.0567451882320524,0.068615107101505,-0.827007209186557,0.408232975355244,0.562120308651102,"SF3B5",NA
"ENSG00000169981",16.0594712607962,-0.00357551719433066,0.191338019268098,-0.0186869144355505,0.985090867201325,0.99134097525939,"ZNF35",NA
"ENSG00000169989",5.31463862494619,0.856570365428981,0.324951053032041,2.63599812167564,0.00838901959008433,0.0254206278067629,"TIGD4",NA
"ENSG00000169991",36.3832320729932,-0.200370800390949,0.195658866205771,-1.02408239542911,0.305796358793634,0.456774216255598,"IFFO2",NA
"ENSG00000169992",222.739101857217,0.138198149428543,0.0740261677543722,1.86688239606163,0.0619180127183738,0.13420943032957,"NLGN2",NA
"ENSG00000170004",50.5428541253891,0.645010468491544,0.122696859612805,5.25694358052039,1.46469222502495e-07,1.24317051085008e-06,"CHD3",NA
"ENSG00000170006",9.42807103671152,0.713689681562622,0.270964767096112,2.63388369348209,0.00844143982390845,0.0255511681549477,"TMEM154",NA
"ENSG00000170011",1.03430793645277,-1.59196789051391,0.73459569619621,-2.16713479095676,0.0302245777910857,0.0751190293908971,"MYRIP",NA
"ENSG00000170017",215.918859940757,0.218160550669215,0.138600106561195,1.57402873693241,0.115480805990144,0.220285562173668,"ALCAM",NA
"ENSG00000170027",781.633866002342,-0.147999354381322,0.0533465602309684,-2.77429985627088,0.00553206620087767,0.0177077906409906,"YWHAG",NA
"ENSG00000170035",425.199362170754,-0.187038681090869,0.0493844648525075,-3.78739916792624,0.000152232431275665,0.000737774384729546,"UBE2E3",NA
"ENSG00000170037",47.8264313864062,0.0615572124619422,0.116090839597948,0.530250385604329,0.595938341096061,0.722537032565528,"CNTROB",NA
"ENSG00000170043",62.0693638096772,-0.269949366672154,0.110359364847265,-2.44609387744988,0.0144413392714035,0.0402742156086271,"TRAPPC1",NA
"ENSG00000170049",32.9058230975675,0.424351158273596,0.125308436048869,3.38645323215192,0.000708023433656277,0.00290429149692596,"KCNAB3",NA
